,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
12,Yuhan_Corporation,Healthcare,2021,Q3,-0.014576634084355833,0.7189791384028176,0.057080660161064944,-0.0034093040568186073,-0.035986198468063835,-0.05553667786588209,-0.03826152003181216,-0.0034219431187545446,-0.0270636829889499,-0.027785159196751064,0.059043087518126654,000100
12,Ildong_Pharmaceutical,Healthcare,2021,Q3,-0.0023226504842730478,0.4388371827743065,-0.15923603901291083,-0.0037284953734140203,0.00010453137768717813,-0.02800909421118472,-0.008451876721441653,-0.006801599853494267,-0.015451033568536943,-0.014032609209531088,-0.0025375586101505643,000230
12,Bukwang_Pharmaceutical,Healthcare,2021,Q3,-0.009852258197077024,-3.227044873013522,0.1910907374680776,-0.009607731881222437,-0.0038841458431926323,-0.19434849065599663,0.09534630552250378,0.021761138998904972,0.03676162799448157,0.02730124157980529,-0.17518592830285523,003000
12,Youngjin_Pharmaceutical,Healthcare,2021,Q3,0.5998799345800407,0.1548901123103681,0.01627264712677423,0.03516016752931728,-0.0014071766733667612,-0.0995538096583392,0.012826386058014005,0.017987114758176603,0.01436996269852242,0.011979733097459588,-0.05427312463143087,003520
12,SK_Chemicals,Healthcare,2021,Q3,0.0012423090953156413,-0.023505844745976168,-0.6994948160233214,0.0018507957541848974,-0.07137800628640867,-0.18233354863993953,-0.04142239577753015,-0.03342957224396992,-0.03399577556600275,-0.020421469152030802,-0.009565322456709976,006120
12,GC_Biopharma,Healthcare,2021,Q3,-0.07785239096571206,-10.247621665470843,0.013538963665038706,-0.05147938252913664,0.008583783973927117,-0.14619244156189962,0.03482937045250589,-0.048938705729627774,0.0034278120718862493,0.006758722846941789,0.09349659973403818,006280
12,Ilyang_Pharmaceutical,Healthcare,2021,Q3,-0.9704007102748058,-16.581147835639435,-0.09895709002249076,-0.025011908567708296,0.0006585389500395333,0.0943480143825941,-0.060681121089911416,-0.05120322695324697,-0.07725880945242958,-0.07531137111112352,-0.08252323709206964,007570
12,Kwang_Dong_Pharmaceutical,Healthcare,2021,Q3,-0.029800069206446844,-0.6932410233468644,-0.05402988880276083,-0.02295922755641655,-0.08675111661088297,-0.0023411308959287516,-0.02449810741624847,-0.03596582101830825,-0.020799189011496688,-0.021540330159163013,-0.031943594152120655,009290
12,Daewoong_Pharmaceutical,Healthcare,2021,Q3,-0.03173332097241466,0.10336242720371047,-0.014367442628183014,-0.0031916490582524215,0.00789988324805635,0.23118275143861505,0.0016964007765984945,-0.020371929865451666,0.033892111377361145,-0.0190239713264595,-0.07548546976308436,069620
12,Huvepharma,Healthcare,2021,Q3,-0.00295541433916946,1.178204050684858,0.0666868638369057,-0.0018981147218908312,-0.0033154440915434957,0.22288156076278076,0.028360866815411945,0.0010865870640102138,0.014043577269453711,0.015551485798230846,-0.028639629394411406,079980
12,Hanmi_Pharmaceutical,Healthcare,2021,Q3,-0.061052678227450974,-0.8030842861569698,0.01688174140228038,-0.011186005702676916,0.007004568039239101,0.004475329694057374,0.00622319903876134,0.0014148350370610796,-0.027140594080671043,-0.01303310333483454,-0.09442359118253317,128940
12,KOLMAR_Korea,Healthcare,2021,Q3,-0.030171036026765963,0.4807764232509977,0.03782173984141435,-0.018285340598573008,0.0033344223118995098,-0.04018293322706179,-0.020567958728247238,0.010595795928257434,-0.033053935639497434,-0.042495002368653,-0.1494973734639271,161890
12,COSMAX,Healthcare,2021,Q3,0.07389320585701209,-0.00926122867395085,0.0023762637049892232,0.027755635820045477,0.015300710402096462,0.04302829676613008,-0.04522923806674828,0.002964021550730278,-0.06336362050635258,-0.08326386615497472,0.029079633721327484,192820
