접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231205000254,2023-12-05,00108913,대교,전상호,비등기임원,경영리더,-,"2,000","2,000",0.00,0.00,2023,Q4
20240105000050,2024-01-05,00108913,대교,김재수,비등기임원,경영리더,-,737,737,0.00,0.00,2024,Q1
20240105000055,2024-01-05,00108913,대교,이상연,비등기임원,경영리더,-,"1,575","1,575",0.00,0.00,2024,Q1
20240105000064,2024-01-05,00108913,대교,김태경,비등기임원,경영리더,-,500,500,0.00,0.00,2024,Q1
20240111000078,2024-01-11,00108913,대교,김병섭,비등기임원,경영리더,-,"3,000","3,000",0.00,0.00,2024,Q1
20240202000024,2024-02-02,00108913,대교,김종탁,비등기임원,경영리더,-,"3,000","3,000",0.00,0.00,2024,Q1
20240802000151,2024-08-02,00108913,대교,이상민,비등기임원,본부장,-,"3,525",216,0.00,0.00,2024,Q3
20241206000472,2024-12-06,00108913,대교,김우현,비등기임원,경영리더,-,"5,200","5,200",0.00,0.00,2024,Q4
20241206000495,2024-12-06,00108913,대교,이은희,비등기임원,경영리더,-,160,160,0.00,0.00,2024,Q4
20241212000191,2024-12-12,00108913,대교,이성수,비등기임원,경영리더,-,"2,713","2,713",0.00,0.00,2024,Q4
20250117000082,2025-01-17,00108913,대교,김우현,비등기임원,경영리더,-,"10,000","4,800",0.01,0.01,2025,Q1
20250331001742,2025-03-31,00108913,대교,박수완,등기임원,사외이사,-,"53,380","53,380",0.05,0.05,2025,Q1
20250806000116,2025-08-06,00108913,대교,변규숙,등기임원,경영리더,-,"15,829","2,000",0.02,0.01,2025,Q3
