접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230918000223,2023-09-18,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"20,073,680","20,073,680",10.06,10.06,2023,Q3
20231010000125,2023-10-10,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"20,483,292","409,612",10.26,0.20,2023,Q4
20231025000052,2023-10-25,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"19,914,020","-569,272",9.98,-0.28,2023,Q4
20231212000204,2023-12-12,00344287,HD현대인프라코어,양경신,비등기임원,전무,-,41,41,0.00,0.00,2023,Q4
20240102000158,2024-01-02,00344287,HD현대인프라코어,이종윤,비등기임원,상무,-,"8,297","8,297",0.00,0.00,2024,Q1
20240102000162,2024-01-02,00344287,HD현대인프라코어,엄원찬,비등기임원,전무,-,"40,000","40,000",0.02,0.02,2024,Q1
20240725000259,2024-07-25,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"20,040,815","20,040,815",10.04,10.04,2024,Q3
20241008000545,2024-10-08,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"20,172,964","132,149",10.47,0.43,2024,Q4
20241101000132,2024-11-01,00344287,HD현대인프라코어,문재영,비등기임원,부사장,-,"5,000","5,000",0.00,0.00,2024,Q4
20241104000092,2024-11-04,00344287,HD현대인프라코어,이윤상,비등기임원,상무,-,"1,000","1,000",0.00,0.00,2024,Q4
20241226000153,2024-12-26,00344287,HD현대인프라코어,엄원찬,비등기임원,전무,-,0,"-40,000",0.00,-0.02,2024,Q4
20250107000328,2025-01-07,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"20,864,751","691,787",10.83,0.36,2025,Q1
20250123000191,2025-01-23,00344287,HD현대인프라코어,이윤상,비등기임원,상무,-,"1,000",0,0.00,0.00,2025,Q1
20250402003478,2025-04-02,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"23,487,181","2,622,430",12.19,1.36,2025,Q2
20250703000346,2025-07-03,00344287,HD현대인프라코어,국민연금공단,-,-,10%이상주주,"24,964,868","1,477,687",12.96,0.77,2025,Q3
