접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240404003246,2024-04-05,00129679,녹십자,박기준,등기임원,사외이사,-,100,100,0.00,0.00,2024,Q2
20240703000493,2024-07-03,00129679,녹십자,이우진,비등기임원,전무,-,"1,250",150,0.01,0.00,2024,Q3
20240906000612,2024-09-06,00129679,녹십자,이춘우,등기임원,사외이사,-,219,14,0.00,0.00,2024,Q3
20240913000481,2024-09-13,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,176,894","1,176,894",10.07,10.07,2024,Q3
20240913000756,2024-09-13,00129679,녹십자,이진희,등기임원,사외이사,-,20,20,0.00,0.00,2024,Q3
20241008000560,2024-10-08,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,175,198","-1,696",10.06,-0.01,2024,Q4
20241122000313,2024-11-22,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,160,551","-14,647",9.93,-0.13,2024,Q4
20241205000191,2024-12-05,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,175,570","1,175,570",10.06,10.06,2024,Q4
20250107000399,2025-01-07,00129679,녹십자,김문배,비등기임원,상무,-,80,80,0.00,0.00,2025,Q1
20250107000410,2025-01-07,00129679,녹십자,차경일,비등기임원,상무,-,347,347,0.00,0.00,2025,Q1
20250108000025,2025-01-08,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,230,662","55,092",10.53,0.47,2025,Q1
20250221001510,2025-02-21,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,167,650","-63,012",9.99,-0.54,2025,Q1
20250224002022,2025-02-24,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,169,768","1,169,768",10.01,10.01,2025,Q1
20250226001667,2025-02-26,00129679,녹십자,국민연금공단,-,-,10%이상주주,"1,162,758","-7,010",9.95,-0.06,2025,Q1
20250313000741,2025-03-13,00129679,녹십자,정재욱,등기임원,부사장,-,250,250,0.00,0.00,2025,Q1
