접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240628000524,2024-06-28,00134510,SJG세종,최정연,등기임원,대표이사,-,"10,000","10,000",0.036,0.036,2024,Q2
20240709000329,2024-07-09,00134510,SJG세종,이동원,등기임원,대표이사,-,"5,000","5,000",0.018,0.018,2024,Q3
20240709000344,2024-07-09,00134510,SJG세종,배정한,등기임원,감사,-,"5,654","5,654",0.02,0.02,2024,Q3
20240709000351,2024-07-09,00134510,SJG세종,옥현근,비등기임원,전무,-,"3,000","3,000",0.011,0.011,2024,Q3
20240709000356,2024-07-09,00134510,SJG세종,이상국,비등기임원,전무,-,"2,000","2,000",0.007,0.007,2024,Q3
20240709000364,2024-07-09,00134510,SJG세종,최형렬,비등기임원,상무,-,"2,000","2,000",0.007,0.007,2024,Q3
20240719000069,2024-07-19,00134510,SJG세종,김용민,비등기임원,상무,-,"2,000","2,000",0.007,0.007,2024,Q3
20240719000072,2024-07-19,00134510,SJG세종,김복용,비등기임원,상무,-,"3,000","3,000",0.011,0.011,2024,Q3
20240719000074,2024-07-19,00134510,SJG세종,김건욱,비등기임원,상무,-,"2,000","2,000",0.007,0.007,2024,Q3
20240725000154,2024-07-25,00134510,SJG세종,이석길,비등기임원,사장,-,"5,500","5,500",0.020,0.020,2024,Q3
20240725000163,2024-07-25,00134510,SJG세종,김헌진,비등기임원,상무,-,"2,000","2,000",0.007,0.007,2024,Q3
20240809000124,2024-08-09,00134510,SJG세종,노진호,비등기임원,전무,-,"5,000","5,000",0.018,0.018,2024,Q3
20240823000089,2024-08-23,00134510,SJG세종,고성부,비등기임원,상무,-,"3,000","3,000",0.011,0.011,2024,Q3
20241106000109,2024-11-06,00134510,SJG세종,주세언,비등기임원,상무,-,"1,050","1,050",0.004,0.004,2024,Q4
20250901000418,2025-09-01,00134510,SJG세종,노진호,비등기임원,전무,-,0,"-5,000",0,-0.018,2025,Q3
