접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230918000226,2023-09-18,00828497,한미약품,국민연금공단,-,-,10%이상주주,"1,261,020","1,261,020",10.04,10.04,2023,Q3
20231010000163,2023-10-10,00828497,한미약품,국민연금공단,-,-,10%이상주주,"1,308,337","47,317",10.41,0.37,2023,Q4
20240104000239,2024-01-04,00828497,한미약품,국민연금공단,-,-,10%이상주주,"1,424,437","116,100",11.34,0.93,2024,Q1
20240207000840,2024-02-07,00828497,한미약품,안영길,비등기임원,상무이사,-,568,11,0.00,0.00,2024,Q1
20240207000852,2024-02-07,00828497,한미약품,윤병희,비등기임원,상무이사,-,684,13,0.01,0.00,2024,Q1
20240207000860,2024-02-07,00828497,한미약품,최창주,비등기임원,상무이사,-,76,1,0.00,0.00,2024,Q1
20240207000829,2024-02-07,00828497,한미약품,두명국,비등기임원,상무이사,-,63,1,0.00,0.00,2024,Q1
20240207000823,2024-02-07,00828497,한미약품,김현수,비등기임원,상무이사,-,53,1,0.00,0.00,2024,Q1
20240207000816,2024-02-07,00828497,한미약품,김대진,비등기임원,상무이사,-,121,2,0.00,0.00,2024,Q1
20240207000864,2024-02-07,00828497,한미약품,김나영,비등기임원,전무이사,-,313,6,0.00,0.00,2024,Q1
20240207000879,2024-02-07,00828497,한미약품,한미사이언스,-,-,10%이상주주,"5,306,121","104,041",41.42,0.01,2024,Q1
20240207000878,2024-02-07,00828497,한미약품,박재현,등기임원,대표이사,-,580,11,0.00,0.00,2024,Q1
20240207000870,2024-02-07,00828497,한미약품,김태윤,등기임원,사외이사,-,408,8,0.00,0.00,2024,Q1
20240403003341,2024-04-03,00828497,한미약품,국민연금공단,-,-,10%이상주주,"1,344,005","-80,432",10.49,-0.85,2024,Q2
20240604000167,2024-06-04,00828497,한미약품,국민연금공단,-,-,10%이상주주,"1,275,329","-68,676",9.95,-0.54,2024,Q2
20240618000381,2024-06-18,00828497,한미약품,신동국,등기임원,기타비상무이사,-,"988,597","988,597",7.72,7.72,2024,Q2
