접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240328001038,2024-03-28,00120076,LX인터내셔널,강성철,비등기임원,상무,-,"1,000","1,000",0.00,0.00,2024,Q1
20240328001057,2024-03-28,00120076,LX인터내셔널,백풍렬,비등기임원,상무,-,"7,000","2,000",0.02,0.01,2024,Q1
20240328001079,2024-03-28,00120076,LX인터내셔널,윤춘성,등기임원,대표이사,-,"10,000","3,145",0.03,0.01,2024,Q1
20240704000326,2024-07-04,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"3,879,416","3,879,416",10.01,10.01,2024,Q3
20241008000519,2024-10-08,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"4,111,441","232,025",10.61,0.60,2024,Q4
20250107000238,2025-01-07,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"4,009,127","-102,314",10.34,-0.27,2025,Q1
20250123000242,2025-01-23,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"3,836,756","-172,371",9.90,-0.44,2025,Q1
20250228003957,2025-02-28,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"3,901,655","3,901,655",10.07,10.07,2025,Q1
20250307000161,2025-03-07,00120076,LX인터내셔널,국민연금공단,-,-,10%이상주주,"3,747,188","-154,467",9.67,-0.40,2025,Q1
20250314001104,2025-03-14,00120076,LX인터내셔널,LX홀딩스,-,-,10%이상주주,"9,611,336","40,000",24.80,0.11,2025,Q1
20250321000988,2025-03-21,00120076,LX인터내셔널,LX홀딩스,-,-,10%이상주주,"9,713,836","102,500",25.06,0.26,2025,Q1
