접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230328000961,2023-03-28,00161693,한샘,하임,-,-,10%이상주주,"4,459,324","1,038,182",18.95,4.41,2023,Q1
20230328000995,2023-03-28,00161693,한샘,하임2호,-,-,10%이상주주,"3,574,932","780,000",15.19,3.31,2023,Q1
20230530000842,2023-05-30,00161693,한샘,조용한,비등기임원,상무,-,"1,000",600,0.00,0.00,2023,Q2
20230629000021,2023-06-29,00161693,한샘,김진태,등기임원,대표집행임원,-,"8,910","4,800",0.04,0.02,2023,Q2
20230710000120,2023-07-10,00161693,한샘,박중현,비등기임원,이사,-,770,500,0.00,0.00,2023,Q3
20230718000269,2023-07-18,00161693,한샘,이승호,비등기임원,상무,-,"1,500",500,0.00,0.00,2023,Q3
20230731000361,2023-07-31,00161693,한샘,김진태,등기임원,사장,-,0,"-8,910",0.00,-0.04,2023,Q3
20231110000701,2023-11-10,00161693,한샘,김룡,비등기임원,이사,-,0,-220,0.00,0.00,2023,Q4
20240207001040,2024-02-07,00161693,한샘,류성호,비등기임원,이사대우,-,60,60,0.00,0.00,2024,Q1
20240221001509,2024-02-21,00161693,한샘,조용한,비등기임원,상무,-,"1,500",500,0.00,0.00,2024,Q1
20240227006101,2024-02-27,00161693,한샘,류성호,비등기임원,이사대우,-,560,500,0.00,0.00,2024,Q1
20240708000466,2024-07-08,00161693,한샘,이승준,비등기임원,이사,-,195,195,0.00,0.00,2024,Q3
20241115000321,2024-11-15,00161693,한샘,박준희,비등기임원,상무,-,"1,032","1,032",0.00,0.00,2024,Q4
