접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231010000131,2023-10-10,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,865,095","153,798",11.39,0.94,2023,Q4
20240104000105,2024-01-04,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,938,925","73,830",11.84,0.45,2024,Q1
20240223002869,2024-02-23,00635134,CJ제일제당,남성호,비등기임원,경영리더,-,30,30,0.00,0.00,2024,Q1
20240403003265,2024-04-03,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,744,625","-194,300",10.65,-1.19,2024,Q2
20240703000109,2024-07-03,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"2,026,829","282,204",12.37,1.72,2024,Q3
20241008000474,2024-10-08,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,904,769","-122,060",11.63,-0.74,2024,Q4
20250107000353,2025-01-07,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,960,652","55,883",11.97,0.34,2025,Q1
20250402003534,2025-04-02,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,841,790","-118,862",11.24,-0.73,2025,Q2
20250703000428,2025-07-03,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,585,724","-256,066",9.68,-1.56,2025,Q3
20250709000369,2025-07-09,00635134,CJ제일제당,강신호,등기임원,대표이사,-,"1,000","1,000",0.01,0.01,2025,Q3
20250710000167,2025-07-10,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,601,791","1,601,791",9.78,9.78,2025,Q3
20250716000159,2025-07-16,00635134,CJ제일제당,국민연금공단,-,-,10%이상주주,"1,581,109","-20,682",9.65,-0.13,2025,Q3
