접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240304000210,2024-03-04,00154462,아모레퍼시픽홀딩스,이상목,등기임원,대표이사,-,676,676,0.00,0.00,2024,Q1
20240827000029,2024-08-27,00154462,아모레퍼시픽홀딩스,서경배,등기임원,대표이사,10%이상주주,"45,250,975",880,47.14,0.00,2024,Q3
20240827000543,2024-08-27,00154462,아모레퍼시픽홀딩스,안재성,비등기임원,경영자,-,"1,256","1,256",0.00,0.00,2024,Q3
20240827000557,2024-08-27,00154462,아모레퍼시픽홀딩스,이상목,등기임원,대표이사,-,"3,474","2,798",0.00,0.00,2024,Q3
20240827000577,2024-08-27,00154462,아모레퍼시픽홀딩스,이진표,비등기임원,경영자,-,881,881,0.00,0.00,2024,Q3
20240906000342,2024-09-06,00154462,아모레퍼시픽홀딩스,이준식,비등기임원,경영자,-,"1,284",799,0.00,0.00,2024,Q3
20240926000244,2024-09-26,00154462,아모레퍼시픽홀딩스,이진표,비등기임원,경영자,-,0,-881,0.00,0.00,2024,Q3
20250806000363,2025-08-06,00154462,아모레퍼시픽홀딩스,서경배,등기임원,대표이사,10%이상주주,"45,251,829",854,48.66,1.52,2025,Q3
20250806000367,2025-08-06,00154462,아모레퍼시픽홀딩스,이상목,등기임원,대표이사,-,"4,873","1,399",0.01,0.01,2025,Q3
20250806000370,2025-08-06,00154462,아모레퍼시픽홀딩스,안재성,비등기임원,경영자,-,"1,885",629,0.00,0.00,2025,Q3
20250904000107,2025-09-04,00154462,아모레퍼시픽홀딩스,이준식,비등기임원,경영자,-,"1,684",400,0.00,0.00,2025,Q3
