접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231010000158,2023-10-10,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,184,209","152,996",10.46,0.38,2023,Q4
20240104000246,2024-01-04,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,389,519","205,310",10.97,0.51,2024,Q1
20240403003294,2024-04-03,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,260,846","-128,673",10.65,-0.32,2024,Q2
20240703000149,2024-07-03,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,568,318","307,472",11.42,0.77,2024,Q3
20241008000481,2024-10-08,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,281,197","-287,121",10.70,-0.72,2024,Q4
20250107000372,2025-01-07,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,303,651","22,454",10.76,0.06,2025,Q1
20250402003546,2025-04-02,00728638,한세실업,국민연금공단,-,-,10%이상주주,"4,045,890","-257,761",10.11,-0.65,2025,Q2
20250410002049,2025-04-10,00728638,한세실업,국민연금공단,-,-,10%이상주주,"3,973,432","-72,458",9.93,-0.18,2025,Q2
20250917000106,2025-09-17,00728638,한세실업,김경,등기임원,대표이사,-,"3,000","3,000",0.00,0.00,2025,Q3
20250917000109,2025-09-17,00728638,한세실업,김충덕,비등기임원,상무이사,-,"1,000","1,000",0.00,0.00,2025,Q3
