접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000595,2023-04-06,00121941,대상,국민연금공단,-,-,10%이상주주,"4,199,788","-109,955",11.66,-0.31,2023,Q2
20230706000147,2023-07-06,00121941,대상,국민연금공단,-,-,10%이상주주,"4,000,903","-198,885",11.11,-0.55,2023,Q3
20231010000060,2023-10-10,00121941,대상,국민연금공단,-,-,10%이상주주,"3,981,172","-19,731",11.05,-0.06,2023,Q4
20231020000377,2023-10-20,00121941,대상,이병선,비등기임원,상무,-,260,260,0.00,0.00,2023,Q4
20231117000294,2023-11-17,00121941,대상,임창욱,-,-,사실상지배주주,"97,702","-190,000",0.27,-0.53,2023,Q4
20231208000493,2023-12-08,00121941,대상,임창욱,-,-,사실상지배주주,"54,670","-43,032",0.15,-0.12,2023,Q4
20240104000127,2024-01-04,00121941,대상,국민연금공단,-,-,10%이상주주,"3,737,636","-243,536",10.38,-0.67,2024,Q1
20240403002875,2024-04-03,00121941,대상,국민연금공단,-,-,10%이상주주,"3,618,059","-119,577",10.05,-0.33,2024,Q2
20240703000112,2024-07-03,00121941,대상,국민연금공단,-,-,10%이상주주,"4,230,844","612,785",11.75,1.70,2024,Q3
20241008000227,2024-10-08,00121941,대상,국민연금공단,-,-,10%이상주주,"4,218,786","-12,058",11.71,-0.04,2024,Q4
20250107000243,2025-01-07,00121941,대상,국민연금공단,-,-,10%이상주주,"4,307,799","89,013",11.96,0.25,2025,Q1
