접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231204000052,2023-12-04,00126371,삼성전기,박규택,비등기임원,상무,-,425,425,0.00,0.00,2023,Q4
20231208000061,2023-12-08,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,596,257","7,596,257",9.79,9.79,2023,Q4
20240104000142,2024-01-04,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"8,002,904","406,647",10.31,0.52,2024,Q1
20240227001330,2024-02-27,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,479,374","-523,530",9.64,-0.67,2024,Q1
20240311000102,2024-03-11,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,547,308","7,547,308",9.73,9.73,2024,Q1
20240325000473,2024-03-25,00126371,삼성전기,김홍진,비등기임원,상무,-,100,0,0.00,0,2024,Q1
20240403003023,2024-04-03,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,839,835","292,527",10.10,0.37,2024,Q2
20240703000118,2024-07-03,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,749,026","-90,809",9.99,-0.11,2024,Q3
20240719000189,2024-07-19,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,518,477","-230,549",9.69,-0.30,2024,Q3
20240719000358,2024-07-19,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,611,479","7,611,479",9.81,9.81,2024,Q3
20240730000036,2024-07-30,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,532,986","-78,493",9.71,-0.10,2024,Q3
20240923000192,2024-09-23,00126371,삼성전기,최재열,등기임원,부사장,-,199,100,0.00,0.00,2024,Q3
20250103000200,2025-01-03,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,575,485","7,575,485",9.76,9.76,2025,Q1
20250108000032,2025-01-08,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,639,417","63,932",9.84,0.08,2025,Q1
20250210000302,2025-02-10,00126371,삼성전기,김응수,비등기임원,부사장,-,"1,000",500,0.00,0.00,2025,Q1
20250226002975,2025-02-26,00126371,삼성전기,김응수,비등기임원,부사장,-,"1,500",500,0.00,0.00,2025,Q1
20250305000347,2025-03-05,00126371,삼성전기,장덕현,등기임원,대표이사 사장,-,"6,000","2,000",0.01,0.00,2025,Q1
20250305000382,2025-03-05,00126371,삼성전기,김성진,등기임원,부사장,-,"2,000","1,000",0.00,0.00,2025,Q1
20250305000723,2025-03-05,00126371,삼성전기,이태곤,비등기임원,부사장,-,"1,490","1,000",0.00,0.00,2025,Q1
20250305000398,2025-03-05,00126371,삼성전기,최재열,등기임원,부사장,-,"1,205","1,006",0.00,0.00,2025,Q1
20250305000699,2025-03-05,00126371,삼성전기,조정균,비등기임원,부사장,-,"1,000","1,000",0.00,0.00,2025,Q1
20250402003276,2025-04-02,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"8,042,554","403,137",10.36,0.52,2025,Q2
20250703000298,2025-07-03,00126371,삼성전기,국민연금공단,-,-,10%이상주주,"7,828,912","-213,642",10.09,-0.27,2025,Q3
