접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240104000179,2024-01-04,00231363,LG유플러스,김성묵,비등기임원,상무,-,"12,000","12,000",0.00,0.00,2024,Q1
20240104000190,2024-01-04,00231363,LG유플러스,이재선,비등기임원,상무,-,732,732,0.00,0.00,2024,Q1
20240326000619,2024-03-26,00231363,LG유플러스,김범순,비등기임원,전무,-,"3,000","2,338",0.00,0.00,2024,Q1
20240329002600,2024-03-29,00231363,LG유플러스,황현식,등기임원,사장,-,"60,800","15,000",0.01,0.00,2024,Q1
20240329002633,2024-03-29,00231363,LG유플러스,여명희,등기임원,전무,-,"5,000","5,000",0.00,0.00,2024,Q1
20240402002961,2024-04-02,00231363,LG유플러스,권준혁,비등기임원,부사장,-,"5,010","5,000",0.00,0.00,2024,Q2
20240402003024,2024-04-02,00231363,LG유플러스,양효석,비등기임원,전무,-,"4,000","4,000",0.00,0.00,2024,Q2
20240402003073,2024-04-02,00231363,LG유플러스,정수헌,비등기임원,부사장,-,"3,000","3,000",0.00,0.00,2024,Q2
20240416000343,2024-04-16,00231363,LG유플러스,현준용,비등기임원,부사장,-,"1,500","1,500",0.00,0.00,2024,Q2
20240703000502,2024-07-03,00231363,LG유플러스,김성묵,비등기임원,상무,-,"15,000","3,000",0.00,0.00,2024,Q3
20240708000394,2024-07-08,00231363,LG유플러스,이상엽,비등기임원,전무,-,"5,197","5,197",0.00,0.00,2024,Q3
20250407003695,2025-04-07,00231363,LG유플러스,김영준,비등기임원,상무,-,"5,000","5,000",0.00,0.00,2025,Q2
20250814001919,2025-08-14,00231363,LG유플러스,홍범식,등기임원,사장,-,"20,000","20,000",0.00,0.00,2025,Q3
