접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231010000050,2023-10-10,00116824,동아쏘시오홀딩스,국민연금공단,-,-,10%이상주주,"660,892","-45,029",10.41,-0.71,2023,Q4
20231117000083,2023-11-17,00116824,동아쏘시오홀딩스,국민연금공단,-,-,10%이상주주,"634,341","-26,551",9.99,-0.42,2023,Q4
20240807000422,2024-08-07,00116824,동아쏘시오홀딩스,김민영,비등기임원,사장,-,"1,456","1,456",0.02,0.02,2024,Q3
20241101000229,2024-11-01,00116824,동아쏘시오홀딩스,강정석,비등기임원,회장,10%이상주주,"1,856,825","-8,700",29.25,-0.13,2024,Q4
20250407003474,2025-04-07,00116824,동아쏘시오홀딩스,고승현,등기임원,상무이사,-,101,101,0.00,0.00,2025,Q2
20250407003418,2025-04-07,00116824,동아쏘시오홀딩스,김민영,등기임원,대표이사 사장,-,"1,516",60,0.02,0.00,2025,Q2
20250407003392,2025-04-07,00116824,동아쏘시오홀딩스,강정석,비등기임원,회장,10%이상주주,"1,912,529","55,704",29.26,0.01,2025,Q2
20250407003495,2025-04-07,00116824,동아쏘시오홀딩스,오무환,비등기임원,상무,-,65,65,0.00,0.00,2025,Q2
20250407003583,2025-04-07,00116824,동아쏘시오홀딩스,이혁수,비등기임원,상무보,-,9,9,0.00,0.00,2025,Q2
20250407003516,2025-04-07,00116824,동아쏘시오홀딩스,고영은,비등기임원,상무보,-,32,32,0.00,0.00,2025,Q2
20250407003531,2025-04-07,00116824,동아쏘시오홀딩스,여균현,비등기임원,상무보,-,1,1,0.00,0.00,2025,Q2
20250407003559,2025-04-07,00116824,동아쏘시오홀딩스,문병기,비등기임원,상무보,-,4,4,0.00,0.00,2025,Q2
20250407003569,2025-04-07,00116824,동아쏘시오홀딩스,박희범,비등기임원,상무,-,9,9,0.00,0.00,2025,Q2
20250605000238,2025-06-05,00116824,동아쏘시오홀딩스,국민연금공단,-,-,10%이상주주,"655,354","655,354",10.03,10.03,2025,Q2
20250703000136,2025-07-03,00116824,동아쏘시오홀딩스,국민연금공단,-,-,10%이상주주,"671,341","15,987",10.27,0.24,2025,Q3
