,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
27,현대중공업,2018,Q1,중공업,-0.039651490183877015,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.0,-0.06897636726711195,009540
27,삼성중공업,2018,Q1,중공업,-0.024362785350564787,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.0,-0.10914166669867553,010140
27,현대미포조선,2018,Q1,중공업,-0.004316584655314457,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.0,0.012971564211736245,010620
27,한화테크윈,2018,Q1,중공업,-0.03228483745982873,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.024297858795308214,-0.13077544158432783,012450
27,현대엘리베이,2018,Q1,중공업,0.44992560097887235,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.024297858795350402,-0.07311258266872628,017800
27,두산중공업,2018,Q1,중공업,0.28054758102498945,0.024297858794861904,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.024297858794861904,-0.21265475363294267,034020
27,대우조선해양,2018,Q1,중공업,-0.050739980405324146,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.0,0.028504566847158054,042660
27,두산인프라코어,2018,Q1,중공업,0.13536130743664754,0.0,0.08530869157626775,0.024297858795089056,0.01834862385321112,-0.2528409114579355,0.0,-0.05946382075277562,042670
27,현대로템,2018,Q1,중공업,1.5299712638731477,0.0,0.08530869157626775,0.0,0.01834862385321112,-0.2528409114579355,0.0,-0.21379893321860194,064350
27,두산엔진,2018,Q1,중공업,0.1799848868986158,0.0,0.08530869157626775,0.024297858795329974,0.01834862385321112,-0.2528409114579355,0.024297858795329974,-0.2146729236316297,082740
27,한진중공업,2018,Q1,중공업,0.13715988105591903,0.02429785879527957,0.08530869157626775,0.024297858795279348,0.01834862385321112,-0.2528409114579355,0.0,-0.13822197433200922,097230
