,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
18,현대중공업,2020,Q2,중공업,-0.10709398719600921,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,-0.02128753115102193,009540
18,삼성중공업,2020,Q2,중공업,0.0987135016172298,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,0.028380242935356813,010140
18,현대미포조선,2020,Q2,중공업,-0.14364720519614668,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,0.07451849768252986,010620
18,한화테크윈,2020,Q2,중공업,-0.10701780883894815,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,-0.14300431378998069,-0.027574805391050713,012450
18,현대엘리베이,2020,Q2,중공업,-0.14953590791974805,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,-0.14300431379022305,-0.16732270547993275,017800
18,두산중공업,2020,Q2,중공업,1.050722938543159,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,0.9388588345627138,034020
18,대우조선해양,2020,Q2,중공업,0.25360713821090547,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,-0.06754226700456907,042660
18,두산인프라코어,2020,Q2,중공업,0.4149491841642626,0.0,-0.0835291604358025,-0.14300431378870826,0.15887850467289732,-0.9744470971009336,0.0,0.06387813093678918,042670
18,현대로템,2020,Q2,중공업,-0.31952685895543376,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,-0.04186255361283684,064350
18,두산엔진,2020,Q2,중공업,0.309357831015229,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,0.012254957262128746,082740
18,한진중공업,2020,Q2,중공업,-0.11506967194471782,0.0,-0.0835291604358025,0.0,0.15887850467289732,-0.9744470971009336,0.0,0.13905362023490558,097230
