,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
9,현대중공업,2022,Q3,중공업,-0.14347793980641796,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,-0.03636472058907966,009540
9,삼성중공업,2022,Q3,중공업,-0.05422997846543336,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,-0.04737300184618838,010140
9,현대미포조선,2022,Q3,중공업,-0.10481405305550945,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,-0.27948332984046154,010620
9,한화테크윈,2022,Q3,중공업,0.09479855594504098,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.3113547396980872,012450
9,현대엘리베이,2022,Q3,중공업,-0.048603483585653154,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.027791443071047528,-0.024815802144115995,017800
9,두산중공업,2022,Q3,중공업,-0.19470291182482363,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.062203017359733444,034020
9,대우조선해양,2022,Q3,중공업,-0.07081976626988813,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.17984957799043527,042660
9,두산인프라코어,2022,Q3,중공업,0.2495622858930595,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.0655944428706901,042670
9,현대로템,2022,Q3,중공업,0.017288038401420725,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.015380278662781301,064350
9,두산엔진,2022,Q3,중공업,-0.20399184590106903,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,0.07591808845926926,082740
9,한진중공업,2022,Q3,중공업,-0.3969376921998557,0.0,0.0359464250541639,0.0,-0.023255813953488302,0.09093510066157107,0.0,-0.013252759654927178,097230
