,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
29,현대중공업,2017,Q3,중공업,-0.21453709277980884,0.0,0.03346456692913535,0.03424542911207862,0.018181818181818077,0.15372330132051748,0.0,-0.01841720279183428,009540
29,삼성중공업,2017,Q3,중공업,0.02278246914957313,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.0,-0.19236031889095792,010140
29,현대미포조선,2017,Q3,중공업,-0.18191416112003664,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.0,0.08969641466375573,010620
29,한화테크윈,2017,Q3,중공업,-0.15761322198606276,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.03424542911204109,-0.1466206625717485,012450
29,현대엘리베이,2017,Q3,중공업,-0.0012386623707284494,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.034245429112097936,0.48308545217253007,017800
29,두산중공업,2017,Q3,중공업,-0.16326812765249488,0.03424542911144335,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.03424542911144357,-0.02916919858377489,034020
29,대우조선해양,2017,Q3,중공업,0.0,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.03424542540918707,0.5218048294602841,042660
29,두산인프라코어,2017,Q3,중공업,0.0199286130108378,0.0,0.03346456692913535,0.03424542911174866,0.018181818181818077,0.15372330132051748,0.0,0.11213411646875471,042670
29,현대로템,2017,Q3,중공업,-0.04512460658854662,0.0,0.03346456692913535,0.0,0.018181818181818077,0.15372330132051748,0.0,-0.13730040271222183,064350
29,두산엔진,2017,Q3,중공업,0.00691191932464405,0.0,0.03346456692913535,0.034245429112070847,0.018181818181818077,0.15372330132051748,0.034245429112070847,0.42904084447046403,082740
29,한진중공업,2017,Q3,중공업,-0.2290690490904003,0.03424542911200268,0.03346456692913535,0.03424542911200246,0.018181818181818077,0.15372330132051748,0.0,-0.0989151147605041,097230
