,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
10,현대중공업,2022,Q2,중공업,0.07759604924450823,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.14347793980641796,009540
10,삼성중공업,2022,Q2,중공업,0.11188207328538041,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.05422997846543336,010140
10,현대미포조선,2022,Q2,중공업,0.3573825938863026,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.10481405305550945,010620
10,한화테크윈,2022,Q2,중공업,0.3713514566696945,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,0.09479855594504098,012450
10,현대엘리베이,2022,Q2,중공업,-0.09024746790815313,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.056550678110914854,-0.048603483585653154,017800
10,두산중공업,2022,Q2,중공업,0.1690025133431057,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.19470291182482363,034020
10,대우조선해양,2022,Q2,중공업,-0.05127262922484243,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.07081976626988813,042660
10,두산인프라코어,2022,Q2,중공업,-0.017884296459892278,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,0.2495622858930595,042670
10,현대로템,2022,Q2,중공업,0.4349775264621344,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,0.017288038401420725,064350
10,두산엔진,2022,Q2,중공업,0.18668551948422235,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.20399184590106903,082740
10,한진중공업,2022,Q2,중공업,-0.06468503145376733,0.0,0.2746673361787626,0.0,-0.033707865168539186,0.38636857995042173,0.0,-0.3969376921998557,097230
