,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
21,현대중공업,2019,Q3,중공업,0.09847951844903076,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.1571627311565927,009540
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.21085323187779612,010620
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,-0.013886289168742572,-0.3082987403588092,012450
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,-0.013886289168764221,-0.1495381476043766,017800
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.200533799474666,034020
21,대우조선해양,2019,Q3,중공업,0.06020263892931456,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.36940018108676353,042660
21,두산인프라코어,2019,Q3,중공업,-0.1328371482176359,0.0,-0.21649484536082508,-0.013886289168620114,-0.05084745762711873,-0.9303677156060576,0.0,-0.2919342603118671,042670
21,현대로템,2019,Q3,중공업,-0.0963121482176359,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.16266997753340431,064350
21,두산엔진,2019,Q3,중공업,0.4556289310775183,0.0,-0.21649484536082508,0.0,-0.05084745762711873,-0.9303677156060576,0.0,-0.31651613137955814,082740
21,한진중공업,2019,Q3,중공업,0.010595607079123673,-0.013886289168725252,-0.21649484536082508,-0.013886289168725252,-0.05084745762711873,-0.9303677156060576,0.0,0.010169528639435182,097230
