,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
24,현대중공업,2018,Q4,중공업,-0.11371797594043706,0.0,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,0.010382655264749019,-0.05632310860481532,009540
24,삼성중공업,2018,Q4,중공업,0.10917394975537703,0.5638821055048808,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,0.0,-0.025787363996223035,010140
24,현대미포조선,2018,Q4,중공업,0.18480418478697624,1.079795313834655,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,0.0,-0.12370889540684578,010620
24,한화테크윈,2018,Q4,중공업,0.02421419284030474,-0.43586057662900757,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,-0.008256951594738382,-0.07354064154583259,012450
24,현대엘리베이,2018,Q4,중공업,0.010336102474942824,0.31444228566023,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,-0.008256951594670658,-0.11206410594897,017800
24,두산중공업,2018,Q4,중공업,-0.32287417734015567,-0.6940303346818624,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,-0.83426352262051,-0.02336183228518403,034020
24,대우조선해양,2018,Q4,중공업,-0.2075419310637293,-0.9999988982197331,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,0.0,0.017114649953694938,042660
24,두산인프라코어,2018,Q4,중공업,-0.18047095379706485,0.10820073600539204,-0.10693799508331026,-0.008256951594545647,-0.08800000000000008,0.1528942253920036,0.0,-0.01518768773076164,042670
24,현대로템,2018,Q4,중공업,-0.010311527781692564,0.8587030497120072,-0.10693799508331026,0.0,-0.08800000000000008,0.1528942253920036,0.0,-0.17395876751954403,064350
24,두산엔진,2018,Q4,중공업,0.07121656273738207,-0.5287858840888597,-0.10693799508331026,0.16297902160114108,-0.08800000000000008,0.1528942253920036,-0.32237730154177435,-0.20145686432463228,082740
24,한진중공업,2018,Q4,중공업,-0.39247138161461015,-0.008256951594644013,-0.10693799508331026,-0.008256951594644124,-0.08800000000000008,0.1528942253920036,0.0,0.0,097230
