,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
19,현대중공업,2020,Q1,중공업,-0.09312276899184964,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,-0.10709398719600921,009540
19,삼성중공업,2020,Q1,중공업,0.029150752017224196,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,0.0987135016172298,010140
19,현대미포조선,2020,Q1,중공업,0.015781696221026792,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,-0.14364720519614668,010620
19,한화테크윈,2020,Q1,중공업,0.11959121594945432,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.01797680704162996,-0.10701780883894815,012450
19,현대엘리베이,2020,Q1,중공업,0.12534774252455733,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.017976807041660825,-0.14953590791974805,017800
19,두산중공업,2020,Q1,중공업,-0.015470668086628267,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,1.050722938543159,034020
19,대우조선해양,2020,Q1,중공업,0.17257984387283298,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,0.25360713821090547,042660
19,두산인프라코어,2020,Q1,중공업,0.4928332976780979,0.0,-0.060040160642572116,0.01797680704146698,0.00943396226415083,2.326416414584117,0.0,0.4149491841642626,042670
19,현대로템,2020,Q1,중공업,0.5236218873136451,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,-0.31952685895543376,064350
19,두산엔진,2020,Q1,중공업,0.2631350433569826,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,0.309357831015229,082740
19,한진중공업,2020,Q1,중공업,0.3110660471802244,0.0,-0.060040160642572116,0.0,0.00943396226415083,2.326416414584117,0.0,-0.11506967194471782,097230
