,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,주식 수 감소 변화율,실업률 변화율,소비자물가지수 변화율,자기주식수 변화율,Label,Code
30,현대중공업,2017,Q2,중공업,-0.022818533710330408,0.0,0.01678214010777368,0.04069603451365289,-0.00900900900900925,-0.1259798444991046,0.0,-0.21453709277980884,009540
30,삼성중공업,2017,Q2,중공업,-0.053459846842630915,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.0,0.02278246914957313,010140
30,현대미포조선,2017,Q2,중공업,0.09950869188762608,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.0,-0.18191416112003664,010620
30,한화테크윈,2017,Q2,중공업,-0.2684405808370041,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.04069603451360604,-0.15761322198606276,012450
30,현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.040696034513676205,-0.0012386623707284494,017800
30,두산중공업,2017,Q2,중공업,-0.2578520606673034,0.040696034512867074,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.04069603451286685,-0.16326812765249488,034020
30,대우조선해양,2017,Q2,중공업,0.0,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.040696029934173206,0.0,042660
30,두산인프라코어,2017,Q2,중공업,-0.11239710964220126,0.0,0.01678214010777368,0.04069603451324433,-0.00900900900900925,-0.1259798444991046,0.0,0.0199286130108378,042670
30,현대로템,2017,Q2,중공업,-0.15882906004624808,0.0,0.01678214010777368,0.0,-0.00900900900900925,-0.1259798444991046,0.0,-0.04512460658854662,064350
30,두산엔진,2017,Q2,중공업,0.0024219262425977522,0.0,0.01678214010777368,0.0406960345136429,-0.00900900900900925,-0.1259798444991046,0.0406960345136429,0.00691191932464405,082740
30,한진중공업,2017,Q2,중공업,0.12428388375794037,0.0406960345135583,0.01678214010777368,0.04069603451355852,-0.00900900900900925,-0.1259798444991046,0.0,-0.2290690490904003,097230
