,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
10,50,경방,경기소비재,2022,Q2,0.13124569751590376,-0.008333519006654466,-0.0005882006002541074,0.045047165824247504,-0.02764048822019749,-0.0017494715251831217,7.355989265178664e-05,7.319994111187889e-05,-0.05819065838904869,-0.5707094221004252,-1.0162942368109247,-0.9868599458197971,-0.9868599458197971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10140683498790896,-0.13229381994235823,000050
11,50,경방,경기소비재,2022,Q1,-0.0005819419930100933,-0.010045162241098082,-0.009524742326761482,-0.04830104850567951,-0.011204484518551161,-0.024745170195698885,0.0016045569085549882,-0.000641715741516502,-0.1409048079594989,-0.3383381353604703,-0.44000493952943676,-0.3237428870330856,-0.3237428870330856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11273574077530271,-0.10140683498790896,000050
12,50,경방,경기소비재,2021,Q4,0.2053622240695061,-0.010648589230879746,-0.0008011158690492959,-0.020572996834342883,-0.004303690272457028,-0.010304440661770387,0.008360731976974733,0.004830080587084451,0.2798948555327285,2.2265154741641244,1.2285186298222444,0.8452698844508264,0.8452698844508264,0.0,-0.19086646198107693,0.14385536497102014,0.012925477078108871,0.013310580204778377,0.006433076169614749,0.006062647356011919,0.0,0.0,0.0,0.6931642857142857,-0.03730232282809287,0.0,0.0,0.0,0.11458560288894182,0.11273574077530271,000050
13,50,경방,경기소비재,2021,Q3,0.03168246890446191,-0.0031288649824756654,-0.001593076095336432,-0.26540534368251034,0.25630905117930225,-0.0044715346685804125,0.004551521759099897,0.00012042230472375515,-0.03023290334764417,2.1640940446817374,-0.11456515519518762,-0.1143638149114069,-0.1143638149114069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055764862783849796,0.11458560288894182,000050
14,50,경방,경기소비재,2021,Q2,0.04803341267092942,-0.00437709399326347,-0.002175647245569623,-0.000497171888182768,-0.013420883212363122,-0.00700297345252876,0.005165816576468973,0.0007203299771900706,0.1724515818260095,-0.8232871963214959,-0.58131890616098,-0.5750431531020174,-0.5750431531020174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030792581925372384,0.055764862783849796,000050
15,50,경방,경기소비재,2021,Q1,-0.23819348017048325,0.02041790862235171,0.0060722022556363164,0.020478465799767642,-0.000498158475641941,0.009809920694150875,0.007986112516090271,0.0038431445999105307,-0.01131079518045841,-0.13297432678225707,0.7041557143207378,1.5125584800373817,1.5125584800373817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06024886078885398,-0.0030792581925372384,000050
16,50,경방,경기소비재,2020,Q4,-0.6643371786461558,0.02809125270631485,-0.07747477763026178,-0.2585208105920991,-0.10782089583406118,-0.18883580658869992,0.004900672235496284,0.004790115202234713,-0.015796517070449045,0.6925808392936379,2.2781877411182747,-0.3871833487402665,-0.3871833487402665,0.0,-0.23235692529483953,0.02217176539580623,-0.03857952499836037,-0.03862559552714806,-0.026033195117203034,-0.02566290364925161,0.0,0.0,0.0,0.3999999999999999,-0.015142756443526806,0.0,0.0,0.0,-0.15686657248467922,0.06024886078885398,000050
17,50,경방,경기소비재,2020,Q3,-0.32233275358601465,0.032303611270367405,-0.04397216028266715,0.3619701848368584,-0.36185244091729196,-0.10660613034053867,0.00806143020514516,0.008245139540944635,-0.05778168170676801,0.09721296418656289,-0.8142782041170465,-0.5405383935257155,-0.5405383935257155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04972281080367345,-0.15686657248467922,000050
18,50,경방,경기소비재,2020,Q2,0.03277419568390494,0.034937376128248765,0.03447135116567068,0.16186899089814322,0.007077124870782825,0.05672255416970318,0.01785872188126625,0.01662466319102096,0.30734160826130696,-0.08081915313825772,1.8081338265374702,3.3557416979497994,3.3557416979497994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11949602641425311,-0.04972281080367345,000050
19,50,경방,경기소비재,2020,Q1,0.27918980959623374,-0.02787616994091202,0.025138451859699984,0.26018050904610157,-0.008036611772602509,0.06463873919089802,-0.0003672101755781698,-0.004485945230055521,-0.27516588112987905,-0.5765440577231901,-0.111080351772883,5.154854806635495,5.154854806635495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31535207533686044,-0.11949602641425311,000050
20,50,경방,경기소비재,2019,Q4,1.6183131255110021,-0.09671535867520908,0.01845943868805011,0.2816935574754831,-0.019524733173399755,0.047157442868959176,0.0006663466699976528,-0.0020520354134663243,0.15239925496622964,0.7372091244158621,-0.4191724014480117,-0.9220166534201832,-0.9220166534201832,0.0,-0.05610447997585388,911.1063748079877,0.05699111480380781,0.05695162129356657,0.03987238576177332,0.039822555877836674,0.0,0.0,0.0,1.2549287104288198,-0.02063366411959866,0.0,0.0,0.0,-0.10188173438043172,0.31535207533686044,000050
21,50,경방,경기소비재,2019,Q3,0.318874065321358,-0.003845303324285343,0.012797654369281375,0.14796396847290993,-0.009162380024417272,0.02179858450244332,0.008618372036872213,0.006460939046047276,-0.0908777024518671,-0.1379644919655878,0.028975912766799672,0.019796034377932425,0.019796034377932425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08417773824815472,-0.10188173438043172,000050
22,50,경방,경기소비재,2019,Q2,-0.28261723149945883,0.009677510647096543,-0.011101612139099548,-0.14525649312227662,-0.0014422687241106846,-0.033485754697810344,0.008393017649772627,0.0052891828910452965,-0.08274588716412368,-0.1340157460873409,-0.3174354194347544,-0.3290145472866285,-0.3290145472866285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040084517690679194,-0.08417773824815472,000050
23,50,경방,경기소비재,2019,Q1,0.024737423914647616,0.03695565907842724,0.0360774572979885,0.1633098123549388,0.058365998629261284,0.08007568520746422,0.006492623667377462,0.006067346049560163,-0.06264763485695235,-0.0004870058881574213,0.15872758913236007,0.04072481016869256,0.04072481016869256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11455147885393055,-0.040084517690679194,000050
24,50,경방,경기소비재,2018,Q4,0.10668645992606063,0.006308139892766462,0.012911617542073817,0.1330366304127415,-0.0063138934932538415,0.019628088711348024,0.012435715850094509,0.008381010009685497,0.09111592076182262,0.04425670617956756,0.31296170105201515,0.48663529704532893,0.48663529704532893,0.0,-0.049785344034273926,-0.9990257225703864,-0.06765099861231927,-0.06770847366293953,-0.06163450557683403,-0.06171456015368604,0.0,0.0,0.0,-0.6503259213676662,-0.016176131039380648,0.0,0.0,0.0,-0.1629344263704438,0.11455147885393055,000050
25,50,경방,경기소비재,2018,Q3,0.04722125325241344,0.004259322682718114,0.006976998695719994,-0.6311954030278399,0.6713314452576229,0.008354754190467384,0.008435571417007237,0.006049755725894501,-0.08114584122550939,-0.014053596538883828,-0.2633267496038969,-0.2605293378159744,-0.2605293378159744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17529824579301923,0.0,0.0,0.0,0.0,-0.07696262658426821,-0.1629344263704438,000050
26,50,경방,경기소비재,2018,Q2,-0.014288405519662595,0.0013059678236859718,0.0003048980463937756,-0.0207965814282004,-0.0035522157260262643,-0.01240469453935944,0.011539215454290153,0.00904435133433723,0.08884180353403526,-0.007985331454748001,0.28597932708644636,0.2793088951769236,0.2793088951769236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02352486284940425,0.0,0.0,0.0,0.0,0.011885389568458124,-0.07696262658426821,000050
27,50,경방,경기소비재,2018,Q1,0.07973461105761026,-0.0023132975469258854,0.0025773323262283654,0.008488583213689394,-0.0016558485270474765,0.003526219786914808,0.001963008966101132,0.0019258926290446343,-0.09787943188724535,-0.16755260725069476,0.12400206018809712,0.2844830042895077,0.2844830042895077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019819855602376535,0.0,0.0,0.0,0.0,0.0378657636253889,0.011885389568458124,000050
28,50,경방,경기소비재,2017,Q4,0.02035993497913169,-0.008554386387983448,-0.006876896262289045,1.10090883184849,-0.3759510680186986,-0.026302748152299604,0.007085829103448571,0.006914499972223487,0.12529910569560387,0.5369004739430936,-0.41978055288189176,-0.38522027805288417,-0.38522027805288417,0.0,0.0057646738553798205,0.17463232408846197,7.474921813709729,-0.15256752745621838,-0.15301316360480255,-0.15300546448087438,0.0,0.0,0.0,0.23642783489743402,0.0,0.0,0.0,0.0,0.041282164991423786,0.0378657636253889,000050
29,50,경방,경기소비재,2017,Q3,-0.09244495733925273,-0.014283774449072473,-0.019184410808709695,0.10995776153044878,-0.10178337175383645,-0.059297633979631836,0.011660194691591963,0.011435336975592847,-0.0914156844256715,-0.17872175451057737,0.46568409762876195,0.20959599294576514,0.20959599294576514,0.04809726864943209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14959966613298992,0.0,0.0,0.0,0.0,-0.12313590234177786,0.041282164991423786,000050
30,50,경방,경기소비재,2017,Q2,-0.09915802535201046,-0.0017199665779809026,-0.00844444209802342,-0.13916311792449831,0.00047404085122870754,-0.03106248439122039,0.009733572290422376,0.009544210402232078,-0.04757106077716022,-0.13623911092137808,0.0662328383826396,0.06641618314793729,0.06641618314793729,-0.0008969036845754008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05724785674323596,0.0,0.0,0.0,0.0,-0.024001473839351535,-0.12313590234177786,000050
31,50,경방,경기소비재,2017,Q1,0.0637969787273478,-0.000602492559184542,0.0035903622626822784,0.02956058951908891,-0.0008898817509203072,0.0058287212226337815,0.0018528525817571584,0.0018172435021077682,-0.07752464893045097,-0.20262668444170506,-0.2602209554044361,-0.1825026702165562,-0.1825026702165562,0.001833027032272616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010009037198843718,0.0,0.0,0.0,0.0,-0.02973383446205497,-0.024001473839351535,000050
32,50,경방,경기소비재,2016,Q4,0.057030813597370056,-0.006237692265204653,-0.0023498761570576177,0.08407295058911468,-0.024634978649678896,-0.00256654002721024,-0.0021947110680120563,-0.002178178783791229,0.08836293544289497,0.40175538148187573,0.37976893281118884,0.2458183999334398,0.2458183999334398,-0.002896642268209515,9.907472881385925,0.013707348507147943,0.005890098113848552,0.005911859548549003,9.110739221354287,0.011049723756906049,9.0,9.0,9.0,0.0075252714321347725,9.0,0.0,0.0,0.0,-0.2813695647129345,-0.02973383446205497,000050
33,50,경방,경기소비재,2016,Q3,-0.06821441940133166,-0.002435011359916084,-0.006743782272709553,-0.10440882827011422,-0.003470864642844851,-0.025761397621500093,0.00903987694195707,0.008862514659250254,-0.03323369650515695,-0.10696416746780257,-0.13875590088343026,-0.5060663380987676,-0.5060663380987676,-0.0005512123232308541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610457360593246,0.0,0.0,0.0,0.0,0.05179556550348005,-0.2813695647129345,000050
34,50,경방,경기소비재,2016,Q2,-0.002279061263774418,-0.008596458027347875,-0.008185097003691966,-0.12414973357665682,-0.01125685316924141,-0.038621938637660835,0.01864300434932642,0.018270173519452593,0.009641115993443305,0.24138701055714362,0.4025295145413992,1.446633616615085,1.446633616615085,-0.00026809070208488883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974173227621169,0.0,0.0,0.0,0.0,-0.03362986153695546,0.05179556550348005,000050
35,50,경방,경기소비재,2016,Q1,-0.021510841704265427,0.0008066205229628753,-0.0006775350506114108,-0.014197820258060379,-0.0009284350744290792,-0.004177610562362322,0.0024326694381291425,0.0023847286855336325,-0.7480458638794822,-0.7752497690179316,-0.7722601264059563,-0.7672580607995209,-0.7672580607995209,0.0015780848820674542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14235553898607756,0.0,0.0,0.0,0.0,-0.10944646341062639,-0.03362986153695546,000050
0,240,한국타이어월드와이드,경기소비재,2024,Q4,0.11593897301896527,0.0011800507994648157,0.025723593355374552,0.1900084354436009,0.25900382065646266,0.20158316609060623,-0.009751108575814182,-0.004348867576905224,0.09639598130365012,-0.15159156951307484,-1.130804800071842,-1.3360711809099104,-1.3360711809099104,0.0,0.14262293184936325,-0.06093973886848969,0.252493738718119,0.2542144476705268,0.16495152333118845,0.1662011969521633,-0.017300931895983362,-0.018036722877748046,-0.018036722877748046,-0.3194941166354175,-0.017345776121493905,3.1293964192980015,-0.017300931895983584,-0.008446667833647004,-0.13537504162504166,-0.13537504162504166,000240
1,240,한국타이어월드와이드,경기소비재,2024,Q3,-0.1260274054651933,0.0008067636862647554,-0.029320864004452774,-0.189837102816515,-0.00025560231474741624,-0.1632169400550625,-0.007922546181226231,-0.0020133181558322777,0.04195710126022112,-0.21149369319003053,-0.3856314739505554,-0.4215591619614393,-0.4215591619614393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19368652376094134,-0.13537504162504166,000240
2,240,한국타이어월드와이드,경기소비재,2024,Q2,0.04158452911852928,-0.016497515125220352,-0.00329543120041198,-0.05270662089791711,-0.07620776152215902,-0.056078447902715545,0.025033046602766174,0.00820253191157283,-0.16682008269465975,-0.5864374393174976,-0.5835164459359417,-0.6549904369712549,-0.6549904369712549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09538229206225915,0.19368652376094134,000240
3,240,한국타이어월드와이드,경기소비재,2024,Q1,0.10433582614343173,0.0036959087220405085,0.024926516911887964,0.19708875444514562,0.008111727435244687,0.1657359159054259,-0.0026006722281458616,-0.001350216978069585,0.11976195747110618,1.3386154019450514,-1.9153856438144223,-1.81785638135984,-1.81785638135984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08591958436319505,0.09538229206225915,000240
4,240,한국타이어월드와이드,경기소비재,2023,Q4,-0.022634460885427976,0.0033541373829955035,-0.0022427028548230865,0.2399267233406457,-0.0685174882926679,0.17535549971775777,-0.0849544281873652,-0.02960530978978615,0.2522298973355037,0.6109580394485723,-4.394247545912673,-5.381222278906394,-5.381222278906394,0.0,-0.20031094307456365,0.08996539792387548,-0.004091535395985835,-0.004279994477426552,0.11849616311278988,0.11855781937239906,0.0,0.0,0.0,181.43361344537814,-0.002274273561488238,0.0,0.0,0.0,0.034485011002909904,-0.08591958436319505,000240
5,240,한국타이어월드와이드,경기소비재,2023,Q3,0.2875755484636391,-0.00012231900933068474,0.050423887301148884,0.6685917157376642,0.007977536694824261,0.46727862366152717,0.018450050671899865,0.006373449779369489,0.06855103469080737,0.12239000401207578,0.47704014717738397,0.44831326546543493,0.44831326546543493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914854459102246,0.034485011002909904,000240
6,240,한국타이어월드와이드,경기소비재,2023,Q2,-0.09120358714633181,0.0001239424856529503,-0.017227674299284068,-0.22951162074536946,-0.01456031919530798,-0.1746495015274886,0.013061040396650014,0.0029879773006846744,-0.1187140334876603,-0.6338954090330614,-0.6993758152198951,-0.7524166639862675,-0.7524166639862675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14674011905728682,0.2914854459102246,000240
7,240,한국타이어월드와이드,경기소비재,2023,Q1,0.10652917844654564,0.0008823969619360383,0.019373593594959715,0.37611625797581416,0.002343120788725228,0.2565260380380072,-0.013028258979940532,-0.004748323797024945,0.14618061955419126,1.3106072763217096,76.85724179228721,-2.6491366733504593,-2.6491366733504593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704054396149173,-0.14674011905728682,000240
8,240,한국타이어월드와이드,경기소비재,2022,Q4,-0.05943953342127051,0.013082083978471548,-0.0004079272134334122,-0.07865486761388407,0.612458911481671,0.06777443441620057,-0.024629719864510236,-0.0068583464042974995,-0.08441369575572988,0.04619291760477551,-0.975548100796073,-2.572534656188707,-2.572534656188707,0.0,-0.041157936460311406,0.07037037037037042,-0.4999548818211288,-0.5001380262249828,-0.49988728090106993,-0.4999309582988125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05457576397169826,0.04704054396149173,000240
9,240,한국타이어월드와이드,경기소비재,2022,Q3,-0.016695688436072498,0.0023083014754223807,-0.0012821123277224622,-0.07110708849421155,-0.05443017238962877,-0.06762297622021818,0.01990731206767271,0.005486218546206789,0.006380613974356075,0.09872562763370718,0.1576461207681008,0.03357760610674454,0.03357760610674454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023218109725545246,-0.05457576397169826,000240
10,240,한국타이어월드와이드,경기소비재,2022,Q2,-0.0996283540446028,0.0014698063288598462,-0.019333975284068994,-0.2542233317699252,-0.03799365625075324,-0.21747727720422194,0.019644071950694952,0.006671861135463031,-0.23212966733008134,-0.6944916237411392,-0.594183774153989,-0.6397875341632782,-0.6397875341632782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035586961447989784,-0.023218109725545246,000240
11,240,한국타이어월드와이드,경기소비재,2022,Q1,-0.05775137807055164,0.049560934369387244,0.025526713216073915,0.3965838434559237,-0.0214307866545822,0.30206304826177144,-0.005990138642914422,-0.0022844005603385176,0.19559684180058223,1.7178606498619513,2.332153792152978,3.4157939065646845,3.4157939065646845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625080874675382,0.0035586961447989784,000240
12,240,한국타이어월드와이드,경기소비재,2021,Q4,0.08985730486348587,-0.004323119692427713,0.015327564714527009,0.21341661762186637,-0.02417628331826327,0.15009780663653904,0.010123839998829709,0.003501414239996281,0.20681644756552675,0.07172629797769736,-0.22859511464142446,-0.3160262997080364,-0.3160262997080364,0.0,0.060924711312309476,-0.25,0.08333333333333326,0.06178977272727271,0.08333333333333326,0.061350108225108224,0.0,0.02058765252995176,0.02058765252995176,-0.9991019477922254,0.035323235380025686,-0.9885412364898063,0.0,0.18861475889657564,-0.10970540170367923,0.0625080874675382,000240
13,240,한국타이어월드와이드,경기소비재,2021,Q3,0.05013983684102752,-0.007497527513126601,0.004000087621315762,-0.04172038117709376,0.03697285723286203,-0.0219399925043674,0.018559290869511358,0.0063421630272382234,0.004320848521885079,0.018463786548466254,0.2577610302604545,0.3761453735662843,0.3761453735662843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004379614744005611,0.005208661600547844,-0.10970540170367923,000240
14,240,한국타이어월드와이드,경기소비재,2021,Q2,1.5450068160906736,0.0983273920460217,0.23879874506253929,2.117170879018936,0.3160273536287348,1.3192929988557323,0.01365927498211561,0.18879490691937018,3.6077069147318204,-0.4247399398885161,-0.4448025229428225,-0.5909522969823847,-0.5909522969823847,0.02058765252995176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35098160667105227,-0.028322307323184102,0.005208661600547844,000240
15,240,한국타이어월드와이드,경기소비재,2021,Q1,0.11116693911144382,0.00285538027465293,0.012437891724414785,1.98619850255215,0.1540990201210295,0.7532616781307,-0.01691200216273281,-0.006980218283333284,2.5130985902642813,9.152134557431804,-2.5556115431975615,-2.3608923759766496,-2.3608923759766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034728312205047907,0.029795879984576185,-0.028322307323184102,000240
16,240,한국타이어월드와이드,경기소비재,2020,Q4,0.0074712627364970086,-0.010609287250466948,-0.009035878934916974,0.2534612513462777,-0.4230611170020845,-0.2993986507328661,0.004783853337484656,0.0018474967372033024,-0.062876207979784,-0.4872381879844624,-4.156119053619387,-6.513143861518068,-6.513143861518068,0.0,0.28512572152769966,0.16129032258064524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01194223496553759,-0.08167199783449117,0.029795879984576185,000240
17,240,한국타이어월드와이드,경기소비재,2020,Q3,0.03646159709013519,-0.00019868206637752017,0.002888234509765164,0.3880442377206932,-0.025559957945052725,0.03057275439133167,0.005806261569411442,0.0018794544316897976,0.32208418412354023,1.7082485045209577,0.47418489492735283,0.26810422861060523,0.26810422861060523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005284797405821662,0.09946325091362876,-0.08167199783449117,000240
