,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,증자주식수 변화율,기말 소유주식 수 변화율,기초 소유주식 지분율 변화율,Label,Code
30,경방,2017,Q2,경기소비재,-0.024001473839351535,-0.0008969036845754008,0.0,0.0,0.0,0.0,0.0,-0.12313590234177786,000050
30,유한양행,2017,Q2,헬스케어,-0.0987697269702833,0.013024811088582666,0.0,0.0,0.0,0.0,0.0,-0.15957438856395717,000100
30,일동제약,2017,Q2,헬스케어,-0.2359797441310619,0.028911400364069362,0.0,0.0,0.0,0.0,0.0,-0.08256152990791404,000230
30,한국타이어월드와이드,2017,Q2,경기소비재,-0.009205310769807169,0.011195639123821266,0.0,0.0,0.0,0.0,0.0,-0.15109247683773183,000240
30,기아차,2017,Q2,경기소비재,-0.049617912195515916,-0.008953523078514491,0.0,0.0,0.0,0.0,0.0,-0.07915442086029638,000270
30,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,-0.014828200627167276,0.0,0.0,0.0,0.0,0.0,-0.048003219157301255,000640
30,SK네트웍스,2017,Q2,경기소비재,-0.058777593242336605,0.0,0.0,0.0,0.0,0.0,0.0,-0.1960592284296609,001740
30,넥센타이어,2017,Q2,경기소비재,-0.03566212365884612,0.019756550270520812,0.0,0.0,0.0,0.0,0.0,-0.166310576512762,002350
30,부광약품,2017,Q2,헬스케어,-0.08736549355583235,0.0,0.0,0.0,0.0,0.0,0.0,0.03419259920863009,003000
30,일신방직,2017,Q2,경기소비재,-0.0009579955784819686,0.0,0.0,0.0,0.0,0.0,0.0,-0.08332433892506423,003200
30,영진약품,2017,Q2,헬스케어,0.011959066139880035,0.0,0.0,0.0,0.0,0.0,0.0,-0.15590136794306436,003520
30,쌍용차,2017,Q2,경기소비재,-0.2343976088312758,0.024716146882290957,0.0,0.0,0.0,0.0,0.0,-0.16666943052586125,003620
30,한솔홀딩스,2017,Q2,경기소비재,-0.06515014160222274,-0.004781568482904119,0.0,0.0,0.0,0.0,0.0,-0.1335700103103873,004150
30,신세계,2017,Q2,경기소비재,-0.08463712391354586,0.0030897027552212464,0.0,0.0,0.0,0.0,0.0,0.11264533343945793,004170
30,세방전지,2017,Q2,경기소비재,-0.04078031410806583,-0.00885032347921011,0.0,0.0,0.0,0.0,0.0,-0.21713296299610035,004490
30,조광피혁,2017,Q2,경기소비재,-0.06265704362168188,0.0,0.0,0.049232459258994776,0.0,0.0,0.0,0.039485334906325054,004700
30,현대차,2017,Q2,경기소비재,-0.08589689867595283,0.011565633563478839,0.0,0.0,0.0,0.0,0.0,0.03011591406793329,005380
30,에스엘,2017,Q2,경기소비재,0.13888464160526626,0.08809287478110561,0.0,0.15343371313753806,0.0,0.0,0.0,-0.06480747034245979,005850
30,녹십자,2017,Q2,헬스케어,0.020284240446362754,0.10916961369145373,0.0,0.0,0.0,0.0,0.0,0.13925718830616043,006280
30,동아타이어,2017,Q2,경기소비재,0.06559136403163203,0.0,0.0,0.0,0.02448965938658043,0.0,0.0,-0.2007839161527798,007340
30,일양약품,2017,Q2,헬스케어,-0.13946731234866833,0.0034816571516997907,0.0,0.0,0.0,0.0,0.0,-0.023961915065807582,007570
30,서연,2017,Q2,경기소비재,-0.12131854701008324,-0.005218512000335407,0.0,0.0,0.0,0.0,0.0,-0.20054770149270745,007860
30,서흥,2017,Q2,헬스케어,-0.13460001263980625,0.00831501187865391,0.021638373941401223,0.0,0.0,0.0,0.0,-0.11315723383542628,008490
30,호텔신라,2017,Q2,경기소비재,0.05043377191466495,0.0,0.0,0.0,0.0,0.0,0.0,0.23124795766005968,008770
30,한샘,2017,Q2,경기소비재,-0.24494317787522596,0.15761213985437572,0.0,0.0,0.0,0.0,0.0,-0.12236266610342535,009240
30,광동제약,2017,Q2,헬스케어,-0.09819239769236829,0.019860813334464877,0.0,0.0,0.0,0.0,0.0,-0.05426387270765522,009290
30,모토닉,2017,Q2,경기소비재,0.015998526160648466,-0.001024902497286151,0.0,0.0,0.0,0.0,0.0,-0.09619987540575092,009680
30,화신,2017,Q2,경기소비재,-0.117612148878598,-0.041478491998296674,0.0,0.0,0.0,0.0,0.0,-0.2086779070401973,010690
30,현대위아,2017,Q2,경기소비재,0.11378455885009868,-0.02284289303584608,0.0,0.0,0.0,0.0,0.0,-0.19106153548480231,011210
30,현대모비스,2017,Q2,경기소비재,0.024695063838856203,0.019039495142619378,0.0,0.0,0.0,0.0,0.0,-0.025611640111633277,012330
30,에스원,2017,Q2,경기소비재,-0.11510512878848675,0.0,0.0,0.0,0.0,0.0,0.0,-0.06951563696228841,012750
30,한온시스템,2017,Q2,경기소비재,0.16086191413879053,0.03618482397755929,-0.015458428613418396,0.0,0.0,0.0,0.0,0.1296065762071523,018880
30,대교,2017,Q2,경기소비재,-0.0019095754112983289,-0.002275510992294505,0.0,0.00030027994460013474,0.0,0.0,0.0,-0.12845793992187995,019680
30,한섬,2017,Q2,경기소비재,0.12014486762406311,0.0027968832224620765,0.0,0.0,0.0,0.0,0.0,-0.2910923485240305,020000
30,코웨이,2017,Q2,경기소비재,-0.08409493178327676,0.07607000336143122,0.0,0.0,0.0,0.0,0.0,-0.07198191375085689,021240
30,롯데쇼핑,2017,Q2,경기소비재,-0.0694702099691355,-0.02471161323140625,0.0,0.0,0.0,0.0,0.0,-0.09302999369366169,023530
30,삼성물산,2017,Q2,경기소비재,0.03361757377969608,0.06988269618072063,0.09677017425280021,0.0,0.0,0.0,0.0,-0.039808897962141904,028260
30,세종공업,2017,Q2,경기소비재,-0.1881950222264483,0.0,0.0,0.0,-0.11948248710106535,0.0,0.0,-0.05583529207241759,033530
30,강원랜드,2017,Q2,경기소비재,-0.10766917900794168,0.08862848123888467,0.0,0.0,0.0,0.0,0.0,-0.10428386571901838,035250
30,한라홀딩스,2017,Q2,경기소비재,0.05662452937092134,0.0862172397690788,0.0,0.0,0.0,0.0,0.0,-0.060271731693176074,060980
30,S&T모티브,2017,Q2,경기소비재,0.11208294821693737,0.0,0.0,0.0,0.0,0.0,0.0,-0.23624483058819812,064960
30,대웅제약,2017,Q2,헬스케어,-0.0003172633130357431,0.017525959463585705,0.0,0.0,0.0,0.0,0.0,0.28865489637848146,069620
30,현대백화점,2017,Q2,경기소비재,-0.11902430488957984,0.0,0.0,0.0,0.0,0.0,0.0,-0.1990511992346715,069960
30,금호타이어,2017,Q2,경기소비재,-0.15339541323329092,0.02590349397917935,0.0,0.0,0.0,0.0,0.0,-0.17452155372742925,073240
30,현대리바트,2017,Q2,경기소비재,-0.18183364167151939,0.023117280783712113,0.0,0.0,0.0,0.0,0.0,0.01724550274550958,079430
30,베이직하우스,2017,Q2,경기소비재,0.30675324314178054,0.05841172619501722,0.0,0.0,0.0,0.0,0.0,-0.28299232823593956,084870
30,LF,2017,Q2,경기소비재,0.18590504045239806,-0.04531403922594801,0.0,0.0,0.0,0.0,0.0,-0.26673256850049004,093050
30,한세실업,2017,Q2,경기소비재,0.024166465091946178,0.0,0.0,0.0,0.0,0.0,0.0,-0.13855714980722422,105630
30,영원무역,2017,Q2,경기소비재,-0.07557396979023398,0.0,0.0,0.0,0.0,0.0,0.0,-0.05546974698505825,111770
30,GKL,2017,Q2,경기소비재,0.03135287704189706,0.0,0.0,0.0,0.0,0.0,0.0,0.19334004390914733,114090
30,한미약품,2017,Q2,헬스케어,-0.1135130908570594,-0.10181948438393529,0.10817337023065021,0.0,0.0,0.0,0.0,0.44090160307636417,128940
30,한국타이어,2017,Q2,경기소비재,0.020594901778440887,0.028916159392971208,0.0,0.0,0.0,0.0,0.0,-0.22497571006393852,161390
30,동아에스티,2017,Q2,헬스케어,-0.1825340328542464,-0.005555256917651907,0.0,0.0,0.0,0.0,0.0,0.13251735957453206,170900
30,종근당,2017,Q2,헬스케어,-0.146260401266196,-0.025274737228956567,0.0,0.0,-0.024333020991630705,0.0,0.0,0.07937974578550577,185750
