,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
34,유한양행,2016,Q2,헬스케어,-0.021322660882138945,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.28882475635575133,000100
34,일동제약,2016,Q2,헬스케어,-0.017564600762572644,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,0.0,000230
34,동아쏘시오홀딩스,2016,Q2,헬스케어,-0.11475335845004679,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.00847144642648301,-0.09565615732344623,000640
34,부광약품,2016,Q2,헬스케어,-0.03692754308589987,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.1251943868695893,003000
34,영진약품,2016,Q2,헬스케어,0.36828605154656463,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.17987018730530918,003520
34,녹십자,2016,Q2,헬스케어,-0.00951536102852494,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.09427004078851697,006280
34,일양약품,2016,Q2,헬스케어,0.028678102094541358,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.16573600366504107,007570
34,서흥,2016,Q2,헬스케어,-0.18526692966740427,0.008471446426485008,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.00847144642648523,-0.02161304775481084,008490
34,광동제약,2016,Q2,헬스케어,-0.1682829088470521,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.08789709631564545,009290
34,대웅제약,2016,Q2,헬스케어,-0.04941339463599255,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.12977171519674705,069620
34,한미약품,2016,Q2,헬스케어,0.01591318406980318,0.00847144642648412,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.35232659770494706,128940
34,동아에스티,2016,Q2,헬스케어,-0.223189394356491,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.15184869715713867,170900
34,종근당,2016,Q2,헬스케어,-0.05839963844039004,0.0,0.3509743792660007,-0.027027232119385514,-0.044642857142857095,-0.08606485539000996,0.0,-0.06398958091444784,185750
