,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
31,유한양행,2017,Q1,헬스케어,0.05727365236155104,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.0987697269702833,000100
31,일동제약,2017,Q1,헬스케어,-0.07016772285535461,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.2359797441310619,000230
31,동아쏘시오홀딩스,2017,Q1,헬스케어,0.054852963462831396,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.05748702621537882,-0.1727828607768211,000640
31,부광약품,2017,Q1,헬스케어,-0.011175219433781601,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.08736549355583235,003000
31,영진약품,2017,Q1,헬스케어,0.11486002590197653,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,0.011959066139880035,003520
31,녹십자,2017,Q1,헬스케어,0.057138069288829675,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,0.020284240446362754,006280
31,일양약품,2017,Q1,헬스케어,0.030326225598005095,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.13946731234866833,007570
31,서흥,2017,Q1,헬스케어,-0.04941481079204429,0.05748702621538482,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.05748702621538482,-0.13460001263980625,008490
31,광동제약,2017,Q1,헬스케어,-0.04471522932080928,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.09819239769236829,009290
31,대웅제약,2017,Q1,헬스케어,0.08004819637260743,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.0003172633130357431,069620
31,한미약품,2017,Q1,헬스케어,0.22556129134254177,0.05748702621538415,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.1135130908570594,128940
31,동아에스티,2017,Q1,헬스케어,-0.011747162235888509,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.1825340328542464,170900
31,종근당,2017,Q1,헬스케어,0.0750055499277125,0.0,0.09135267010029824,0.5158067335463936,0.0277777777777779,0.13548951048950886,0.0,-0.146260401266196,185750
