,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,금리 변화율,자기주식수 변화율,Label,Code
35,유한양행,2016,Q1,헬스케어,0.1148266266075024,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.021322660882138945,000100
35,일동제약,2016,Q1,헬스케어,0.06574955965458663,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.017564600762572644,000230
35,동아쏘시오홀딩스,2016,Q1,헬스케어,-0.08383989999888539,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,-0.024377483551297985,-0.11475335845004679,000640
35,부광약품,2016,Q1,헬스케어,0.03989261079945959,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.03692754308589987,003000
35,영진약품,2016,Q1,헬스케어,1.2942459531017734,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,0.36828605154656463,003520
35,녹십자,2016,Q1,헬스케어,-0.01722413402096781,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.00951536102852494,006280
35,일양약품,2016,Q1,헬스케어,-0.05471804705359408,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,0.028678102094541358,007570
35,서흥,2016,Q1,헬스케어,0.1218431730422396,-0.02437748355130065,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,-0.02437748355130065,-0.18526692966740427,008490
35,광동제약,2016,Q1,헬스케어,-0.07118412840981422,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.1682829088470521,009290
35,대웅제약,2016,Q1,헬스케어,0.04055458798457505,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.04941339463599255,069620
35,한미약품,2016,Q1,헬스케어,-0.1787394786283491,-0.024377483551298207,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,0.01591318406980318,128940
35,동아에스티,2016,Q1,헬스케어,-0.06588863648016068,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.223189394356491,170900
35,종근당,2016,Q1,헬스케어,-0.1676894396292877,0.0,-0.22660852268380383,-0.03306613361493349,0.05660377358490565,-0.1254024221983725,0.0,-0.05839963844039004,185750
