접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160602000002,Y,00165413,롯데케미칼,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005370,Y,00165413,롯데케미칼,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004475,Y,00165413,롯데케미칼,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402004475,Y,00165413,롯데케미칼,-,-,-,-,-,-,2017-12-31,2017,Q4
20190726000472,Y,00165413,롯데케미칼,2018년 10월 12일,롯데지주(주),"7,965,201",23.24%,"주주간 거래에 따라 최대주주 변경
(롯데지주㈜의 시간외 대량매매를 통한 지분 취득)",-,2018-12-31,2018,Q4
20200331002363,Y,00165413,롯데케미칼,2018년 10월 12일,롯데지주(주),"7,965,201",23.24%,"주주간 거래에 따라 최대주주 변경
(롯데지주㈜의 시간외 대량매매를 통한 지분 취득)",-,2019-12-31,2019,Q4
20210315001080,Y,00165413,롯데케미칼,-,-,-,-,-,-,2020-12-31,2020,Q4
20220316001034,Y,00165413,롯데케미칼,2018년 10월 12일,롯데지주(주),"7,965,201",23.24%,"주주간 거래에 따라 최대주주 변경
(롯데지주㈜의 시간외 대량매매를 통한 지분 취득)",-,2021-12-31,2021,Q4
20230321001511,Y,00165413,롯데케미칼,-,-,-,-,-,-,2022-12-31,2022,Q4
20240401004380,Y,00165413,롯데케미칼,-,-,-,-,-,-,2023-12-31,2023,Q4
20250725000806,Y,00165413,롯데케미칼,-,-,-,-,-,-,2024-12-31,2024,Q4
