접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004060,Y,00117212,두산,2015년 11월 12일,동대문 미래창조재단,"94,000",0.35%,-,수증,2015-12-31,2015,Q4
20160330004060,Y,00117212,두산,2015년 11월 12일,박용만,"794,179",2.98%,-,증여,2015-12-31,2015,Q4
20170331004976,Y,00117212,두산,2015년 11월 12일,동대문 미래창조재단,"94,000",0.35%,-,수증,2016-12-31,2016,Q4
20170331004976,Y,00117212,두산,2015년 11월 12일,박용만,"794,179",2.98%,-,증여,2016-12-31,2016,Q4
20241002000378,Y,00117212,두산,2015년 11월 12일,동대문미래 창조재단,"94,000",0.35%,-,수증,2017-12-31,2017,Q4
20241002000378,Y,00117212,두산,2015년 11월 12일,박용만,"794,179",2.98%,-,증여,2017-12-31,2017,Q4
20241002000384,Y,00117212,두산,2015년 11월 12일,동대문 미래 재단,"94,000",0.35%,수증,-,2018-12-31,2018,Q4
20241002000384,Y,00117212,두산,2015년 11월 12일,박용만,"794,179",2.98%,증여,-,2018-12-31,2018,Q4
20241002000388,Y,00117212,두산,2019년 07월 26일,박정원,"10,551,356",44.64%,상속,-,2019-12-31,2019,Q4
20241002000389,Y,00117212,두산,2019년 07월 26일,박정원,"10,551,356",44.64%,상속,-,2020-12-31,2020,Q4
20220322000008,Y,00117212,두산,2019년 07월 26일,박정원,"10,551,356",44.64%,상속,-,2021-12-31,2021,Q4
20230321001440,Y,00117212,두산,2019년 07월 26일,박정원,"10,551,356",44.64%,상속,-,2022-12-31,2022,Q4
20240320001953,Y,00117212,두산,-,-,-,-,-,-,2023-12-31,2023,Q4
20250814002379,Y,00117212,두산,-,-,-,-,-,-,2024-12-31,2024,Q4
