name,year,quarter,sector,Relative Return,F_이익잉여금 변화율,F_유동부채 변화율,F_자본총계 변화율,M_금리 변화율,Label,Code
삼성중공업,2018,Q4,중공업,0.10917394975537703,-0.04345393389770302,0.036670479351881724,-0.017660825550221082,-0.10693799508331026,-0.025787363996223035,010140
삼성중공업,2018,Q3,중공업,0.23118891217693166,-0.027063170833706574,-0.03240656129685704,-0.012227767347028018,-0.09246405552800974,0.10917394975537703,010140
삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,-0.1678763370507923,0.21693572760920188,-0.0044422507403751865,0.23118891217693166,010140
삼성중공업,2018,Q1,중공업,-0.024362785350564787,-0.0355975428553853,0.035037384769212476,-0.019080165525031112,0.08530869157626775,-0.10914166669867553,010140
삼성중공업,2017,Q4,중공업,-0.19236031889095792,-0.12130068231436508,0.09416397306069335,-0.06924671662234116,0.094065934065934,-0.024362785350564787,010140
삼성중공업,2017,Q3,중공업,0.02278246914957313,0.006806166098906941,-0.18733609596894196,0.003635712105668709,0.03346456692913535,-0.19236031889095792,010140
삼성중공업,2017,Q2,중공업,-0.053459846842630915,0.012286178287865601,-0.0023115417509856906,0.006850102396794178,0.01678214010777368,0.02278246914957313,010140
삼성중공업,2017,Q1,중공업,-0.020719367251949956,0.010850807312644983,-0.13082236353888643,0.006098335923743425,0.13548951048950886,-0.053459846842630915,010140
삼성중공업,2016,Q4,중공업,0.09354039364304538,-0.031140143580390633,-0.03515981759212572,0.2055970750900551,0.3210161662817601,-0.020719367251949956,010140
삼성중공업,2016,Q3,중공업,0.12193879833170787,0.035464384360327283,-0.02384730122928469,0.02444451643638179,-0.16954353663214605,0.09354039364304538,010140
삼성중공업,2016,Q2,중공업,-0.05073426959654201,-0.037792203342606356,-0.0392907316176736,-0.031792631301902685,-0.08606485539000996,0.12193879833170787,010140
삼성중공업,2016,Q1,중공업,-0.17209840243745703,0.009793807592386239,0.08498701593647784,0.22263418421254122,-0.1254024221983725,-0.05073426959654201,010140
현대미포조선,2024,Q4,중공업,-0.11430236430236436,0.02864138362242219,0.14459563894221228,0.02024789035061758,-0.9485995919652953,-0.11430236430236436,010620
현대미포조선,2024,Q3,중공업,0.09890692446022838,-0.002515088700162038,-0.047875278631121065,-0.0016317831254003545,-0.11983510689291532,-0.11430236430236436,010620
현대미포조선,2024,Q2,중공업,0.4355049531430463,0.01744456509775194,-0.014857065209276765,0.012231135521482361,0.02546205269366908,0.09890692446022838,010620
현대미포조선,2024,Q1,중공업,0.14666691807358895,0.0013911207121737323,-0.09081913265806829,0.0009882901482525241,-0.12136131985833976,0.4355049531430463,010620
현대미포조선,2023,Q4,중공업,-0.22658134178314868,-0.09112874669814175,0.055510123700195146,-0.06387978129242566,0.00757180156657955,0.14666691807358895,010620
현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.005822317763642726,0.012967590846465926,0.004253701249808284,0.11207897793263655,-0.22658134178314868,010620
현대미포조선,2023,Q2,중공업,0.30588950679142124,-0.024875376722385156,0.06076079128681511,-0.018296208156151517,0.0022310602386272915,-0.20173531899048228,010620
현대미포조선,2023,Q1,중공업,0.040972294643167435,-0.0023246181589797743,-0.038675876354730465,-0.0017108429721991447,-0.12061758935426237,0.30588950679142124,010620
현대미포조선,2022,Q4,중공업,-0.27948332984046154,-0.0918597466742973,-0.016229924101646365,-0.06888283064736633,0.11445954938682568,0.040972294643167435,010620
현대미포조선,2022,Q3,중공업,-0.10481405305550945,0.06535078192190924,0.23050359430612244,0.048508385657514363,0.0359464250541639,-0.27948332984046154,010620
현대미포조선,2022,Q2,중공업,0.3573825938863026,0.02820541539176924,0.09069027522789663,0.020796047711511,0.2746673361787626,-0.10481405305550945,010620
현대미포조선,2022,Q1,중공업,0.025992331980153435,-0.017752162025870488,0.19209269573968357,-0.012887148273489246,0.14767324592997877,0.3573825938863026,010620
현대미포조선,2021,Q4,중공업,0.19278336169893925,-0.052396831657613996,0.03860946404406862,-0.03851094725526161,0.16812521036687933,0.025992331980153435,010620
현대미포조선,2021,Q3,중공업,0.03603568655474404,0.026832475613334683,0.09841256723178904,0.020039647106479874,-0.05306772908366497,0.19278336169893925,010620
현대미포조선,2021,Q2,중공업,-0.11281805848560195,-0.08418596311000048,0.2544663679173813,-0.06426827148097058,0.11734330484330613,0.03603568655474404,010620
현대미포조선,2021,Q1,중공업,0.5357704126401688,0.01484695222117427,-0.039299770742631024,0.011278373949034748,0.17195325542571194,-0.11281805848560195,010620
현대미포조선,2020,Q4,중공업,0.3054352155519937,-0.04439021564193946,0.03935936652990768,-0.011917799637408799,0.13205764233403983,0.5357704126401688,010620
현대미포조선,2020,Q3,중공업,0.07451849768252986,0.0013805977479119935,-0.02865030604812735,0.0010851631943027407,-0.01328671328671327,0.3054352155519937,010620
현대미포조선,2020,Q2,중공업,-0.14364720519614668,0.0009843260384028163,0.07165122110198707,0.0005376629084876683,-0.0835291604358025,0.07451849768252986,010620
현대미포조선,2020,Q1,중공업,0.015781696221026792,0.014407930350071707,0.049715760524052355,0.011284869284811316,-0.060040160642572116,-0.14364720519614668,010620
현대미포조선,2019,Q4,중공업,-0.21085323187779612,-0.0031294411705028446,-0.024750147795311483,-0.003259694466297147,0.191387559808615,0.015781696221026792,010620
현대미포조선,2019,Q3,중공업,0.002390528022572974,0.012015905488688583,0.04301001513495062,0.009382134815770993,-0.21649484536082508,-0.21085323187779612,010620
현대미포조선,2019,Q2,중공업,-0.1770952594729852,0.00891319368934762,-0.07870277175789753,0.007705600597580853,-0.10064059339177356,0.002390528022572974,010620
현대미포조선,2019,Q1,중공업,-0.12370889540684578,-0.007801596301026392,-0.032342958340160766,-0.006096987241494989,-0.09282764948769218,-0.1770952594729852,010620
현대미포조선,2018,Q4,중공업,0.18480418478697624,-0.05739636595975606,-0.13654113086831943,-0.00391289424456609,-0.10693799508331026,-0.12370889540684578,010620
현대미포조선,2018,Q3,중공업,0.1233516403864606,0.02021375822497995,-0.141747804500584,0.016631224173055292,-0.09246405552800974,0.18480418478697624,010620
현대미포조선,2018,Q2,중공업,0.012971564211736245,-0.017592674793955765,0.16103982880566536,-0.01452248025077818,-0.0044422507403751865,0.1233516403864606,010620
현대미포조선,2018,Q1,중공업,-0.004316584655314457,0.12377806801350433,-0.08626309992721048,0.03743656707580634,0.08530869157626775,0.012971564211736245,010620
현대미포조선,2017,Q4,중공업,0.08969641466375573,0.06545086132247757,0.02895634871985009,-0.05672640515597105,0.094065934065934,-0.004316584655314457,010620
현대미포조선,2017,Q3,중공업,-0.18191416112003664,0.10927614771719263,-0.24391668240220998,-0.03213223707160873,0.03346456692913535,0.08969641466375573,010620
현대미포조선,2017,Q2,중공업,0.09950869188762608,0.10851808792448936,0.06735241426623384,0.07011324284496001,0.01678214010777368,-0.18191416112003664,010620
현대미포조선,2017,Q1,중공업,0.026317107804752056,0.02125188087975416,-0.16656127151310784,0.05387685727768132,0.13548951048950886,0.09950869188762608,010620
현대미포조선,2016,Q4,중공업,0.19791314356502815,-0.10220713854894159,0.12785394242645842,-0.04829487613201888,0.3210161662817601,0.026317107804752056,010620
현대미포조선,2016,Q3,중공업,-0.20250429185804758,0.026146615707874687,-0.13756097675391077,0.08876328126661726,-0.16954353663214605,0.19791314356502815,010620
현대미포조선,2016,Q2,중공업,0.12352861010544332,0.07705193894539986,0.02123055174465205,0.14159877662706144,-0.08606485539000996,-0.20250429185804758,010620
현대미포조선,2016,Q1,중공업,0.07554966713593551,0.04238936357171008,-0.055963023422493596,0.08153123940541218,-0.1254024221983725,0.12352861010544332,010620
한화테크윈,2024,Q4,중공업,0.6575669352243936,0.19409025544896297,-0.5869525342256756,0.1931110605462576,-0.7700654112289793,0.6575669352243936,012450
한화테크윈,2024,Q3,중공업,0.37474988351701755,0.13444878547376082,0.019910276126617665,-0.08202069941016699,-0.11983510689291532,0.6575669352243936,012450
한화테크윈,2024,Q2,중공업,0.42999020173573543,0.061221122366269976,0.14032794546811234,0.046791071275524176,0.02546205269366908,0.37474988351701755,012450
한화테크윈,2024,Q1,중공업,0.18928594800086354,-0.019699093600085482,-0.03621220623629684,-0.02311899414044094,-0.12136131985833976,0.42999020173573543,012450
한화테크윈,2023,Q4,중공업,0.3273648132583421,0.0690232880817383,0.03329406818796299,0.075340173226494,0.00757180156657955,0.18928594800086354,012450
한화테크윈,2023,Q3,중공업,0.14499271349019355,-0.03703072317741973,0.043088788772486675,-0.027658888009005955,0.11207897793263655,0.3273648132583421,012450
한화테크윈,2023,Q2,중공업,0.022853351384607694,0.09271183114872383,0.7346289578599807,0.013538063944627199,0.0022310602386272915,0.14499271349019355,012450
한화테크윈,2023,Q1,중공업,0.08066978507345099,0.17737746668068333,0.1480723941535078,0.11777101635563336,-0.12061758935426237,0.022853351384607694,012450
한화테크윈,2022,Q4,중공업,0.3113547396980872,0.043060641071014816,2.3025290512784857,0.1512685522842787,0.11445954938682568,0.08066978507345099,012450
한화테크윈,2022,Q3,중공업,0.09479855594504098,0.027794419376035107,-0.04885888466958077,0.02027559296222292,0.0359464250541639,0.3113547396980872,012450
한화테크윈,2022,Q2,중공업,0.3713514566696945,0.06621665999272364,0.07612908375004457,0.047315024214988455,0.2746673361787626,0.09479855594504098,012450
한화테크윈,2022,Q1,중공업,0.08882872308456666,0.04511742248926098,-0.005864106556350612,0.03197752797345399,0.14767324592997877,0.3713514566696945,012450
한화테크윈,2021,Q4,중공업,0.3251562160011686,-0.009297279934632474,-0.03760418206049221,-0.006314411624038785,0.16812521036687933,0.08882872308456666,012450
한화테크윈,2021,Q3,중공업,-0.13958243873285217,0.031639964087302186,0.12047917620384796,0.022012632179458036,-0.05306772908366497,0.3251562160011686,012450
한화테크윈,2021,Q2,중공업,0.19907837896605596,-0.008862079334410411,-0.1030095593305822,-0.00651932860126514,0.11734330484330613,-0.13958243873285217,012450
한화테크윈,2021,Q1,중공업,0.03199781496555087,0.05572026705194788,0.11591318174333698,0.03843617101419361,0.17195325542571194,0.19907837896605596,012450
한화테크윈,2020,Q4,중공업,0.28320079864359915,0.019333717757846758,-0.0011017706280315176,0.017391306481808977,0.13205764233403983,0.03199781496555087,012450
한화테크윈,2020,Q3,중공업,-0.027574805391050713,-0.004630724380451201,-0.006747143700607361,-0.0026940194205213874,-0.01328671328671327,0.28320079864359915,012450
한화테크윈,2020,Q2,중공업,-0.10701780883894815,-0.005846962450656634,0.05019351817379736,-0.004154089104276393,-0.0835291604358025,-0.027574805391050713,012450
한화테크윈,2020,Q1,중공업,0.11959121594945432,-0.002094258757811218,0.33913007398031314,-0.0016884610373320008,-0.060040160642572116,-0.10701780883894815,012450
한화테크윈,2019,Q4,중공업,-0.3082987403588092,2.1831117209547557e-06,-0.10397748595529555,-1.9924198380483205e-05,0.191387559808615,0.11959121594945432,012450
한화테크윈,2019,Q3,중공업,-0.03619378754854341,0.010742867073479268,-0.0555746272537927,0.0072779959832178776,-0.21649484536082508,-0.3082987403588092,012450
한화테크윈,2019,Q2,중공업,0.2396145658147603,-0.01774608830080937,-0.06819791197953462,-0.008081696005190486,-0.10064059339177356,-0.03619378754854341,012450
한화테크윈,2019,Q1,중공업,-0.07354064154583259,0.014589144295488854,-0.02117098704303011,0.005651143818883098,-0.09282764948769218,0.2396145658147603,012450
한화테크윈,2018,Q4,중공업,0.02421419284030474,0.018959383299767874,0.211641034685208,-0.003285857372767431,-0.10693799508331026,-0.07354064154583259,012450
한화테크윈,2018,Q3,중공업,0.534406571535166,0.0765107598012762,0.04838157455374703,-0.010043088810432255,-0.09246405552800974,0.02421419284030474,012450
한화테크윈,2018,Q2,중공업,-0.13077544158432783,-0.02136771327563869,0.04496692022596305,-0.01762181824399578,-0.0044422507403751865,0.534406571535166,012450
한화테크윈,2018,Q1,중공업,-0.03228483745982873,-0.007945894602256254,-0.031135318163101,-0.004567038520823297,0.08530869157626775,-0.13077544158432783,012450
한화테크윈,2017,Q4,중공업,-0.1466206625717485,0.0047984019931976984,0.2149078588348714,-0.050650449523493624,0.094065934065934,-0.03228483745982873,012450
한화테크윈,2017,Q3,중공업,-0.15761322198606276,0.058557421301516754,-0.4429652579634038,0.005122123922900901,0.03346456692913535,-0.1466206625717485,012450
한화테크윈,2017,Q2,중공업,-0.2684405808370041,-0.0036810029098141017,-0.14964958105191695,0.002875613424348167,0.01678214010777368,-0.15761322198606276,012450
한화테크윈,2017,Q1,중공업,0.042915958867101346,0.019982425786235325,0.16429426806068048,-0.014541699368837091,0.13548951048950886,-0.2684405808370041,012450
한화테크윈,2016,Q4,중공업,-0.20105057256039613,-0.01677121469148468,0.0234036987822821,-0.027371275902229097,0.3210161662817601,0.042915958867101346,012450
한화테크윈,2016,Q3,중공업,-0.1312677818950058,0.025778140064302013,-0.09485148136424848,0.020154552732937203,-0.16954353663214605,-0.20105057256039613,012450
한화테크윈,2016,Q2,중공업,0.22504868852247512,0.028050393446336974,-0.03484965262423445,0.03164113197955176,-0.08606485539000996,-0.1312677818950058,012450
한화테크윈,2016,Q1,중공업,0.2646872512391267,0.18881579243581714,0.06875480592249605,-0.028899895762428573,-0.1254024221983725,0.22504868852247512,012450
현대엘리베이,2024,Q4,중공업,0.08052707568186233,0.0034351530623182303,0.1471510372465965,0.0014063990720325492,-0.9875876479140361,0.08052707568186233,017800
현대엘리베이,2024,Q3,중공업,0.2528290623784065,-0.0339281390165832,0.03709953719567194,-0.014174673923998293,-0.11983510689291532,0.08052707568186233,017800
현대엘리베이,2024,Q2,중공업,0.06220879736300331,0.09705861081592415,-0.08941199957267498,0.03838079129395333,0.02546205269366908,0.2528290623784065,017800
현대엘리베이,2024,Q1,중공업,-0.033651021674842255,-0.20781573629289374,0.25210978871881284,-0.09398674788531036,-0.12136131985833976,0.06220879736300331,017800
현대엘리베이,2023,Q4,중공업,-0.25861080503405154,-0.07821496320377797,0.10535593970121027,-0.03478243862803099,0.00757180156657955,-0.033651021674842255,017800
현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.03247084018688495,0.047501250945367834,-0.009320098111323838,0.11207897793263655,-0.25861080503405154,017800
현대엘리베이,2023,Q2,중공업,0.04326490767553322,-0.03799246481087171,-0.17366069307138798,-0.05237296384705459,0.0022310602386272915,0.10904720232753652,017800
현대엘리베이,2023,Q1,중공업,0.5753496570938968,0.49650372841262747,-0.03836588578542044,0.15703048140924425,-0.12061758935426237,0.04326490767553322,017800
현대엘리베이,2022,Q4,중공업,-0.024815802144115995,0.07420354074698032,0.001920667980111146,-0.002375955805313912,0.11445954938682568,0.5753496570938968,017800
현대엘리베이,2022,Q3,중공업,-0.048603483585653154,0.006529787141859256,0.04185016405437625,0.0020894138632696624,0.0359464250541639,-0.024815802144115995,017800
현대엘리베이,2022,Q2,중공업,-0.09024746790815313,0.34231434128123617,0.034286159027768326,0.08885154486447511,0.2746673361787626,-0.048603483585653154,017800
현대엘리베이,2022,Q1,중공업,-0.01669566052987178,-0.08879133966086128,0.037744479811437914,-0.0246686200572529,0.14767324592997877,-0.09024746790815313,017800
현대엘리베이,2021,Q4,중공업,-0.12345843558989766,0.27857787667304046,0.18893708352885485,0.06443357855823195,0.16812521036687933,-0.01669566052987178,017800
현대엘리베이,2021,Q3,중공업,-0.018128181304509196,0.08236669432133881,-0.05641525812432113,0.01791657663870616,-0.05306772908366497,-0.12345843558989766,017800
현대엘리베이,2021,Q2,중공업,0.03388645071062363,0.020271091717910528,0.12866807192586305,0.004340561909264018,0.11734330484330613,-0.018128181304509196,017800
현대엘리베이,2021,Q1,중공업,0.11894539345943225,-0.05342071549456273,0.05917491567554878,-0.01194001390924182,0.17195325542571194,0.03388645071062363,017800
현대엘리베이,2020,Q4,중공업,-0.13973479856089485,-0.01828498866400996,0.06428150805340671,0.01941067705757149,0.13205764233403983,0.11894539345943225,017800
현대엘리베이,2020,Q3,중공업,-0.16732270547993275,0.18007269104419943,-0.15316616271624106,0.11854537193746273,-0.01328671328671327,-0.13973479856089485,017800
현대엘리베이,2020,Q2,중공업,-0.14953590791974805,-0.35160076659918926,-0.009221969911087924,-0.06953112995199229,-0.0835291604358025,-0.16732270547993275,017800
현대엘리베이,2020,Q1,중공업,0.12534774252455733,0.02021210423517772,-0.010174223203709087,-0.034014208477832875,-0.060040160642572116,-0.14953590791974805,017800
현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.08729088545637897,0.12247608604238369,0.0245875682711012,0.191387559808615,0.12534774252455733,017800
현대엘리베이,2019,Q3,중공업,-0.10425607166677874,0.047769969704730686,0.19250644266756933,0.01300915442213646,-0.21649484536082508,-0.1495381476043766,017800
현대엘리베이,2019,Q2,중공업,0.029369423095243458,-0.08470876866215726,-0.004073643567610752,-0.021118013411900227,-0.10064059339177356,-0.10425607166677874,017800
현대엘리베이,2019,Q1,중공업,-0.11206410594897,0.07874192571418637,-0.07198778160176533,0.021721312522893,-0.09282764948769218,0.029369423095243458,017800
현대엘리베이,2018,Q4,중공업,0.010336102474942824,0.08412676006026265,0.05266504283412621,0.021874168458649423,-0.10693799508331026,-0.11206410594897,017800
현대엘리베이,2018,Q3,중공업,-0.07025630912854537,0.023947205355936863,0.1141322044460591,0.006118199969906479,-0.09246405552800974,0.010336102474942824,017800
현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,0.031719869501468434,0.03574413564776657,-0.0044422507403751865,-0.07025630912854537,017800
현대엘리베이,2018,Q1,중공업,0.44992560097887235,-0.08424800838238389,-0.13611220647686895,0.07524256789037809,0.08530869157626775,-0.07311258266872628,017800
현대엘리베이,2017,Q4,중공업,0.48308545217253007,-0.1432829954608663,0.07253454700509243,-0.04995042637438141,0.094065934065934,0.44992560097887235,017800
현대엘리베이,2017,Q3,중공업,-0.0012386623707284494,0.2882855407388152,-0.15310469371406532,0.08085623135695785,0.03346456692913535,0.48308545217253007,017800
현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.18906590919773714,0.033743126060774786,0.04733477934885055,0.01678214010777368,-0.0012386623707284494,017800
현대엘리베이,2017,Q1,중공업,-0.03047814222934357,0.10164630212053449,0.18896748986716805,0.008844541253542282,0.13548951048950886,-0.23448728770631377,017800
현대엘리베이,2016,Q4,중공업,-0.11792008295116328,3.4730052442963295,-0.05987112969587971,0.21286591578013003,0.3210161662817601,-0.03047814222934357,017800
현대엘리베이,2016,Q3,중공업,-0.009155151601217167,-0.48510432808355175,0.03676185339377036,-0.05379753519874919,-0.16954353663214605,-0.11792008295116328,017800
