name,year,quarter,sector,Relative Return,F_법인세차감전 순이익 변화율,F_이익잉여금 변화율,M_소비자물가지수 변화율,F_유동부채 변화율,Label,Code
유한양행,2024,Q4,헬스케어,-0.07720671896762361,-0.9455186482548606,0.003878970410473137,-0.9795824660116188,-0.06117604728034576,-0.07720671896762361,000100
유한양행,2024,Q3,헬스케어,0.5302977539193272,0.27259044526318665,0.012573441226012338,-0.2377021247854798,-0.09838954993497584,-0.07720671896762361,000100
유한양행,2024,Q2,헬스케어,0.2848114793230269,-0.2640870695217775,0.012744224911674484,-0.110334699467731,0.23632179249996854,0.5302977539193272,000100
유한양행,2024,Q1,헬스케어,-0.05938153517806958,1.765336252551153,0.0020405948426291953,-0.11265192787422551,0.021421411239838317,0.2848114793230269,000100
유한양행,2023,Q4,헬스케어,0.09501216460727777,0.13339119871199245,0.008934289881062263,0.10965773361610065,-0.02377254315513866,-0.05938153517806958,000100
유한양행,2023,Q3,헬스케어,-0.1365996389889667,-0.44606395688133127,0.0061756230885789964,-0.028955398190522508,0.1565534283017096,0.09501216460727777,000100
유한양행,2023,Q2,헬스케어,0.29034291902187653,-0.49974067130523625,0.009304753109873332,-0.3075171004307199,-0.032994539608148465,-0.1365996389889667,000100
유한양행,2023,Q1,헬스케어,0.08422430114085966,-6.5177214124346055,0.0035888299430921755,-0.11353477832962133,0.05980887022207493,0.29034291902187653,000100
유한양행,2022,Q4,헬스케어,-0.04341924912778849,-1.4332257287566448,0.028114435203607124,-0.11456608043309557,0.06423903945112985,0.08422430114085966,000100
유한양행,2022,Q3,헬스케어,0.018610835921721084,-0.25037899110723316,0.002500101134134569,0.09093510066157107,-0.11046267180373015,-0.04341924912778849,000100
유한양행,2022,Q2,헬스케어,0.055315837352818226,-0.7752784303612399,0.010316175491482893,0.38636857995042173,-0.12041528267870116,0.018610835921721084,000100
유한양행,2022,Q1,헬스케어,0.011350218745230758,1.9245241419437091,0.03576857243677756,0.09364288108448604,0.1917948969468839,0.055315837352818226,000100
유한양행,2021,Q4,헬스케어,0.13205388132662688,0.3776767877449143,0.04145997332955509,0.4025512712822732,0.06237184536560081,0.011350218745230758,000100
유한양행,2021,Q3,헬스케어,0.03409547304062605,-0.12700479686662958,0.014576634084355833,0.01761921683046319,-0.017211127280494565,0.13205388132662688,000100
유한양행,2021,Q2,헬스케어,-0.03154098717449321,-0.04838985195682177,0.015577889328384886,0.7421096287815034,-0.2273269232486479,0.03409547304062605,000100
유한양행,2021,Q1,헬스케어,0.028381352702002864,1.0336890190514691,0.000984028613457033,2.0127382750040668,0.28096555764971876,-0.03154098717449321,000100
유한양행,2020,Q4,헬스케어,-0.23386316947637756,-0.18656028155306503,0.0024466939944400856,-0.3780443147289393,-0.06617831340037805,0.028381352702002864,000100
유한양행,2020,Q3,헬스케어,-0.056977511654584076,-0.39023782288026054,0.01197353040624094,29.267844017171594,-0.19022865290111646,-0.23386316947637756,000100
유한양행,2020,Q2,헬스케어,-0.0026108399483019684,-0.7954393906895932,0.015089861487222356,-0.9744470971009336,0.1661661369315448,-0.056977511654584076,000100
유한양행,2020,Q1,헬스케어,0.05294228616675725,16.603804108092838,0.06898464389946524,2.326416414584117,0.10922911270308178,-0.0026108399483019684,000100
유한양행,2019,Q4,헬스케어,0.256782615726154,-0.15116881991300057,0.00034013247637565414,5.380260221408914,0.10214117528084454,0.05294228616675725,000100
유한양행,2019,Q3,헬스케어,-0.1288497439286522,0.5652456538676611,0.005040004210535409,-0.9303677156060576,0.29075452496365006,0.256782615726154,000100
유한양행,2019,Q2,헬스케어,0.014660066264538203,-0.8471963079338343,0.0029161451368397984,0.17798441463015324,-0.4230910223024881,-0.1288497439286522,000100
유한양행,2019,Q1,헬스케어,-0.0043811838837226336,1.245224941488999,0.009790877963220312,-0.6874179652905958,0.33720476283036316,0.014660066264538203,000100
유한양행,2018,Q4,헬스케어,0.03716151888866581,2.300512352735237,0.012335530886748547,0.1528942253920036,-0.004307934446291739,-0.0043811838837226336,000100
유한양행,2018,Q3,헬스케어,0.11696122797582623,-0.7725285471544993,0.002199391186204158,0.0442397512820667,-0.079503025538469,0.03716151888866581,000100
유한양행,2018,Q2,헬스케어,0.06181745260227466,-0.5279782342504116,0.012613736892784777,0.3971853095173552,0.0768528890669653,0.11696122797582623,000100
유한양행,2018,Q1,헬스케어,0.04101083704832133,0.5091124110012684,0.020100821409697378,-0.2528409114579355,0.1658840027425248,0.06181745260227466,000100
유한양행,2017,Q4,헬스케어,0.15012014823915726,0.7190376834956063,0.013979990716814994,-0.3500195788744318,-0.06498203723406704,0.04101083704832133,000100
유한양행,2017,Q3,헬스케어,-0.15957438856395717,-0.2713982704036527,0.01104727256649296,0.15372330132051748,0.014881124784752897,0.15012014823915726,000100
유한양행,2017,Q2,헬스케어,-0.0987697269702833,-0.396716537321543,0.01663232815133986,-0.1259798444991046,-0.010773604412750104,-0.15957438856395717,000100
유한양행,2017,Q1,헬스케어,0.05727365236155104,-0.19905228880332682,0.0149943672897479,0.5158067335463936,0.08708357869109928,-0.0987697269702833,000100
유한양행,2016,Q4,헬스케어,-0.0777993263259322,8.903734344669317,0.0426784109198739,0.9720054193181309,-0.03579681886620145,0.05727365236155104,000100
유한양행,2016,Q3,헬스케어,-0.28882475635575133,-0.5602569102589632,0.003568665312222441,-0.1224419591674838,-0.07666236190257236,-0.0777993263259322,000100
유한양행,2016,Q2,헬스케어,-0.021322660882138945,-0.7872010466710836,0.00778925058490243,-0.027027232119385514,0.20720713009573544,-0.28882475635575133,000100
유한양행,2016,Q1,헬스케어,0.1148266266075024,-0.5170079285858977,0.02829693175160508,-0.03306613361493349,-0.06822735972385952,-0.021322660882138945,000100
일동제약,2024,Q4,헬스케어,-0.20398249218684314,2.9947608455214803,3.9133127289388536,-0.9997202939318135,-0.12343738247798586,-0.20398249218684314,000230
일동제약,2024,Q3,헬스케어,-0.0836245273219364,-1.1437246559662149,31.716919744434747,-0.2377021247854798,-0.3401688075211212,-0.20398249218684314,000230
일동제약,2024,Q2,헬스케어,0.037205930743872746,27.65349699784431,-0.9954333847029359,-0.110334699467731,0.020044553631552997,-0.0836245273219364,000230
일동제약,2024,Q1,헬스케어,-0.06595967810721542,-0.8281934064383603,-0.043207941848579234,-0.11265192787422551,0.007956281417563327,0.037205930743872746,000230
일동제약,2023,Q4,헬스케어,-0.18290683109768113,-1.4689917344373054,-0.1690850681510353,0.10965773361610065,0.2538873952878127,-0.06595967810721542,000230
일동제약,2023,Q3,헬스케어,-0.10504188623918811,-2.6462575524186125,0.5018516939824702,-0.028955398190522508,0.029329310323263247,-0.18290683109768113,000230
일동제약,2023,Q2,헬스케어,-0.04564954330338757,25.130659472062455,-0.25456418653547386,-0.3075171004307199,0.07395581317890954,-0.10504188623918811,000230
일동제약,2023,Q1,헬스케어,-0.07049849609311148,-1.046253383432067,-0.030343114892525835,-0.11353477832962133,0.02206599323789038,-0.04564954330338757,000230
일동제약,2022,Q4,헬스케어,-0.4629102238676061,50.48496689279329,0.17458928553337483,-0.11456608043309557,0.6121367331047911,-0.07049849609311148,000230
일동제약,2022,Q3,헬스케어,-0.22730846938527113,0.5648573625186353,0.0035170418338172915,0.09093510066157107,-0.019756347794654516,-0.4629102238676061,000230
일동제약,2022,Q2,헬스케어,-0.24931722124724742,-0.8379373938132425,-0.010023660334367301,0.38636857995042173,-0.2953504320849938,-0.22730846938527113,000230
일동제약,2022,Q1,헬스케어,2.520681320410893,-0.5848342892521826,-0.005505962846233059,0.09364288108448604,-0.017344899785416756,-0.24931722124724742,000230
일동제약,2021,Q4,헬스케어,0.07268899017813357,-17.40107040111171,0.04950641431642322,0.4025512712822732,-0.11014077702406444,2.520681320410893,000230
일동제약,2021,Q3,헬스케어,0.0830987898190405,-0.9182043195094322,0.0023226504842730478,0.01761921683046319,0.21206594412500968,0.07268899017813357,000230
일동제약,2021,Q2,헬스케어,-0.07564943740893487,-3.6018431080233806,-0.027696129584819484,0.7421096287815034,-0.019037924826167174,0.0830987898190405,000230
일동제약,2021,Q1,헬스케어,-0.05209837758433877,-0.9702443805167796,-0.016148757339399578,2.0127382750040668,0.016568014654390506,-0.07564943740893487,000230
일동제약,2020,Q4,헬스케어,0.3699180242814153,32.924065866914226,0.595203079450001,-0.3780443147289393,0.03620739707017773,-0.05209837758433877,000230
일동제약,2020,Q3,헬스케어,-0.07199364085817223,0.775870939059625,0.013065887467869297,29.267844017171594,-0.0034342223774270764,0.3699180242814153,000230
일동제약,2020,Q2,헬스케어,-0.2223163771295673,-0.453391095435396,0.008014266905756129,-0.9744470971009336,-0.03733223526131735,-0.07199364085817223,000230
일동제약,2020,Q1,헬스케어,0.1708108043303641,-1.0246731540254055,-0.021696376553766328,2.326416414584117,0.0083577744855583,-0.2223163771295673,000230
일동제약,2019,Q4,헬스케어,-0.15917565580621104,-88.80281393583378,-0.42940857929066034,5.380260221408914,-0.006836734921527143,0.1708108043303641,000230
일동제약,2019,Q3,헬스케어,-0.08599350809354075,-0.10595826235568351,0.00471655222465972,-0.9303677156060576,1.5655250434910841,-0.15917565580621104,000230
일동제약,2019,Q2,헬스케어,-0.12989226784397004,-0.9695780460465462,0.0025224600783222417,0.17798441463015324,-0.07982078480966837,-0.08599350809354075,000230
일동제약,2019,Q1,헬스케어,0.10398841392456162,91.26934243830449,0.10817160534144632,-0.6874179652905958,0.24824281353455402,-0.12989226784397004,000230
일동제약,2018,Q4,헬스케어,-0.05472955194698993,-0.7698532182633453,-0.001742154985232447,0.1528942253920036,-0.04073789137642381,0.10398841392456162,000230
일동제약,2018,Q3,헬스케어,-0.008675498648981941,-0.19982563258533015,0.007490586328543047,0.0442397512820667,0.0326945747483951,-0.05472955194698993,000230
일동제약,2018,Q2,헬스케어,0.0011942483959284655,-0.8063637500192012,0.009487290026072293,0.3971853095173552,-0.08962012720651447,-0.008675498648981941,000230
일동제약,2018,Q1,헬스케어,-0.0034007412722550645,-3.168248830000466,0.010536696927416767,-0.2528409114579355,0.11955139130338144,0.0011942483959284655,000230
일동제약,2017,Q4,헬스케어,0.006155543183324279,-2.7279062972156916,-0.017448165318753928,-0.3500195788744318,0.01952667064464375,-0.0034007412722550645,000230
일동제약,2017,Q3,헬스케어,-0.08256152990791404,0.7593113490256955,0.013141650282902928,0.15372330132051748,-0.008719836293637373,0.006155543183324279,000230
일동제약,2017,Q2,헬스케어,-0.2359797441310619,-0.546432992114182,0.007607184940968237,-0.1259798444991046,2.7256177272729163,-0.08256152990791404,000230
일동제약,2017,Q1,헬스케어,-0.07016772285535461,-1.110582646025561,-0.9158308087431266,0.5158067335463936,-0.6421105368995891,-0.2359797441310619,000230
일동제약,2016,Q4,헬스케어,-0.44602156784564295,6.123940197599727,0.0007244241067685397,0.9720054193181309,0.04361272968896568,-0.07016772285535461,000230
일동제약,2016,Q3,헬스케어,0.0,1.8354444916169212,0.912555447455933,-0.1224419591674838,-0.9833745382260942,-0.44602156784564295,000230
일동제약,2016,Q2,헬스케어,-0.017564600762572644,-1.052725249191915,0.02397429260698436,-0.027027232119385514,3.3117365106275365,0.0,000230
일동제약,2016,Q1,헬스케어,0.06574955965458663,-0.6520281080649044,-0.00220764554413333,-0.03306613361493349,-0.003986829119935642,-0.017564600762572644,000230
동아쏘시오홀딩스,2024,Q4,헬스케어,-0.23453288397382438,-2.1233265693891514,-0.040144685956908455,-0.9967093708233735,0.022380948197978645,-0.23453288397382438,000640
동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-2.984539108470846,0.028743215831971147,-0.2377021247854798,-0.07783856964585922,-0.23453288397382438,000640
동아쏘시오홀딩스,2024,Q2,헬스케어,0.15859709832860064,-1.2673307436629944,-0.015986620400102125,-0.110334699467731,0.07152591524904017,0.10673495881254522,000640
동아쏘시오홀딩스,2024,Q1,헬스케어,-0.09398115169705518,-1.933073800885915,0.04929815907515778,-0.11265192787422551,0.049115340375418315,0.15859709832860064,000640
동아쏘시오홀딩스,2023,Q4,헬스케어,0.06673828483305849,-6.349401134283304,-0.07003817712350702,0.10965773361610065,0.06545175022432859,-0.09398115169705518,000640
동아쏘시오홀딩스,2023,Q3,헬스케어,0.07971995402686094,-2.0710907941212247,0.0014097993813733112,-0.028955398190522508,0.018891857572967963,0.06673828483305849,000640
동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,-1.1403069110881046,-0.009672768054790892,-0.3075171004307199,-0.2587229686926462,0.07971995402686094,000640
동아쏘시오홀딩스,2023,Q1,헬스케어,-0.08179994737427296,-2.8533858947412565,0.0748231376705788,-0.11353477832962133,0.17640949922578408,0.04921519946166719,000640
동아쏘시오홀딩스,2022,Q4,헬스케어,-0.08799314204559384,-2.687761933057202,-0.04519803264226607,-0.11456608043309557,0.12638322665440782,-0.08179994737427296,000640
동아쏘시오홀딩스,2022,Q3,헬스케어,-0.04422912612361249,-2.5497421492946906,0.022559669147247163,0.09093510066157107,-0.03342343536323278,-0.08799314204559384,000640
동아쏘시오홀딩스,2022,Q2,헬스케어,0.09800961785699948,-1.3171255924305414,-0.015220679837598228,0.38636857995042173,0.19817875205334712,-0.04422912612361249,000640
동아쏘시오홀딩스,2022,Q1,헬스케어,0.043360283530845124,-3.2233099092623503,0.039783818097539836,0.09364288108448604,-0.11134001078311728,0.09800961785699948,000640
동아쏘시오홀딩스,2021,Q4,헬스케어,0.05740492497456121,-1.8269189995361832,-0.033815740770788305,0.4025512712822732,-0.046685802370968754,0.043360283530845124,000640
동아쏘시오홀딩스,2021,Q3,헬스케어,-0.06506281265019764,-3.0472054165307814,0.03135385499801613,0.01761921683046319,0.10412271021462027,0.05740492497456121,000640
동아쏘시오홀딩스,2021,Q2,헬스케어,-0.03757965376465787,-1.2691607382352803,-0.013681935834184755,0.7421096287815034,0.1322131930498227,-0.06506281265019764,000640
동아쏘시오홀딩스,2021,Q1,헬스케어,0.15522541675913962,-0.5623770202466116,0.04617200999638982,2.0127382750040668,0.2409966949943505,-0.03757965376465787,000640
동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,8.095299956206759,0.157282163803113,-0.3780443147289393,0.24405137293498846,0.15522541675913962,000640
동아쏘시오홀딩스,2020,Q3,헬스케어,0.14036300650534914,-1.8464740176339265,0.018600461224819398,29.267844017171594,-0.0005516987741369661,-0.3998505686067466,000640
