접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160513003466,Y,00166315,화신,743,"41,641,000,000","56,000,000",-,2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,51,"2,077,000,000","41,000,000",-,2015-12-31,2015,Q4
20170330001166,Y,00166315,화신,738,"43,773,000,000","59,000,000",-,2016-12-31,2016,Q4
20170330001166,Y,00166315,화신,51,"2,313,000,000","45,000,000",-,2016-12-31,2016,Q4
20180330001076,Y,00166315,화신,755,"42,313,000,000","56,000,000",-,2017-12-31,2017,Q4
20180330001076,Y,00166315,화신,51,"2,296,000,000","45,000,000",-,2017-12-31,2017,Q4
20190329002808,Y,00166315,화신,835,"49,950,000,000","60,000,000",-,2018-12-31,2018,Q4
20190329002808,Y,00166315,화신,51,"2,404,000,000","47,000,000",-,2018-12-31,2018,Q4
20200330003805,Y,00166315,화신,844,"49,583,000,000","59,000,000",-,2019-12-31,2019,Q4
20200330003805,Y,00166315,화신,48,"2,149,000,000","45,000,000",-,2019-12-31,2019,Q4
20210322000570,Y,00166315,화신,877,"55,838,000,000","64,000,000",-,2020-12-31,2020,Q4
20210322000570,Y,00166315,화신,42,"1,956,000,000","47,000,000",-,2020-12-31,2020,Q4
20220321001215,Y,00166315,화신,874,"56,642,000,000","65,000,000",-,2021-12-31,2021,Q4
20220321001215,Y,00166315,화신,40,"1,838,000,000","46,000,000",-,2021-12-31,2021,Q4
20230320000645,Y,00166315,화신,892,"66,254,000,000","74,000,000",-,2022-12-31,2022,Q4
20230320000645,Y,00166315,화신,41,"2,542,000,000","62,000,000",-,2022-12-31,2022,Q4
20240320000628,Y,00166315,화신,960,"76,836,000,000","80,000,000",-,2023-12-31,2023,Q4
20240320000628,Y,00166315,화신,45,"2,276,000,000","51,000,000",-,2023-12-31,2023,Q4
20250317000376,Y,00166315,화신,981,"81,351,000,000","83,000,000",-,2024-12-31,2024,Q4
20250317000376,Y,00166315,화신,47,"2,785,000,000","59,000,000",-,2024-12-31,2024,Q4
