접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330002726,Y,00102858,고려아연,"1,345","90,154,553,000","67,029,000",-,2015-12-31,2015,Q4
20160330002726,Y,00102858,고려아연,51,"1,663,077,000","32,609,000",-,2015-12-31,2015,Q4
20170331002299,Y,00102858,고려아연,"1,334","99,981,634,000","74,949,000",-,2016-12-31,2016,Q4
20170331002299,Y,00102858,고려아연,49,"1,723,357,000","35,171,000",-,2016-12-31,2016,Q4
20180405000065,Y,00102858,고려아연,"1,325","105,188,095,000","79,387,000",-,2017-12-31,2017,Q4
20180405000065,Y,00102858,고려아연,51,"1,888,960,000","37,038,000",-,2017-12-31,2017,Q4
20190401003964,Y,00102858,고려아연,"1,340","107,580,183,000","80,284,000",-,2018-12-31,2018,Q4
20190401003964,Y,00102858,고려아연,51,"1,948,262,000","38,201,000",-,2018-12-31,2018,Q4
20200330003334,Y,00102858,고려아연,"1,364","114,940,072,000","84,267,000",-,2019-12-31,2019,Q4
20200330003334,Y,00102858,고려아연,53,"2,243,752,000","42,335,000",-,2019-12-31,2019,Q4
20210316000528,Y,00102858,고려아연,"1,395","121,430,578,000","87,047,000",-,2020-12-31,2020,Q4
20210316000528,Y,00102858,고려아연,60,"2,622,488,000","43,708,000",-,2020-12-31,2020,Q4
20220315001010,Y,00102858,고려아연,"1,485","130,346,269,000","87,775,000",-,2021-12-31,2021,Q4
20220315001010,Y,00102858,고려아연,65,"2,899,779,000","44,612,000",-,2021-12-31,2021,Q4
20230309000731,Y,00102858,고려아연,"1,627","158,825,683,000","97,619,000",-,2022-12-31,2022,Q4
20230309000731,Y,00102858,고려아연,93,"4,572,478,000","49,166,000",-,2022-12-31,2022,Q4
20240328001400,Y,00102858,고려아연,"1,771","185,999,603,000","105,025,000",-,2023-12-31,2023,Q4
20240328001400,Y,00102858,고려아연,107,"6,468,994,000","60,458,000",-,2023-12-31,2023,Q4
20250320001542,Y,00102858,고려아연,"1,826","208,629,000,000","114,000,000",-,2024-12-31,2024,Q4
20250320001542,Y,00102858,고려아연,118,"7,866,000,000","67,000,000",-,2024-12-31,2024,Q4
