접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160513004792,Y,00260408,팜스코,2011.06.09,유상증자(제3자배정),보통주,"5,070,143",500,"5,000",2015-12-31,2015,Q4
20170331003306,Y,00260408,팜스코,2011.09.30,유상증자(제3자배정),보통주,"5,070,143",500,"5,000",2016-12-31,2016,Q4
20180330000608,Y,00260408,팜스코,2011.09.30,유상증자(제3자배정),보통주,"5,070,143",500,"5,000",2017-12-31,2017,Q4
20190328000006,Y,00260408,팜스코,-,-,-,-,-,-,2018-12-31,2018,Q4
20200331000162,Y,00260408,팜스코,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000680,Y,00260408,팜스코,-,-,-,-,-,-,2020-12-31,2020,Q4
20230228005108,Y,00260408,팜스코,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001369,Y,00260408,팜스코,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000769,Y,00260408,팜스코,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001293,Y,00260408,팜스코,-,-,-,-,-,-,2024-12-31,2024,Q4
