접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003608,Y,00108913,대교,2008.10.13,주식분할,보통주,"84,702,850",500,-,2015-12-31,2015,Q4
20160330003608,Y,00108913,대교,2008.10.13,주식분할,우선주,"19,426,990",500,-,2015-12-31,2015,Q4
20170330001849,Y,00108913,대교,2008.10.13,주식분할,보통주,"84,702,850",500,-,2016-12-31,2016,Q4
20170330001849,Y,00108913,대교,2008.10.13,주식분할,우선주,"19,426,990",500,-,2016-12-31,2016,Q4
20180402005034,Y,00108913,대교,-,-, 보통주,-,-,-,2017-12-31,2017,Q4
20180402005034,Y,00108913,대교,-,-,우선주,-,-,-,2017-12-31,2017,Q4
20190401004798,Y,00108913,대교,-,-,보통주,-,-,-,2018-12-31,2018,Q4
20190401004798,Y,00108913,대교,-,-,우선주,-,-,-,2018-12-31,2018,Q4
20200330004192,Y,00108913,대교,-,-,보통주,-,-,-,2019-12-31,2019,Q4
20200330004192,Y,00108913,대교,-,-,우선주,-,-,-,2019-12-31,2019,Q4
20210318001424,Y,00108913,대교,-,-,보통주,-,-,-,2020-12-31,2020,Q4
20210318001424,Y,00108913,대교,-,-,우선주,-,-,-,2020-12-31,2020,Q4
20220725000180,Y,00108913,대교,-,-,-,-,-,-,2021-12-31,2021,Q4
20220725000180,Y,00108913,대교,-,-,-,-,-,-,2021-12-31,2021,Q4
20230713000378,Y,00108913,대교,-,-,-,-,-,-,2022-12-31,2022,Q4
20230713000378,Y,00108913,대교,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314001769,Y,00108913,대교,-,-,-,-,-,-,2023-12-31,2023,Q4
20240314001769,Y,00108913,대교,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000864,Y,00108913,대교,-,-,-,-,-,-,2024-12-31,2024,Q4
20250317000864,Y,00108913,대교,-,-,-,-,-,-,2024-12-31,2024,Q4
