code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2016,Q4,"80,538,916,944","1,156,485,470,863","1,237,024,387,807","120,641,481,446","426,137,362,192","546,778,843,638","676,787,816,444","690,245,544,169",82370943398.0,13491875932.0,10711690289.0,7570344792.0,7570344792.0,,,,,,,,,,,,,
80,하이트진로,생활소비재,2016,Q4,"818,526,814,398","2,461,748,009,065","3,280,274,823,463","1,337,052,073,131","611,622,117,733","1,948,674,190,864","338,291,329,105","1,331,600,632,599",427349240841.0,39876280554.0,18350804639.0,13743051593.0,13743051593.0,"368,842,230,000",,,,,,,,,,,,
100,유한양행,헬스케어,2016,Q4,"868,770,776,182","829,323,488,871","1,698,094,265,053","240,586,860,461","66,689,347,048","307,276,207,509","1,296,286,027,173","1,390,818,057,544",347629614045.0,20291772777.0,65016345292.0,52648436776.0,52648436776.0,,,,,,,,,,,,,
120,CJ대한통운,산업재,2016,Q4,"916,225,204,006","3,314,864,961,074","4,231,090,165,080","800,821,306,842","1,129,796,069,028","1,930,617,375,870","426,897,738,390","2,300,472,789,210",1276447284709.0,24729135646.0,2896245743.0,1464116384.0,1464116384.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2016,Q4,"810,637,992,600","2,934,035,187,926","3,744,673,180,526","1,042,961,198,475","589,161,495,223","1,632,122,693,698","1,688,733,570,205","2,112,550,486,828",566616936104.0,-14763401650.0,-24633129592.0,-19588471266.0,-19588471266.0,"134,838,235,000",,,,,,,,,,,,
210,대림산업,건설,2016,Q4,"5,914,347,672,085","4,659,840,438,529","10,574,188,110,614","4,371,517,058,114","1,587,489,077,455","5,959,006,135,569","3,860,602,384,825","4,615,181,975,045",2342782598670.0,39592116929.0,-105989189259.0,-50770745647.0,-50770745647.0,,,,,,,,,,,,,
230,일동제약,헬스케어,2016,Q4,"48,351,799,253","89,952,076,400","138,303,875,653","14,423,744,975","19,962,588,684","34,386,333,659","532,879,018,917","103,917,541,994",-113057444964.0,-8964391089.0,-8351206181.0,687229565.0,687229565.0,,,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2016,Q4,"513,074,619,786","1,756,281,242,693","2,269,355,862,479","15,668,796,849","66,125,486,362","81,794,283,211","847,999,087,380","2,187,561,579,268",,3781823558.0,6301362455.0,4867483443.0,4867483443.0,,,,,,,,,,,,,
270,기아차,경기소비재,2016,Q4,"13,405,152,000,000","22,774,359,000,000","36,179,511,000,000","9,654,996,000,000","4,904,394,000,000","14,559,390,000,000","17,860,267,000,000","21,620,121,000,000",8783852000000.0,520700000000.0,246222000000.0,200192000000.0,200192000000.0,,,,,,,,,,,,,
480,조선내화,철강_소재,2016,Q4,"222,316,442,346","419,512,104,044","641,828,546,390","157,259,433,749","8,441,026,957","165,700,460,706","362,468,814,669","476,128,085,684",113161117731.0,4748447709.0,6087590452.0,5801512597.0,5801512597.0,,,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2016,Q4,"79,931,144,955","756,029,734,849","835,960,879,804","207,775,052,210","17,580,456,702","225,355,508,912","405,412,388,362","610,605,370,892",12386329792.0,-4420663280.0,-5397582729.0,2002696869.0,2002696869.0,,,,,,,,,,,,,
