,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
21,현대중공업,2019,Q3,중공업,0.09847951844903076,-0.10146539633409102,-0.0006264558783983798,-0.00039907122250926186,-1.4506549157309534,-0.0009857176845046167,0.18689356149810332,-0.1571627311565927,009540
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,-0.10146539633409102,-0.26854599881736807,0.048459429574402524,9.894211697592908,-0.08786573451582713,0.15661036591656718,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,-0.10146539633409102,0.012015905488688583,0.02526394541923427,-0.307971238982105,0.009382134815770993,0.37399933980726074,-0.21085323187779612,010620
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,-0.10146539633409102,0.010742867073479268,0.053181446675703015,0.5544999432620548,0.0072779959832178776,0.23599861551142798,-0.3082987403588092,012450
21,SK텔레콤,2019,Q3,커뮤니케이션서비스,-0.07615511704422152,-0.10146539633409102,0.005167917927432875,0.03007059641322729,-0.08162049232446178,0.005272839815135599,0.07330911524745165,-0.10149247594003277,017670
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,-0.10146539633409102,0.047769969704730686,-0.0009681500328423409,-0.1869014837319264,0.01300915442213646,-0.49861807331404395,-0.1495381476043766,017800
21,제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,-0.10146539633409102,0.03171588394201885,0.042082411654702945,-0.5150833881039572,0.03817782146576243,-0.044953532821404685,-0.1738042851186514,030000
21,KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,-0.10146539633409102,0.006679263200211949,0.004323469719465622,0.0344937636028797,0.005512160984441072,-0.02383716776221778,-0.09588076184712982,030200
21,LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,-0.10146539633409102,0.030184311481292747,0.07998038717249556,0.007571226709605305,0.014715859345653781,0.3069936252185719,-0.07482400882100962,032640
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,-0.10146539633409102,-0.1569984614371036,0.011029615114618752,-1.7500694594508177,-0.02610506511189048,-0.3192742485268484,-0.200533799474666,034020
21,SBS,2019,Q3,커뮤니케이션서비스,-0.07200350276262103,-0.10146539633409102,-0.009691855631896895,0.07991991103028706,-1.581393149253616,-0.007346188008833687,1.2592409285929618,0.18947890815746865,034120
21,NAVER,2019,Q3,커뮤니케이션서비스,0.00933478160692551,-0.10146539633409102,0.05048442604250214,0.04627552053388828,-0.018157024238856345,0.057449080353442206,0.03308969712058274,0.13536923815287016,035420
21,엔씨소프트,2019,Q3,커뮤니케이션서비스,-0.09366791744840514,-0.10146539633409102,0.05576589410853927,0.009351952342598224,-0.03599120691702651,-0.013858467867386648,-0.0355432913666639,0.34424826146030635,036570
21,대우조선해양,2019,Q3,중공업,0.06020263892931456,-0.10146539633409102,-0.3449530086852779,-0.019787718682394928,-2.5270265878978897,-0.07472983412456025,0.025839369252833144,-0.36940018108676353,042660
21,두산인프라코어,2019,Q3,중공업,-0.1328371482176359,-0.10146539633409102,0.0989393859992993,0.012989547297251658,-0.5596625691064483,0.013136076161556876,-0.530058940720822,-0.2919342603118671,042670
21,현대로템,2019,Q3,중공업,-0.0963121482176359,-0.10146539633409102,-0.9477945865902585,-0.00018047016226896417,0.036598630875237737,-0.11678998044161126,0.27698333334615466,-0.16266997753340431,064350
21,두산엔진,2019,Q3,중공업,0.4556289310775183,-0.10146539633409102,2.0181293417650137,0.025526656738170006,-1.117688950112255,-0.014932762327716786,-0.35538789860048503,-0.31651613137955814,082740
21,한진중공업,2019,Q3,중공업,0.010595607079123673,-0.10146539633409102,0.023422965759566594,-0.048377151161330456,-9.472727272727273,-0.12497001880925229,-0.007689968235373601,0.010169528639435182,097230
