,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
7,현대중공업,2023,Q1,중공업,0.13813599448168395,-0.08337411073888668,0.0021118736831537976,0.0036322547318090592,-1.2724308984561166,0.012372028274898472,0.05993985503723698,0.33762832626216044,009540
7,삼성중공업,2023,Q1,중공업,0.04196396712869172,-0.08337411073888668,-0.03350955127390842,0.009778878269140145,-1.1629468627590915,0.05470854981141415,-0.26462141825645435,0.6250824887860814,010140
7,현대미포조선,2023,Q1,중공업,0.040972294643167435,-0.08337411073888668,-0.0023246181589797743,-0.021303496745750272,-0.5594268307068857,-0.0017108429721991447,0.03091855752012651,0.30588950679142124,010620
7,한화테크윈,2023,Q1,중공업,0.08066978507345099,-0.08337411073888668,0.17737746668068333,0.08811803165684151,0.019149966027314003,0.11777101635563336,-0.09438500125565319,0.022853351384607694,012450
7,SK텔레콤,2023,Q1,커뮤니케이션서비스,0.032823120372152716,-0.08337411073888668,0.015642283636732923,-0.03187474058551709,1.1358117308532232,0.02944185237526664,-0.019902362308720445,-0.12633529861621448,017670
7,현대엘리베이,2023,Q1,중공업,0.5753496570938968,-0.08337411073888668,0.49650372841262747,0.06517453194589051,-0.5084231419341618,0.15703048140924425,-0.014761288706341857,0.04326490767553322,017800
7,제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.08337411073888668,-0.12269132531253912,-0.15314703349718706,-0.7911847592282029,-0.14419592461734254,-0.050276122859960304,-0.021654007406326094,030000
7,KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,-0.08337411073888668,-0.018149565540219292,-0.001014439781162113,2.492787531383012,-0.01599392384480358,-0.005892461814171579,-0.04013117666181618,030200
7,LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.08337411073888668,-0.0027461498653778005,0.018182476281228155,-0.05753122353743345,-0.0021408150270262327,-0.03067824629287441,-0.14252943247576966,032640
7,두산중공업,2023,Q1,중공업,-0.1538476240086925,-0.08337411073888668,-1.1514022954864718,0.02063643061868481,-3.7202332452057707,0.011532283808526778,-0.12279303390772622,0.06083898291324592,034020
7,SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.08337411073888668,-0.028145397921341186,-0.025332844873640847,-1.2111766850839403,-0.022806322627090037,-0.006764625178375061,-0.28628315730740905,034120
7,NAVER,2023,Q1,커뮤니케이션서비스,0.00631858920626744,-0.08337411073888668,0.025600663457368,0.07919277222433974,0.04240629294011011,0.02889259581966197,0.11209259345710576,0.013203277882944876,035420
7,엔씨소프트,2023,Q1,커뮤니케이션서비스,-0.050681063999825866,-0.08337411073888668,-0.011755794983819623,0.0025225270044695325,0.46629513586774873,-0.0026499045024726,-0.16754523335757943,-0.3421236263262457,036570
7,대우조선해양,2023,Q1,중공업,0.09363447692183444,-0.08337411073888668,0.0439419917001842,0.0054036202090830265,-0.846695610670582,-0.1906236699612459,0.042205750682013043,0.8065046292814526,042660
7,두산인프라코어,2023,Q1,중공업,0.24954563002999428,-0.08337411073888668,0.2748562395719796,0.09735495099080382,0.8087095066215402,0.1825732691900308,0.2166368035083015,0.06160493444929492,042670
7,현대로템,2023,Q1,중공업,0.2726016443656294,-0.08337411073888668,0.14161631003588382,-0.03726941181415766,-0.5743029160988395,0.013457080656863685,-0.03478940538097841,-0.13005328912382225,064350
7,두산엔진,2023,Q1,중공업,0.05311597503576032,-0.08337411073888668,-0.03784136368808755,0.039958207030519555,0.2744571391666464,0.025111290852468438,-0.009523568218843703,0.3890620103454509,082740
7,한진중공업,2023,Q1,중공업,-0.051167895000215305,-0.08337411073888668,0.017395304654248323,0.030153086038402055,-7.580530973451327,-0.06398446343819131,-0.048749480670456036,0.04927596136254106,097230
