,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
8,현대중공업,2022,Q4,중공업,-0.03636472058907966,-0.12070563315019511,0.014546631314012792,0.020685648055835948,0.7123490384942468,0.0218773991396799,-0.49605553423757076,0.13813599448168395,009540
8,삼성중공업,2022,Q4,중공업,-0.04737300184618838,-0.12070563315019511,0.10558201585088822,-0.13613563227371428,1.7266913177470689,-0.185753493062786,-0.4211012202613482,0.04196396712869172,010140
8,현대미포조선,2022,Q4,중공업,-0.27948332984046154,-0.12070563315019511,-0.0918597466742973,-0.06451356830284072,-7.9786252667967625,-0.06888283064736633,-0.66080052891604,0.040972294643167435,010620
8,한화테크윈,2022,Q4,중공업,0.3113547396980872,-0.12070563315019511,0.043060641071014816,0.6245434098443443,22.530060155401397,0.1512685522842787,0.028850740234310335,0.08066978507345099,012450
8,SK텔레콤,2022,Q4,커뮤니케이션서비스,-0.05874943564335185,-0.12070563315019511,-0.009983682191215926,0.03245951612821951,-0.4993079353318308,-0.012589472763287923,0.01714254439566365,0.032823120372152716,017670
8,현대엘리베이,2022,Q4,중공업,-0.024815802144115995,-0.12070563315019511,0.07420354074698032,0.0011743994260895452,0.6123111606552345,-0.002375955805313912,0.020905563994704224,0.5753496570938968,017800
8,제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,-0.12070563315019511,-0.015176625670299648,0.06171406790343914,-0.36290426556176814,-0.017235586433532735,0.00755461555565784,-0.08124400252393199,030000
8,KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,-0.12070563315019511,0.018601765364776535,-0.020526368751152213,-0.6565935933646887,0.013947123126488936,-0.032983822428781506,0.010661895697450643,030200
8,LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,-0.12070563315019511,0.03057677072182652,0.02179968417197653,-0.01069126964266931,0.01608226287262693,0.06935285421252968,-0.016454861470923503,032640
8,두산중공업,2022,Q4,중공업,0.062203017359733444,-0.12070563315019511,5.22768962097431,-0.0996040977492566,-1.7871511159968634,-0.12846791981435002,0.17998599225305734,-0.1538476240086925,034020
8,SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,-0.12070563315019511,0.05843213354089127,0.048471332644222986,0.5652213798415151,0.04682871326220184,0.16850068205108482,-0.20884391983456269,034120
8,NAVER,2022,Q4,커뮤니케이션서비스,0.07535334644320188,-0.12070563315019511,-0.03483854818105947,-0.006913342812169154,-0.11172161645976941,-0.03529122900871051,-0.11121164716925136,0.00631858920626744,035420
8,엔씨소프트,2022,Q4,커뮤니케이션서비스,-0.1420235943519082,-0.12070563315019511,-0.011817109039411577,-0.001675446762166355,-0.6529965631583101,-0.0041761631787657905,0.0006251968655581752,-0.050681063999825866,036570
8,대우조선해양,2022,Q4,중공업,0.17984957799043527,-0.12070563315019511,0.1871692353985186,-0.01960068949071092,-0.3221008036268562,-0.1964268480850061,-0.47865874259944186,0.09363447692183444,042660
8,두산인프라코어,2022,Q4,중공업,0.0655944428706901,-0.12070563315019511,0.05403656125967515,0.006227855705752239,0.1577143156938643,0.10806698218441668,0.1066433609199402,0.24954563002999428,042670
8,현대로템,2022,Q4,중공업,0.015380278662781301,-0.12070563315019511,-62.472771710748965,0.15638377432941253,1.4661065783692484,0.11059902566296942,-0.13489917444192967,0.2726016443656294,064350
8,두산엔진,2022,Q4,중공업,0.07591808845926926,-0.12070563315019511,0.02905017728094661,-0.11268972300404534,3.311160565449981,-0.013961085577974042,-0.055464970919272716,0.05311597503576032,082740
8,한진중공업,2022,Q4,중공업,-0.013252759654927178,-0.12070563315019511,0.003743302913495894,0.0575716278544105,-17.61764705882353,-0.00579246257098609,-0.24052022666848494,-0.051167895000215305,097230
