year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,66570,LG전자,정보기술,2021-01-03,부정,"미국 정부의 세이프가드 연장으로 인해 LG전자가 미국 시장에서 가격 경쟁력을 잃을 가능성이 있으며, 이는 단기적으로 부정적인 영향을 미칠 수 있음.",-1.0
2021,Q1,1,2,66570,LG전자,정보기술,2021-01-13,매우 긍정,"LG전자가 사상 최대 영업이익을 기록하고, 전기차 부품 합작 투자 및 롤러블 스마트폰의 혁신적인 제품으로 외신의 찬사를 받는 등 긍정적인 소식이 다수 포함되어 있어 주가 상승 요인으로 작용할 가능성이 높음.",2.0
2021,Q1,1,3,66570,LG전자,정보기술,2021-01-20,긍정,"LG전자가 경쟁력이 없는 스마트폰 사업을 접거나 매각할 가능성을 검토 중이며, 전기차 전장 사업 등 미래 성장 동력에 집중하려는 움직임이 긍정적으로 평가됨. 또한, 스마트폰 사업 매각 검토 소식에 주가가 13% 가까이 상승한 점도 긍정적인 신호로 판단됨.",1.0
2021,Q1,1,4,66570,LG전자,정보기술,2021-01-24,매우 부정,"LG전자의 휴대폰 사업이 오랜 적자로 인해 매각될 처지에 놓였다는 내용으로, 이는 기업의 실적 악화와 관련된 부정적인 소식입니다.",-2.0
2021,Q1,2,1,66570,LG전자,정보기술,,,,
2021,Q1,2,2,66570,LG전자,정보기술,2021-02-11,중립,"뉴스는 LG화학과 SK이노베이션 간의 소송 결과에 대한 내용으로, LG전자는 직접적으로 관련이 없습니다.",0.0
2021,Q1,2,3,66570,LG전자,정보기술,2021-02-19,긍정,"뉴스에서 LG전자가 전기차 부품 사업에 공격적으로 투자하고 있으며, LG 그룹 전체가 전기차 부품 사업에 주안점을 두고 있다는 점이 언급되었습니다. 이는 LG전자의 미래 성장 가능성을 긍정적으로 평가할 수 있는 요소입니다.",1.0
2021,Q1,2,4,66570,LG전자,정보기술,2021-02-24,부정,"LG전자가 롤러블폰 기술 개발을 중단하고 스마트폰 사업 철수 가능성이 언급되며, 중국 업체들의 기술 추격으로 인해 한국 스마트폰 제조업의 위상이 흔들리고 있다는 부정적인 내용이 포함됨.",-1.0
2021,Q1,3,1,66570,LG전자,정보기술,,,,
2021,Q1,3,2,66570,LG전자,정보기술,,,,
2021,Q1,3,3,66570,LG전자,정보기술,2021-03-16,중립,"뉴스는 LG에너지솔루션과 SK이노베이션 간의 배터리 관련 법적 분쟁에 대한 내용으로, LG전자(066570)와는 직접적인 관련이 없습니다.",0.0
2021,Q1,3,4,66570,LG전자,정보기술,2021-03-30,매우 긍정,"LG전자와 마그나의 합작법인이 애플의 전기차 프로젝트의 유력한 파트너로 거론되고 있으며, 마그나 CEO가 애플과의 협력 가능성을 강하게 시사했습니다. 이는 LG전자가 전기차 시장에서 중요한 위치를 차지할 수 있는 기회로, 관련 기술 노하우를 쌓을 수 있는 계기가 될 수 있습니다.",2.0
2021,Q2,4,1,66570,LG전자,정보기술,2021-04-05,부정,LG전자가 스마트폰 사업을 철수하기로 결정하면서 적자 부담을 해소하려는 결단을 내렸다는 내용이 포함되어 있습니다. 이는 사업 부문의 철수로 인한 단기적인 부정적 영향이 예상됩니다.,-1.0
2021,Q2,4,2,66570,LG전자,정보기술,2021-04-11,긍정,"LG전자와 SK이노베이션 간의 배터리 분쟁이 극적으로 합의되면서, LG전자가 미국 국제무역위원회에서 승소한 결과를 유지하게 되어 긍정적인 영향을 미칠 것으로 판단됨.",1.0
2021,Q2,4,3,66570,LG전자,정보기술,2021-04-20,부정,"LG전자가 의류 건조기의 허위 과장 광고로 인해 공정거래위원회로부터 과징금을 부과받았으며, 소비자 불만으로 리콜과 무상 보증을 결정한 점이 부정적인 영향을 미칠 수 있음.",-1.0
2021,Q2,4,4,66570,LG전자,정보기술,,,,
2021,Q2,5,1,66570,LG전자,정보기술,,,,
2021,Q2,5,2,66570,LG전자,정보기술,2021-05-12,중립,"뉴스는 LG 그룹의 배터리 소재 사업 확장에 대한 내용으로, LG전자와 직접적인 관련이 없습니다.",0.0
2021,Q2,5,3,66570,LG전자,정보기술,2021-05-20,부정,"LG전자의 북미 지역 법인이 해킹을 당해 일부 파일이 암호화되었고, 해커들이 내부 자료를 유출하며 협박하고 있다는 내용이 부정적인 영향을 미칠 수 있음.",-1.0
2021,Q2,5,4,66570,LG전자,정보기술,2021-05-30,중립,"LG전자가 롤러블폰을 세계 최초로 출시하려 했으나 스마트폰 사업 철수로 무산되었다는 내용이 포함되어 있지만, 이는 과거의 사건이며 현재 주가에 직접적인 영향을 미칠 만한 새로운 정보는 제공되지 않음.",0.0
2021,Q2,6,1,66570,LG전자,정보기술,2021-06-01,부정,"베트남과 인도에서 코로나 확산으로 인해 LG전자의 생산에 차질이 발생하고 있으며, 방역 조치로 인해 조업 타격이 불가피할 전망입니다. 이는 단기적으로 부정적인 영향을 미칠 수 있습니다.",-1.0
2021,Q2,6,2,66570,LG전자,정보기술,2021-06-09,중립,"뉴스는 LG에너지솔루션의 상장과 관련된 내용으로, LG전자와 직접적인 관련이 없습니다. 따라서 LG전자의 주가에 미치는 영향은 중립으로 판단됩니다.",0.0
2021,Q2,6,3,66570,LG전자,정보기술,2021-06-17,중립,"뉴스는 LG에너지솔루션과 관련된 내용으로, LG전자(066570)와는 직접적인 관련이 없습니다.",0.0
2021,Q2,6,4,66570,LG전자,정보기술,2021-06-23,긍정,"LG전자가 차세대 이동통신 기술 개발에 집중하고 있으며, 6G 기술의 선제적 확보를 위해 아시아 기업 중 유일하게 '넥스트 G 얼라이언스'의 의장사로 선정되었다는 긍정적인 소식이 포함되어 있음.",1.0
2021,Q3,7,1,66570,LG전자,정보기술,2021-07-01,매우 긍정,"LG전자와 마그나의 합작 법인 출범이 전기차 시장에서의 경쟁력을 강화하고 있으며, 애플과의 협력 가능성까지 언급되어 미래 성장에 대한 기대감이 높아지고 있다.",2.0
2021,Q3,7,2,66570,LG전자,정보기술,2021-07-14,중립,제공된 요약본에는 LG전자(066570)와 관련된 정보가 전혀 포함되어 있지 않음.,0.0
2021,Q3,7,3,66570,LG전자,정보기술,2021-07-19,중립,"뉴스 내용은 코로나 바이러스와 관련된 개인적인 경험을 다루고 있으며, LG전자와 직접적인 관련이 없습니다.",0.0
2021,Q3,7,4,66570,LG전자,정보기술,2021-07-27,중립,"뉴스 내용은 LG전자와 직접적인 관련이 없으며, 다른 기업들의 실적 전망에 대한 내용만 포함되어 있습니다.",0.0
2021,Q3,8,1,66570,LG전자,정보기술,,,,
2021,Q3,8,2,66570,LG전자,정보기술,2021-08-12,중립,"뉴스 내용은 LG전자의 사운드바와 관련된 제품 기획 의도와 기능에 대한 설명으로, 주가에 직접적인 영향을 미칠 만한 실적 개선이나 신규 수주 등의 정보는 포함되어 있지 않음.",0.0
2021,Q3,8,3,66570,LG전자,정보기술,2021-08-20,매우 긍정,"LG전자가 6G 테라헤르츠 대역을 활용한 통신 신호 전송에 성공하며, 6G 핵심 원천 기술 확보에 박차를 가하고 있다는 내용이 긍정적으로 평가됨. 이는 향후 6G 상용화와 관련된 기술적 우위를 점할 수 있는 중요한 성과로, 기업의 미래 성장 가능성을 높이는 요인으로 작용할 수 있음.",2.0
2021,Q3,8,4,66570,LG전자,정보기술,2021-08-23,부정,"LG전자가 배터리를 공급한 전기차에서 화재 위험으로 인해 대규모 리콜이 결정되었고, 이에 따라 LG전자가 상당한 배상 부담을 질 가능성이 높아 부정적인 논조로 판단됨.",-1.0
2021,Q3,9,1,66570,LG전자,정보기술,2021-09-06,중립,"뉴스는 LG이노텍의 실적 개선과 관련된 내용으로, LG전자(066570)와 직접적인 관련이 없습니다.",0.0
2021,Q3,9,2,66570,LG전자,정보기술,2021-09-13,중립,"뉴스는 LG전자가 미국의 전광판을 통해 대학 관련 메시지를 담은 3차원 입체 콘텐츠를 상영하고 있다는 내용으로, 이는 기업의 주가에 직접적인 영향을 미칠 만한 실적 개선이나 리스크와 관련된 정보가 아니다.",0.0
2021,Q3,9,3,66570,LG전자,정보기술,2021-09-16,긍정,"LG전자가 창원 사업장을 스마트 파크로 전환하여 생산 능력을 대폭 늘리고, 자동화율을 높인 친환경 스마트 공장을 준공함으로써 생산 효율성과 경쟁력을 강화할 것으로 기대됨.",1.0
2021,Q3,9,4,66570,LG전자,정보기술,2021-09-23,매우 긍정,"LG전자가 자동차 사이버 보안 회사 경영권을 인수하며 전장 사업 역량을 강화하고, 애플카의 파트너로 나설 가능성에 대한 시장 기대감이 높아지고 있어 긍정적인 논조로 판단됨.",2.0
2021,Q4,10,1,66570,LG전자,정보기술,,,,
2021,Q4,10,2,66570,LG전자,정보기술,2021-10-12,매우 부정,LG전자가 GM 전기차 리콜로 인해 배터리 교체 비용을 부담하게 되어 3분기 영업이익이 반토막 났다는 부정적인 소식이 전해짐.,-2.0
2021,Q4,10,3,66570,LG전자,정보기술,2021-10-18,중립,"뉴스는 LG에너지솔루션과 관련된 내용으로, LG전자(066570)와는 직접적인 관련이 없습니다.",0.0
2021,Q4,10,4,66570,LG전자,정보기술,2021-10-25,중립,"뉴스는 LG에너지솔루션과 관련된 내용으로, LG전자(066570)와 직접적인 관련이 없습니다.",0.0
2021,Q4,11,1,66570,LG전자,정보기술,2021-11-03,부정,"LG전자 임직원이 불법 유흥업소를 출입하고 수행기사에게 부당한 사적 지시를 내린 사실이 드러나면서, 기업의 임직원 관리 체계에 문제가 있다는 지적이 제기됨.",-1.0
2021,Q4,11,2,66570,LG전자,정보기술,2021-11-11,긍정,"LG전자가 메타버스 관련 스타트업에 대한 투자를 늘리고 있으며, 이는 차세대 성장산업으로 자리매김할 가능성이 있는 메타버스 시장에서의 선점 경쟁에 참여하는 긍정적인 움직임으로 판단됨.",1.0
2021,Q4,11,3,66570,LG전자,정보기술,2021-11-17,긍정,LG전자가 스크린골프 시뮬레이터 업체와 협력하여 시장 공략에 나섰다는 소식은 새로운 사업 기회와 매출 증대 가능성을 시사하며 긍정적인 영향을 미칠 것으로 판단됨.,1.0
2021,Q4,11,4,66570,LG전자,정보기술,2021-11-25,부정,"LG유플러스가 스타트업의 앱을 표절했다는 의혹이 제기되었고, LG전자가 과거에 해당 스타트업과 협업을 제안하며 중요 자료를 받았다는 내용이 포함되어 있어 부정적인 논조로 판단됨.",-1.0
2021,Q4,12,1,66570,LG전자,정보기술,2021-12-03,매우 긍정,"LG전자가 중국 기업의 특허 침해 소송에서 승소하여 로열티를 받게 되었고, 앞으로 수년간 막대한 특허 수수료 수입이 예상된다는 긍정적인 소식이 포함되어 있음.",2.0
2021,Q4,12,2,66570,LG전자,정보기술,2021-12-09,긍정,"LG전자가 해외 기업들과의 특허 분쟁에서 승소하거나 합의를 이끌어내며 기술 경쟁력을 강화하고 있다는 평가를 받고 있으며, 글로벌 시장에서 특허 로열티 수익을 확보하게 되었다는 긍정적인 소식이 포함되어 있다.",1.0
2021,Q4,12,3,66570,LG전자,정보기술,2021-12-20,중립,"뉴스는 LG 그룹 회장의 신년사 발표와 고객 가치 경영에 대한 메시지를 다루고 있으며, LG전자(066570)와 직접적인 관련이 있는 실적 개선이나 신규 사업에 대한 구체적인 내용은 포함되어 있지 않음.",0.0
2021,Q4,12,4,66570,LG전자,정보기술,2021-12-29,중립,"뉴스는 LG디스플레이의 차세대 OLED 패널 기술에 관한 내용으로, LG전자와 직접적인 관련이 없습니다.",0.0
2022,Q1,1,1,66570,LG전자,정보기술,2022-01-03,중립,"뉴스 내용은 LG에너지솔루션의 IPO와 관련된 내용으로, LG전자(066570)와 직접적인 관련이 없습니다.",0.0
2022,Q1,1,2,66570,LG전자,정보기술,2022-01-14,중립,"뉴스는 LG에너지솔루션의 기업공개와 관련된 내용으로, LG전자(066570)와 직접적인 관련이 없습니다.",0.0
2022,Q1,1,3,66570,LG전자,정보기술,2022-01-18,중립,"뉴스는 LG화학과 LG에너지솔루션의 분할 및 상장에 관한 내용으로, LG전자와는 직접적인 관련이 없어 주가에 미치는 영향이 없다고 판단됨.",0.0
2022,Q1,1,4,66570,LG전자,정보기술,2022-01-27,중립,"뉴스는 LG에너지솔루션의 상장과 관련된 내용으로, LG전자(066570)와 직접적인 관련이 없습니다.",0.0
2022,Q1,2,1,66570,LG전자,정보기술,2022-02-07,부정,"러시아와 우크라이나 갈등으로 인해 LG전자가 러시아 및 주변국에서의 매출에 타격을 받을 가능성이 있으며, 미국의 제재로 인해 반도체 및 부품 공급이 중단될 경우 휴대폰과 가전 제품 생산에 차질이 생길 수 있다는 우려가 제기됨.",-1.0
2022,Q1,2,2,66570,LG전자,정보기술,2022-02-10,긍정,LG전자가 자율주행 컨셉트 카 '옴니 팟'을 공개하며 미래 차 시장 공략에 속도를 내고 있다는 점과 전장 사업에서 신규 거래선을 늘려가고 있다는 점이 긍정적으로 평가됨.,1.0
