접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003575,Y,00148540,CJ,32,"3,026,000,000","95,000,000",-,2015-12-31,2015,Q4
20160330003575,Y,00148540,CJ,24,"1,192,000,000","50,000,000",-,2015-12-31,2015,Q4
20170331004642,Y,00148540,CJ,21,"1,643,000,000","78,000,000",-,2016-12-31,2016,Q4
20170331004642,Y,00148540,CJ,13,"763,000,000","59,000,000",-,2016-12-31,2016,Q4
20180330003087,Y,00148540,CJ,15,"1,640,000,000","87,000,000",-,2017-12-31,2017,Q4
20180330003087,Y,00148540,CJ,13,"756,000,000","58,000,000",-,2017-12-31,2017,Q4
20190329004141,Y,00148540,CJ,38,"18,494,000,000","487,000,000",-,2018-12-31,2018,Q4
20190329004141,Y,00148540,CJ,20,"3,838,000,000","192,000,000",-,2018-12-31,2018,Q4
20200330004294,Y,00148540,CJ,45,"20,908,000,000","465,000,000",-,2019-12-31,2019,Q4
20200330004294,Y,00148540,CJ,20,"3,271,000,000","164,000,000",-,2019-12-31,2019,Q4
20210323001025,Y,00148540,CJ,38,"22,695,000,000","597,000,000",-,2020-12-31,2020,Q4
20210323001025,Y,00148540,CJ,15,"3,491,000,000","233,000,000",-,2020-12-31,2020,Q4
20220321001352,Y,00148540,CJ,43,"26,698,000,000","623,000,000",-,2021-12-31,2021,Q4
20220321001352,Y,00148540,CJ,16,"4,606,000,000","290,000,000",-,2021-12-31,2021,Q4
20230321001305,Y,00148540,CJ,51,"34,803,000,000","705,000,000",-,2022-12-31,2022,Q4
20230321001305,Y,00148540,CJ,16,"3,187,000,000","194,000,000",-,2022-12-31,2022,Q4
20240320001996,Y,00148540,CJ,50,"34,354,000,000","690,000,000",-,2023-12-31,2023,Q4
20240320001996,Y,00148540,CJ,17,"3,161,000,000","182,000,000",-,2023-12-31,2023,Q4
20250318001349,Y,00148540,CJ,45,"46,222,000,000","1,036,000,000",-,2024-12-31,2024,Q4
20250318001349,Y,00148540,CJ,17,"3,034,000,000","185,000,000",-,2024-12-31,2024,Q4
