접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330002741,Y,00155319,POSCO홀딩스,"16,166","1,385,387,000,000","82,000,000",-,2015-12-31,2015,Q4
20160330002741,Y,00155319,POSCO홀딩스,879,"52,376,000,000","59,000,000",-,2015-12-31,2015,Q4
20170331003833,Y,00155319,POSCO홀딩스,"15,738","1,450,401,000,000","88,000,000",-,2016-12-31,2016,Q4
20170331003833,Y,00155319,POSCO홀딩스,846,"54,724,000,000","62,000,000",-,2016-12-31,2016,Q4
20180621000012,Y,00155319,POSCO홀딩스,"16,145","1,431,752,000,000","89,000,000",88,2017-12-31,2017,Q4
20180621000012,Y,00155319,POSCO홀딩스,910,"52,755,000,000","61,000,000",62,2017-12-31,2017,Q4
20190401002526,Y,00155319,POSCO홀딩스,"16,301","1,619,093,000,000","100,000,000",-,2018-12-31,2018,Q4
20190401002526,Y,00155319,POSCO홀딩스,849,"59,171,000,000","68,000,000",-,2018-12-31,2018,Q4
20200320000059,Y,00155319,POSCO홀딩스,"16,690","1,613,160,000,000","99,000,000",-,2019-12-31,2019,Q4
20200320000059,Y,00155319,POSCO홀딩스,879,"58,787,000,000","66,000,000",-,2019-12-31,2019,Q4
20210304000604,Y,00155319,POSCO홀딩스,"17,006","1,645,985,000,000","99,000,000",-,2020-12-31,2020,Q4
20210304000604,Y,00155319,POSCO홀딩스,926,"64,376,000,000","69,000,000",-,2020-12-31,2020,Q4
20221114000599,Y,00155319,POSCO홀딩스,"17,199","1,844,377,000,000","111,000,000",-,2021-12-31,2021,Q4
20221114000599,Y,00155319,POSCO홀딩스,"1,048","80,108,000,000","78,000,000",-,2021-12-31,2021,Q4
20230309000896,Y,00155319,POSCO홀딩스,166,"372,248,000,000","124,000,000",-,2022-12-31,2022,Q4
20230309000896,Y,00155319,POSCO홀딩스,54,"20,438,000,000","85,000,000",-,2022-12-31,2022,Q4
20240322000986,Y,00155319,POSCO홀딩스,430,"69,751,000,000","165,000,000",-,2023-12-31,2023,Q4
20240322000986,Y,00155319,POSCO홀딩스,100,"9,425,000,000","87,000,000",-,2023-12-31,2023,Q4
20250312001016,Y,00155319,POSCO홀딩스,417,"64,490,000,000","159,000,000",-,2024-12-31,2024,Q4
20250312001016,Y,00155319,POSCO홀딩스,110,"10,666,000,000","103,000,000",-,2024-12-31,2024,Q4
