code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
009290,Kwang_Dong_Pharmaceutical,헬스케어,2015,Q4,"231,874,388,295","279,737,342,828","511,611,731,123","111,784,060,573","57,215,015,994","168,999,076,567","279,862,932,597","342,612,654,556",572260617650,48659707626,46575640137,33362959466,33362959466,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2016,Q1,"240,925,279,274","291,035,920,947","531,961,200,221","128,772,511,443","54,570,385,959","183,342,897,402","284,359,780,931","348,618,302,819",136086178739,10781804497,10720326815,7743297294,7743297294,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2016,Q2,"251,881,155,833","290,032,530,961","541,913,686,794","147,870,166,378","36,844,226,788","184,714,393,166","294,573,823,633","357,199,293,628",172765091234,14074199044,14200820304,10214042702,10214042702,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2016,Q3,"260,628,458,728","289,753,176,501","550,381,635,229","148,138,376,154","36,779,252,046","184,917,628,200","303,087,122,270","365,464,007,029",172754374526,13138839523,12110401273,8513298637,8513298637,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2016,Q4,"258,075,282,504","287,522,603,783","545,597,886,287","141,249,455,711","37,787,495,464","179,036,951,175","305,896,263,058","366,560,935,112",154712196147,7726887522,3744157685,2697987013,2697987013,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2017,Q1,"266,500,748,863","291,935,608,771","558,436,357,634","165,435,999,842","24,032,609,679","189,468,609,521","308,815,100,431","368,967,748,113",155635588687,9458654671,8915222471,6165286333,6165286333,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2017,Q2,"279,115,787,012","292,736,324,360","571,852,111,372","175,178,099,172","23,170,483,380","198,348,582,552","312,825,014,531","373,503,528,820",187593353259,6010108345,6024344309,4009914100,4009914100,,
009290,Kwang_Dong_Pharmaceutical,헬스케어,2017,Q3,"286,613,888,637","297,310,407,344","583,924,295,981","180,312,811,335","22,009,118,229","202,321,929,564","323,220,054,504","381,602,366,417",184875216084,12606105685,14399958097,10395039973,10395039973,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2017,Q4,"286,125,170,570","297,970,299,306","584,095,469,876","178,584,881,480","20,764,289,486","199,349,170,966","326,389,151,401","384,746,298,910",160433239717,8792494615,4610371349,3279867622,3279867622,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2018,Q1,"290,745,642,311","303,453,949,106","594,199,591,417","186,013,532,197","19,843,583,759","205,857,115,956","329,982,905,163","388,342,475,461",161180032682,9268976275,10051764669,7427846098,7427846098,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2018,Q2,"300,249,708,071","294,139,785,101","594,389,493,172","173,556,151,626","28,441,345,374","201,997,497,000","334,489,407,928","392,391,996,172",175712856583,5508109493,6545593721,4506502765,4506502765,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2018,Q3,"308,072,137,755","296,302,509,387","604,374,647,142","176,509,756,382","27,519,033,906","204,028,790,288","342,848,127,563","400,345,856,854",193696685255,12340035438,11514074524,8358719635,8358719635,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2018,Q4,"293,835,581,320","295,323,486,915","589,159,068,235","163,782,102,969","26,610,412,736","190,392,515,705","345,438,236,890","398,766,552,530",166487975314,6636840996,4806400437,2698531714,2698531714,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2019,Q1,"323,384,687,109","292,524,281,900","615,908,969,009","175,447,859,579","40,784,214,443","216,232,074,022","350,513,020,243","399,676,894,987",178870029011,11910619042,11836714815,8289232313,8289232313,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2019,Q2,"346,764,954,713","282,203,690,530","628,968,645,243","176,030,610,431","39,821,069,939","215,851,680,370","357,742,174,169","413,116,964,873",196766443344,13683211242,10245658325,7229153926,7229153926,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2019,Q3,"345,161,018,240","284,700,098,851","629,861,117,091","174,579,725,828","39,196,618,769","213,776,344,597","361,266,594,002","416,084,772,494",184485685968,8449045364,8680121613,3524419833,3524419833,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2019,Q4,"367,790,752,055","288,249,324,272","656,040,076,327","202,049,289,199","33,014,265,389","235,063,554,588","365,279,234,106","420,976,521,739",188767311766,7219921065,6034805770,3881546992,3881546992,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2020,Q1,"356,113,097,600","290,128,076,725","646,241,174,325","189,120,496,253","32,649,919,438","221,770,415,691","370,308,332,689","424,470,758,634",180011549719,10187812901,11076530782,8195547543,8195547543,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2020,Q2,"366,102,187,360","301,649,687,489","667,751,874,849","201,123,930,476","22,785,983,292","223,909,913,768","379,899,471,049","443,841,961,081",200800961516,13423938836,13225347085,9591138360,9591138360,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2020,Q3,"374,994,173,846","304,131,462,024","679,125,635,870","197,636,117,167","23,067,253,623","220,703,370,790","388,750,770,266","458,422,265,080",201743389320,13041791574,12450682045,8851299217,8851299217,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2020,Q4,"393,002,085,664","289,835,286,055","682,837,371,719","201,678,442,288","20,072,887,880","221,751,330,168","392,572,101,496","461,086,041,551",181758836066,8191290729,5871300323,3659991115,3659991115,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2021,Q1,"388,001,418,594","297,738,483,067","685,739,901,661","217,972,516,203","5,065,881,403","223,038,397,606","394,113,747,347","462,701,504,055",180388363667,7478882769,7289386970,5649707051,5649707051,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2021,Q2,"408,088,930,059","297,458,963,805","705,547,893,864","210,472,865,807","27,036,542,677","237,509,408,484","399,782,697,700","468,038,485,380",204452135941,8523063395,8165458112,5668950353,5668950353,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2021,Q3,"405,862,441,824","323,263,861,061","729,126,302,885","222,954,049,865","27,387,965,549","250,342,015,414","411,696,249,759","478,784,287,471",228752856795,14431600585,16338042534,11913552059,11913552059,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2021,Q4,"385,977,057,035","330,941,441,212","716,918,498,247","203,566,569,394","27,587,814,908","231,154,384,302","419,125,343,458","485,764,113,945",211635117871,11147855746,8588968210,7183883815,7183883815,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2022,Q1,"365,647,104,269","327,016,842,343","692,663,946,612","177,539,221,035","28,170,485,273","205,709,706,308","419,844,662,117","486,954,240,304",177270664001,7495414034,6615143330,4827379859,4827379859,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2022,Q2,"392,237,881,510","340,625,239,331","732,863,120,841","211,140,366,062","28,843,398,344","239,983,764,406","424,730,843,527","492,879,356,435",210975015323,8569285019,6620172556,4886181410,4886181410,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2022,Q3,"410,969,795,032","339,547,996,958","750,517,791,990","223,823,519,106","29,055,952,353","252,879,471,459","430,713,814,385","497,638,320,531",237553823115,6179882495,7773305000,5982970858,5982970858,"52,420,851,000",
009290,Kwang_Dong_Pharmaceutical,헬스케어,2022,Q4,"409,204,576,333","358,425,030,076","767,629,606,409","232,523,226,052","29,119,542,712","261,642,768,764","439,349,207,180","505,986,837,645",224726941986,11321731617,10901145842,8042869658,8042869658,"52,420,851,000",
