접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003713,Y,00163114,서연,2014.06.30,-,보통주,"27,028,437",500,-,2015-12-31,2015,Q4
20160330003713,Y,00163114,서연,2014.12.19,현물출자,보통주,"10,097,588",500,"16,225",2015-12-31,2015,Q4
20170331004557,Y,00163114,서연,2014.06.30,-,보통주,"27,028,437",500,-,2016-12-31,2016,Q4
20170331004557,Y,00163114,서연,2014.12.19,현물출자,보통주,"10,097,588",500,"16,225",2016-12-31,2016,Q4
20170331004557,Y,00163114,서연,2016.12.22,유상증자(주주배정),보통주,"994,840",500,-,2016-12-31,2016,Q4
20180402005048,Y,00163114,서연,2014.06.30,-,보통주,"27,028,437",500,-,2017-12-31,2017,Q4
20180402005048,Y,00163114,서연,2014.12.19,현물출자,보통주,"10,097,588",500,"16,225",2017-12-31,2017,Q4
20180402005048,Y,00163114,서연,2016.12.22,유상증자(주주배정),보통주,"994,840",500,-,2017-12-31,2017,Q4
20190401004958,Y,00163114,서연,2014.06.30,-,보통주,"27,028,437",500,-,2018-12-31,2018,Q4
20190401004958,Y,00163114,서연,2014.12.19,현물출자,보통주,"10,097,588",500,"16,225",2018-12-31,2018,Q4
20190401004958,Y,00163114,서연,2016.12.22,유상증자(주주배정),보통주,"994,840",500,"10,150",2018-12-31,2018,Q4
20200330004576,Y,00163114,서연,2016.12.22,유상증자(주주배정),보통주,"994,840",500,"10,150",2019-12-31,2019,Q4
20210318001198,Y,00163114,서연,2016.12.22,유상증자(주주배정),보통주,"994,840",500,"10,150",2020-12-31,2020,Q4
20220317001041,Y,00163114,서연,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001373,Y,00163114,서연,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001752,Y,00163114,서연,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001318,Y,00163114,서연,-,-,-,-,-,-,2024-12-31,2024,Q4
