접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330002628,Y,00161125,한온시스템,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330002628,Y,00161125,한온시스템,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004616,Y,00161125,한온시스템,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331004616,Y,00161125,한온시스템,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330002197,Y,00161125,한온시스템,-,-,-,-,-,-,2017-12-31,2017,Q4
20180330002197,Y,00161125,한온시스템,-,-,-,-,-,-,2017-12-31,2017,Q4
20190409002102,Y,00161125,한온시스템,-,-,-,-,-,-,2018-12-31,2018,Q4
20190409002102,Y,00161125,한온시스템,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003088,Y,00161125,한온시스템,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003088,Y,00161125,한온시스템,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001134,Y,00161125,한온시스템,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816000770,Y,00161125,한온시스템,-,-,-,-,-,-,2021-12-31,2021,Q4
20220816000770,Y,00161125,한온시스템,-,-,-,-,-,-,2021-12-31,2021,Q4
20230515000867,Y,00161125,한온시스템,-,-,-,-,-,-,2022-12-31,2022,Q4
20230515000867,Y,00161125,한온시스템,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000500,Y,00161125,한온시스템,-,-,-,-,-,-,2023-12-31,2023,Q4
20240320000500,Y,00161125,한온시스템,-,-,-,-,-,-,2023-12-31,2023,Q4
20250321001829,Y,00161125,한온시스템,2024.12.24,유상증자(제3자배정),보통주,"144,962,552",100,"4,139",2024-12-31,2024,Q4
