접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004084,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2015-12-31,2015,Q4
20170331005200,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2016-12-31,2016,Q4
20180330003129,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2017-12-31,2017,Q4
20190401004008,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2018-12-31,2018,Q4
20200330003902,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2019-12-31,2019,Q4
20210316001234,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2020-12-31,2020,Q4
20220816000177,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2021-12-31,2021,Q4
20230321000409,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2022-12-31,2022,Q4
20240320001504,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2023-12-31,2023,Q4
20250318000688,Y,00872984,이마트,2011.05.03,-,보통주,"27,875,819","5,000","5,000",2024-12-31,2024,Q4
