접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160602000002,Y,00165413,롯데케미칼,2012.12.27,-,보통주,"2,415,419","5,000",-,2015-12-31,2015,Q4
20170331005370,Y,00165413,롯데케미칼,2012.12.27,-,보통주,"2,415,419","5,000",-,2016-12-31,2016,Q4
20180402004475,Y,00165413,롯데케미칼,2012.12.27,-,보통주,"2,415,419","5,000",-,2017-12-31,2017,Q4
20190726000472,Y,00165413,롯데케미칼,2012.12.27,-,보통주,"2,415,419","5,000",-,2018-12-31,2018,Q4
20200331002363,Y,00165413,롯데케미칼,2012.12.27,-,보통주,"2,415,419","5,000",-,2019-12-31,2019,Q4
20210315001080,Y,00165413,롯데케미칼,-,-,-,-,-,-,2020-12-31,2020,Q4
20220316001034,Y,00165413,롯데케미칼,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001511,Y,00165413,롯데케미칼,2023.02.13,유상증자(주주배정),보통주,"8,500,000","5,000","143,000",2022-12-31,2022,Q4
20240401004380,Y,00165413,롯데케미칼,2023.01.31,유상증자(주주배정),보통주,"8,500,000","5,000","143,000",2023-12-31,2023,Q4
20250317000991,Y,00165413,롯데케미칼,2023.01.31,유상증자(주주배정),보통주,"8,500,000","5,000","143,000",2024-12-31,2024,Q4
