,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
7,조선내화,2023,Q1,철강_소재,0.06836339716957847,0.008909039258360174,-0.009001172611143526,-0.09414070085295922,-0.03707116297506263,-1.3006376883211392,-2.974209658343927,0.01859796740924216,000480
7,영풍,2023,Q1,철강_소재,-0.08632504545940695,0.04194689292381737,-0.07662054891727643,0.11485875040803184,0.09304450210501547,-1.6616865226516435,-1.02510507173977,-0.008138775911639778,000670
7,동국제강,2023,Q1,철강_소재,-0.0896062855049913,0.058012714921399366,-0.055101902947439774,0.04065093225563543,0.07511664564897602,122.62314326654231,0.5003400552887101,0.20365198402539958,001230
7,세아베스틸,2023,Q1,철강_소재,0.005019466384008388,0.005840820022078086,-0.30791722407055333,0.15242195915871015,2.239767872895408,-0.1221568230761445,-0.25631354435539333,-0.01517141271331833,001430
7,고려제강,2023,Q1,철강_소재,-0.12670927147250136,0.0056693784658230495,-0.14465949101103193,0.05478255264024656,0.09908976607149111,36.51452740282365,-0.05265472795534554,0.19543682499953216,002240
7,세아제강,2023,Q1,철강_소재,0.028680810714708974,0.03433322742626976,7.751471975872944,0.2577002736285281,4.296959297798642,71.62036145654875,271.5620069654114,0.21341076251411584,003030
7,현대제철,2023,Q1,철강_소재,-0.018297440196015237,0.009673225735137514,0.11908698135628315,-0.02699253827803727,-0.000824349760699894,-1.8552901791882697,-2.168605178157593,-0.048063175218814744,004020
7,삼광글라스,2023,Q1,철강_소재,-0.10419097835919167,-0.08144915079026549,-0.11373883279054009,-0.06520914173179515,-0.19311129512764658,-0.754024031598815,-0.6407522837785398,-0.14846349759528193,005090
7,POSCO,2023,Q1,철강_소재,0.07761034656793306,0.00844201762208141,0.035243548101482336,0.06404549012077099,0.08320077118828206,1.5571264488261822,-0.044835254463257534,0.5378390778086102,005490
7,무림P&P,2023,Q1,철강_소재,-0.034432687876599546,-0.0037924361763430614,-0.07060981205126293,-0.0483439897829403,-0.06776622215792227,-0.08101394143093699,-0.46098046598689524,-0.11948345723663582,009580
7,고려아연,2023,Q1,철강_소재,-0.13914484232180235,-0.03407366421640101,-0.16149531820532315,-0.0607132793103774,-0.10708933264981557,0.09745773084119436,-0.009004144815454973,-0.02949819793436219,010130
7,SK텔레콤,2023,Q1,커뮤니케이션서비스,0.032823120372152716,0.015642283636732923,0.006759626331215296,-0.0715459949844034,-0.06911517042953841,9.773303264604811,1.1358117308532232,-0.12633529861621448,017670
7,제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.12269132531253912,-0.121192904736103,-0.1632678750954245,-0.2408839965092454,-2.8347598557485343,-0.7911847592282029,-0.021654007406326094,030000
7,KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,-0.018149565540219292,0.010097930860139215,0.013289592970144426,0.055827162856962875,3.7486093685811674,2.492787531383012,-0.04013117666181618,030200
7,LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.0027461498653778005,-0.016874991011031293,0.033986806684350945,0.036204678679259805,0.028224286418512046,-0.05753122353743345,-0.14252943247576966,032640
7,SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.028145397921341186,-0.4691618462355285,-0.028782826094470138,-0.046256917617871096,-0.9796708155780738,-1.2111766850839403,-0.28628315730740905,034120
7,NAVER,2023,Q1,커뮤니케이션서비스,0.00631858920626744,0.025600663457368,-0.06411961274103295,0.20140413342986618,-0.1626471105166566,-5.155264467076689,0.04240629294011011,0.013203277882944876,035420
7,엔씨소프트,2023,Q1,커뮤니케이션서비스,-0.050681063999825866,-0.011755794983819623,-0.142590752851804,0.017447606609032773,-0.026748909866025183,-3.856963780399259,0.46629513586774873,-0.3421236263262457,036570
7,풍산,2023,Q1,철강_소재,0.06564280825471461,0.023615010712588314,-0.10285343692656768,-0.04088129241111549,-0.018059918549734322,1.8333612981496956,0.2672098147962605,-0.1827580104026475,103140
7,한국철강,2023,Q1,철강_소재,-0.0887247530763517,0.013145798380427731,-0.15044497215915242,0.09760428184464542,0.04431948324695845,-0.5279866712753704,-0.4321607571734215,-0.18370531086095038,104700
