,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
8,조선내화,2022,Q4,철강_소재,0.12929673357272164,-0.015204212932843797,0.0629502687786978,-0.05759596511664422,0.03747966107154488,-23.75606056486247,-1.396335129622038,0.06836339716957847,000480
8,영풍,2022,Q4,철강_소재,-0.19892443087406253,-0.06248678912204497,-0.05545652105528609,-0.0746460769808468,-0.14951486336937392,3.957332241685539,5.176213971190571,-0.08632504545940695,000670
8,동국제강,2022,Q4,철강_소재,0.008803968088918833,-0.10773659915808098,-0.020464018823525554,0.03140748429061402,-0.007198168856670462,-0.9887913619679157,-0.19686789678593142,-0.0896062855049913,001230
8,세아베스틸,2022,Q4,철강_소재,0.21857325560664387,0.06030631062185532,40.507887630688415,-0.17789964436986394,1.3602640281646172,-14.475029651790878,-4.495316147186145,0.005019466384008388,001430
8,고려제강,2022,Q4,철강_소재,0.18377656778504414,0.002514069352802517,0.037583082856021965,-0.08316484152171566,-0.08027016800478382,-0.9623041332478777,0.26329663758071575,-0.12670927147250136,002240
8,세아제강,2022,Q4,철강_소재,0.0488594805333885,-0.0016811474208159316,0.8828833240931988,-0.06019697316336614,-0.4728461857221349,-0.9135378496576856,-1.0943274245890664,0.028680810714708974,003030
8,현대제철,2022,Q4,철강_소재,0.09820558012017783,-0.013972550941108386,-0.16932150740969965,-0.012155548170990627,-0.05460443947067162,-2.2070275611647214,-1.855164504410955,-0.018297440196015237,004020
8,삼광글라스,2022,Q4,철강_소재,-0.03292159565962588,0.5100148788752963,0.16331552841256491,0.0218543691920694,0.1940370904751676,1.8545089872883396,0.8324820223228522,-0.10419097835919167,005090
8,POSCO,2022,Q4,철강_소재,0.15154149298591688,0.012809042692814243,0.0500601666248095,-0.08063799060414534,0.24598571106253408,-2.1480450230031147,42.59717736437471,0.07761034656793306,005490
8,무림P&P,2022,Q4,철강_소재,-0.17689267089963867,0.02730685535607491,-0.0263319711870057,0.04301596885074299,0.1834232129168667,-0.459885974682666,-0.21744602089555942,-0.034432687876599546,009580
8,고려아연,2022,Q4,철강_소재,-0.07582018643055709,0.02073742881040519,0.05661388193444439,-0.07731718107046948,-0.014113270787841303,0.2700450957574627,-0.2428094784996493,-0.13914484232180235,010130
8,SK텔레콤,2022,Q4,커뮤니케이션서비스,-0.05874943564335185,-0.009983682191215926,-0.00842652910776076,0.06386248487025581,0.05962156290162479,-0.8923908596944141,-0.4993079353318308,0.032823120372152716,017670
8,제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,-0.015176625670299648,-0.058870403120793724,0.16778690896649096,0.09833112622041051,-1.2269215710281671,-0.36290426556176814,-0.08124400252393199,030000
8,KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,0.018601765364776535,-0.003783290604472467,-0.051326212286884054,-0.13253750220527794,-0.7229594222156602,-0.6565935933646887,0.010661895697450643,030200
8,LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.03057677072182652,0.048540931885858285,0.026290483873954384,-0.029872801116341052,-0.029188073286883887,-0.01069126964266931,-0.016454861470923503,032640
8,SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,0.05843213354089127,0.7419402311862315,0.05072268270764302,0.0634634960647249,0.395331390322597,0.5652213798415151,-0.20884391983456269,034120
8,NAVER,2022,Q4,커뮤니케이션서비스,0.07535334644320188,-0.03483854818105947,0.03387569661186651,0.06952605515417631,0.1868549969675659,-1.137338638611408,-0.11172161645976941,0.00631858920626744,035420
8,엔씨소프트,2022,Q4,커뮤니케이션서비스,-0.1420235943519082,-0.011817109039411577,-0.09856132926401795,0.005611305127005473,-0.04672379813714922,-1.1881981815158997,-0.6529965631583101,-0.050681063999825866,036570
8,풍산,2022,Q4,철강_소재,0.2826578363715629,0.05147876386811712,0.1365347848609455,-0.056800003428261525,-0.05577520715112383,-0.3769620165275077,0.502202479648959,0.06564280825471461,103140
8,한국철강,2022,Q4,철강_소재,0.18075517685300932,0.1524878982212352,0.056585122430403034,-0.08230426410355107,0.006223988667988012,0.30646581370125237,0.2141890614061579,-0.0887247530763517,104700
