,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
15,조선내화,2021,Q1,철강_소재,0.14736283094853636,-0.024829593665782634,0.022494598823164624,0.02422704474948989,-0.09592111448122842,-1.1948709884503903,-1.8433681728839626,-0.03153426773795297,000480
15,영풍,2021,Q1,철강_소재,0.13628434962609204,0.027301152863509426,-0.02289427665969901,0.04585376747235359,0.10302968595515205,-3.8198699940227283,-1.3606382645264081,-0.008592319436373275,000670
15,동국제강,2021,Q1,철강_소재,1.1644862489723582,0.07239056888047757,0.07049577404460172,0.03089473416421029,0.11276145294336293,-2.142673238796814,1.4842628027547136,-0.1763557107782743,001230
15,세아베스틸,2021,Q1,철강_소재,1.0999714744505023,0.055994828533661556,0.1381482981241069,-0.11833227013744585,-0.0895127562514556,-1.173204600238797,-9.15944071139464,-0.1510698486409106,001430
15,고려제강,2021,Q1,철강_소재,0.5463577878128957,0.002548515683694852,-0.06359769386635572,-0.0029980347367820626,0.06028754048142737,-4.0319180522933635,-0.1590611401998785,0.012190068395831767,002240
15,세아제강,2021,Q1,철강_소재,0.580579845566021,0.01095431404191638,3.2365952637157545,-0.1862350521245918,1.0543160227682606,0.22644921245360972,-9.427219502068366,0.08333906833819155,003030
15,현대제철,2021,Q1,철강_소재,0.2913822074991597,0.01527586597198094,0.06617985802210402,0.007179502670181082,0.05769859853602588,-1.9062959647939874,7.360209975364256,-0.09218895526062851,004020
15,삼광글라스,2021,Q1,철강_소재,0.09900104840634069,-0.1601481813500667,-1.7165749007745907,-0.00505940851764175,0.008144975859416093,2.663170828824969,6.0984131238496575,0.052134764639286325,005090
15,POSCO,2021,Q1,철강_소재,0.21377281100309467,0.013213779791042324,0.10216989380731034,0.07746040951150612,0.041769006342999626,6.620004646355404,1.048669121644326,-0.12454951514294245,005490
15,무림P&P,2021,Q1,철강_소재,0.09020125625153456,-0.03939946494927282,0.11171934271154393,0.03250747979489854,0.04312849023720999,-0.6648886129635847,-0.24486055136139984,-0.13984041884129564,009580
15,고려아연,2021,Q1,철강_소재,0.12464930818741818,-0.009829591876109545,0.02257054050081364,-0.05884650005496217,-0.08338268794425918,0.3441402368144957,0.15218312735724537,0.1590439029437895,010130
15,SK텔레콤,2021,Q1,커뮤니케이션서비스,0.22431357743014252,-0.011768428926245966,0.012706059823600624,-0.008814414666036052,-0.005918034362204949,25.876966500092543,0.3314760093241709,-0.019158511337185838,017670
15,제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,-0.0868289798769365,-0.12047238255195003,-0.02699947357864252,-0.10998181434949894,-0.7690042907435677,-0.6497747714262587,0.020513327195747593,030000
15,KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,-0.0010926039242230567,-0.0034029959872098337,-0.009650933540577666,0.018387212269209474,-7.80012029170739,2.072089919331145,0.10855701705614026,030200
15,LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,0.0009772874611306825,-0.026975021716371006,-0.005035860118747126,0.05248568306772161,-1.9856237361953648,0.6499232844168379,-0.009723078554463811,032640
15,SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,0.07147075439258366,-0.20466218681415493,0.05478262910170195,0.0811671816158499,2.0195573817791552,0.10208181164203345,0.7944338262251008,034120
15,NAVER,2021,Q1,커뮤니케이션서비스,-0.12525002619150338,0.030787613742740527,-0.01989367802036779,0.895903692465873,1.1809764212579785,-0.09457244382392005,-0.037205031750049744,0.29486922013960243,035420
15,엔씨소프트,2021,Q1,커뮤니케이션서비스,-0.12412710673813299,-0.033341716247256126,-0.4208278929278748,0.4296143864917097,0.004034435887603216,-0.3261049157146755,-0.6381863493356597,-0.0367189026763012,036570
15,풍산,2021,Q1,철강_소재,0.3254106019249555,0.03617288446741829,-0.24473881140826736,0.1626370235139305,0.17118171471243993,0.3329567694943416,-0.039386999571439874,-0.14676963557666972,103140
15,한국철강,2021,Q1,철강_소재,0.2676067463358327,-0.0016043242941262692,-0.15805861310482183,-0.00522990092546427,-0.07434666878366425,-1.266865435729271,0.8495838903201121,-0.19996806412177934,104700
