code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
100,Yuhan_Corporation,헬스케어,2022,Q4,"1,005,088,508,874","1,269,393,825,490","2,274,482,334,364","311,007,969,168","22,626,596,022","333,634,565,190","1,866,130,486,871","1,940,847,769,174",436484898893.0,20812935818.0,-8511112083.0,16745968209.0,16745968209.0,"74,412,416,000",,,,,,,,,,
230,Ildong_Pharmaceutical,헬스케어,2022,Q4,"18,565,745,838","278,691,513,194","297,257,259,032","67,757,079,497","43,844,426,937","111,601,506,434","54,709,300,409","185,655,752,598",4852435579.0,736471388.0,9923604371.0,8138865789.0,8138865789.0,"11,540,400,000",,,,,,,,,,
640,Dong-A_Socio_Holdings,헬스케어,2022,Q4,"44,758,014,238","921,903,696,987","966,661,711,225","224,143,295,041","90,847,013,404","314,990,308,445","424,395,547,348","651,671,402,780",2701171744.0,-3981465872.0,-20946181178.0,-20506241422.0,-20506241422.0,"31,744,565,000",,,,,,,,,,
3000,Bukwang_Pharmaceutical,헬스케어,2022,Q4,"192,376,604,668","228,235,178,477","420,611,783,145","42,979,199,096","67,433,978,357","110,413,177,453","286,010,467,061","310,198,605,692",61206593040.0,6705883089.0,727234816.0,-1789181071.0,-1789181071.0,"36,401,993,000",,,,,,,,,,
3520,Youngjin_Pharmaceutical,헬스케어,2022,Q4,"102,194,442,940","100,888,374,435","203,082,817,375","49,631,665,597","63,580,960,720","113,212,626,317","-12,149,693,721","89,870,191,058",59567614993.0,-2731301753.0,-17265926220.0,-16994440749.0,-16994440749.0,"91,446,365,500",,,,,,,,,,
6280,GC_Biopharma,헬스케어,2022,Q4,"758,759,901,268","1,184,401,582,493","1,943,161,483,761","357,265,374,163","335,511,934,674","692,777,308,837","905,574,390,884","1,250,384,174,924",303339066344.0,-4596128015.0,-22200052968.0,-11195653815.0,-11195653815.0,"58,432,690,000",,,,,,,,,,
7570,Ilyang_Pharmaceutical,헬스케어,2022,Q4,"108,317,639,938","240,446,301,763","348,763,941,701","143,040,480,501","16,188,181,078","159,228,661,579","16,824,548,784","189,535,280,122",60629643340.0,2968545189.0,347221637.0,-22373351.0,-22373351.0,"48,826,860,000",,,,,,,,,,
8490,Seohung,헬스케어,2022,Q4,"196,026,033,278","345,123,322,281","541,149,355,559","123,254,015,386","98,844,003,871","222,098,019,257","295,973,638,748","319,051,336,302",75180676262.0,1781805081.0,-2141814059.0,-4782289068.0,-4782289068.0,"6,084,556,500",,,,,,,,,,
9290,Kwang_Dong_Pharmaceutical,헬스케어,2022,Q4,"409,204,576,333","358,425,030,076","767,629,606,409","232,523,226,052","29,119,542,712","261,642,768,764","439,349,207,180","505,986,837,645",224726941986.0,11321731617.0,10901145842.0,8042869658.0,8042869658.0,"52,420,851,000",,,,,,,,,,
69620,Daewoong_Pharmaceutical,헬스케어,2022,Q4,"382,962,392,971","991,059,821,393","1,374,022,214,364","441,492,743,372","272,678,818,069","714,171,561,441","542,975,031,935","659,850,652,923",293849389207.0,15305078173.0,-36219431291.0,-11201320726.0,-11201320726.0,"28,966,437,500",,,,,,,,,,
128940,Hanmi_Pharmaceutical,헬스케어,2022,Q4,"306,461,630,641","1,092,832,152,345","1,399,293,782,986","596,739,981,280","216,730,779,913","813,470,761,193","197,896,561,463","585,823,021,793",266696589720.0,25383127023.0,7771785463.0,11754719738.0,11754719738.0,"30,794,927,500",,,,,,,,,,
170900,Dong-A_ST,헬스케어,2022,Q4,"452,307,482,539","682,835,603,327","1,135,143,085,866","178,432,421,098","284,746,306,588","463,178,727,686","201,701,984,289","671,964,358,180",163840954176.0,4149270099.0,-20377810659.0,-17547104277.0,-17547104277.0,"42,232,940,000",,,,,,,,,,
185750,Jongkundang,헬스케어,2022,Q4,"696,719,607,144","400,291,539,134","1,097,011,146,278","360,193,550,793","118,849,559,998","479,043,110,791","372,108,835,212","617,968,035,487",388861555793.0,15016200548.0,13584120416.0,12068406534.0,12068406534.0,"29,970,095,000",,,,,,,,,,
