접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230920000413,2023-09-20,00593032,LF,고려디앤엘,-,-,10%이상주주,"2,945,290","2,945,290",10.07,10.07,2023,Q3
20231004000351,2023-10-04,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,003,227","57,937",10.27,0.20,2023,Q4
20231010000587,2023-10-10,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,021,211","17,984",10.33,0.06,2023,Q4
20231025000452,2023-10-25,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,119,944","98,733",10.67,0.34,2023,Q4
20231102000291,2023-11-02,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,185,143","65,199",10.89,0.22,2023,Q4
20231110000498,2023-11-10,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,237,555","52,412",11.07,0.18,2023,Q4
20231115000342,2023-11-15,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,254,500","16,945",11.13,0.06,2023,Q4
20240429000423,2024-04-29,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,304,831","50,331",11.30,0.17,2024,Q2
20240509000412,2024-05-09,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,382,531","77,700",11.57,0.27,2024,Q2
20240520000139,2024-05-20,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,499,000","116,469",11.97,0.40,2024,Q2
20250122000142,2025-01-22,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,541,929","42,929",12.11,0.14,2025,Q1
20250205000099,2025-02-05,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,557,868","15,939",12.17,0.06,2025,Q1
20250213001380,2025-02-13,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,638,241","80,373",12.44,0.27,2025,Q1
20250221002010,2025-02-21,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,719,410","81,169",12.72,0.28,2025,Q1
20250227006711,2025-02-27,00593032,LF,고려디앤엘,-,-,10%이상주주,"3,776,600","57,190",12.92,0.20,2025,Q1
