접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000680,2023-04-06,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"1,001,141","-48,400",9.96,-0.48,2023,Q2
20230410003541,2023-04-10,00120571,롯데칠성음료,송효진,등기임원,상무보,-,100,50,0.00,0.00,2023,Q2
20230706000184,2023-07-06,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"976,483","-24,658",9.71,-0.25,2023,Q3
20230807000268,2023-08-07,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"940,210","-36,273",9.35,-0.36,2023,Q3
20230809000663,2023-08-09,00120571,롯데칠성음료,윤종혁,비등기임원,상무보,-,100,100,0.00,0.00,2023,Q3
20230816000187,2023-08-16,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"948,969","948,969",9.44,9.44,2023,Q3
20231010000075,2023-10-10,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"1,036,159","87,190",10.31,0.87,2023,Q4
20231130000698,2023-11-30,00120571,롯데칠성음료,서지훈,비등기임원,상무보,-,70,70,0.00,0.00,2023,Q4
20240104000138,2024-01-04,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"1,086,483","50,324",10.81,0.50,2024,Q1
20240126000122,2024-01-26,00120571,롯데칠성음료,송효진,등기임원,상무보,-,180,80,0.00,0.00,2024,Q1
20240305000079,2024-03-05,00120571,롯데칠성음료,국민연금공단,-,-,10%이상주주,"934,100","-152,383",9.29,-1.52,2024,Q1
20240306000255,2024-03-06,00120571,롯데칠성음료,박윤기,등기임원,대표이사,-,"1,100",300,0.01,0.00,2024,Q1
20240308000081,2024-03-08,00120571,롯데칠성음료,오세록,비등기임원,상무,-,50,50,0.00,0.00,2024,Q1
20240315000111,2024-03-15,00120571,롯데칠성음료,나한채,비등기임원,전무,-,343,253,0.00,0.00,2024,Q1
20241126000438,2024-11-26,00120571,롯데칠성음료,정찬우,비등기임원,상무,-,286,286,0.00,0.00,2024,Q4
20241205000423,2024-12-05,00120571,롯데칠성음료,신해모,비등기임원,상무보,-,105,105,0.00,0.00,2024,Q4
