접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231006000300,2023-10-06,00115977,아이에스동서,권민석,등기임원,사장,-,"34,700","17,100",0.11,0.05,2023,Q4
20231023000239,2023-10-23,00115977,아이에스동서,권민석,등기임원,사장,-,"145,605","110,905",0.47,0.36,2023,Q4
20240108000575,2024-01-08,00115977,아이에스동서,이재민,비등기임원,상무,-,"6,050","6,050",0.02,0.02,2024,Q1
20240108000579,2024-01-08,00115977,아이에스동서,남병옥,비등기임원,이사,-,"3,659","3,659",0.01,0.01,2024,Q1
20240108000585,2024-01-08,00115977,아이에스동서,이영렬,비등기임원,이사,-,"5,528","5,528",0.02,0.02,2024,Q1
20240411000994,2024-04-11,00115977,아이에스동서,배기문,비등기임원,이사,-,"1,000","1,000",0.00,0.00,2024,Q2
20240412001842,2024-04-12,00115977,아이에스동서,이영렬,비등기임원,이사,-,"6,028",500,0.02,0.00,2024,Q2
20240412002373,2024-04-12,00115977,아이에스동서,허필식,비등기임원,상무,-,"1,540",781,0.01,0.01,2024,Q2
20240412001955,2024-04-12,00115977,아이에스동서,윤영택,비등기임원,이사,-,"1,000","1,000",0.00,0.00,2024,Q2
20240412001915,2024-04-12,00115977,아이에스동서,이상헌,비등기임원,이사,-,706,300,0.00,0.00,2024,Q2
20240416000231,2024-04-16,00115977,아이에스동서,남병옥,비등기임원,이사,-,"4,659","1,000",0.02,0.01,2024,Q2
20250113000241,2025-01-13,00115977,아이에스동서,김철희,비등기임원,상무,-,379,379,0.00,0.00,2025,Q1
20250226000928,2025-02-26,00115977,아이에스동서,배기문,비등기임원,상무,-,"2,000","1,000",0.00,0.00,2025,Q1
