year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,9150,삼성전기,정보기술,,,,
2021,Q1,1,2,9150,삼성전기,정보기술,2021-01-11,중립,"뉴스는 삼성전기와 관련된 준법 감시 위원회의 활동과 삼성 계열사들의 온라인 주주총회 도입에 대한 내용이지만, 이는 삼성전기의 직접적인 경영 실적이나 사업 활동에 영향을 미치는 정보가 아니므로 주가에 미치는 영향이 없다고 판단됨.",0.0
2021,Q1,1,3,9150,삼성전기,정보기술,2021-01-15,긍정,"뉴스에서는 삼성전기의 MLCC 수요 급증과 관련된 긍정적인 전망이 언급되고 있으며, 주가가 창사 이래 최고가를 기록하고 있다는 점에서 긍정적인 논조로 판단됩니다.",1.0
2021,Q1,1,4,9150,삼성전기,정보기술,,,,
2021,Q1,2,1,9150,삼성전기,정보기술,,,,
2021,Q1,2,2,9150,삼성전기,정보기술,,,,
2021,Q1,2,3,9150,삼성전기,정보기술,2021-02-17,중립,"뉴스 내용은 삼성엔지니어링과 관련된 플랜트 모듈 공장 건설 계획에 대한 것으로, 삼성전기와는 직접적인 관련이 없어 주가에 미치는 영향이 없다고 판단됨.",0.0
2021,Q1,2,4,9150,삼성전기,정보기술,2021-02-24,중립,"뉴스는 부산 지역의 경제 발전을 위한 삼성전자와 삼성전기의 유치 가능성에 대한 내용으로, 구체적인 기업 실적이나 사업 관련 정보가 없어 삼성전기의 주가에 직접적인 영향을 미칠 정보가 아님.",0.0
2021,Q1,3,1,9150,삼성전기,정보기술,2021-03-03,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 주가에 영향을 미칠 만한 정보가 포함되어 있지 않음.",0.0
2021,Q1,3,2,9150,삼성전기,정보기술,,,,
2021,Q1,3,3,9150,삼성전기,정보기술,2021-03-17,중립,"삼성전기와 관련된 주주총회에서 재무제표 승인과 사내이사 선임 등 주요 안건이 모두 통과되었으나, 이는 일반적인 절차로 주가에 직접적인 영향을 미칠 만한 특별한 긍정적 또는 부정적 요소가 없음.",0.0
2021,Q1,3,4,9150,삼성전기,정보기술,2021-03-31,중립,"뉴스는 삼성전자의 임금 인상 합의에 관한 내용으로, 삼성전기와 직접적인 관련이 없으며, 삼성전기의 주가에 미치는 영향이 없다고 판단됨.",0.0
2021,Q2,4,1,9150,삼성전기,정보기술,,,,
2021,Q2,4,2,9150,삼성전기,정보기술,2021-04-08,부정,"삼성전기가 임금을 대폭 인상했으나, 이는 다른 계열사 직원들의 불만과 추가적인 임금 인상 요구로 이어지고 있어, 기업의 비용 증가와 내부 갈등 가능성을 시사함.",-1.0
2021,Q2,4,3,9150,삼성전기,정보기술,2021-04-20,긍정,"삼성전기의 영업이익이 MLCC 믹스 개선으로 추정치를 상회할 것으로 예상되며, 컴포넌트와 기판 사업부의 수익성도 양호할 것으로 전망됨. 반면, 모듈 사업 분야의 반도체 공급 부족으로 인한 출하량 감소가 예상되지만, 전반적인 실적 방향성은 긍정적으로 평가됨.",1.0
2021,Q2,4,4,9150,삼성전기,정보기술,2021-04-30,중립,"뉴스 내용은 주로 삼성 SDI에 대한 정보로, 삼성전기와 직접적인 관련이 없습니다. 따라서 삼성전기의 주가에 미치는 영향은 없다고 판단됩니다.",0.0
2021,Q2,5,1,9150,삼성전기,정보기술,,,,
2021,Q2,5,2,9150,삼성전기,정보기술,2021-05-12,중립,"뉴스는 삼성전자의 주가 하락과 외국인의 매도 공세에 대한 내용이지만, 삼성전기와 직접적인 관련이 없으므로 주가에 미치는 영향이 없다고 판단됨.",0.0
2021,Q2,5,3,9150,삼성전기,정보기술,,,,
2021,Q2,5,4,9150,삼성전기,정보기술,,,,
2021,Q2,6,1,9150,삼성전기,정보기술,2021-06-03,긍정,삼성전기가 말레이시아 락다운으로 인해 수혜를 받을 것이라는 기대감과 올해 영업이익이 53% 증가할 예정이라는 긍정적인 전망이 언급됨.,1.0
2021,Q2,6,2,9150,삼성전기,정보기술,2021-06-13,긍정,"삼성전기와 관련하여 3분기 스마트폰 신제품 출시로 인한 실적 개선 기대감이 언급되었으며, 이는 부품 공급업체로서의 긍정적인 영향을 미칠 것으로 보임.",1.0
2021,Q2,6,3,9150,삼성전기,정보기술,,,,
2021,Q2,6,4,9150,삼성전기,정보기술,2021-06-24,부정,"삼성전기를 포함한 삼성그룹의 여러 계열사가 사내 급식 일감을 자회사에 몰아준 혐의로 공정거래위원회로부터 과징금을 부과받았으며, 이는 법적 리스크와 관련된 부정적인 소식으로 판단됨.",-1.0
2021,Q3,7,1,9150,삼성전기,정보기술,2021-07-07,긍정,"삼성전기의 2분기 실적이 시장 예상보다 좋을 것으로 예상되며, 전기차 및 데이터 센터 수요 증가로 인해 긍정적인 실적 개선이 기대된다는 내용이 포함되어 있음.",1.0
2021,Q3,7,2,9150,삼성전기,정보기술,2021-07-12,긍정,"삼성전기가 전기차 업종으로 사업을 확장하고, 미국 전기차 제조사에 카메라 모듈을 공급하며, 중국 공장에서 전장용 MLCC를 양산한다는 소식이 긍정적으로 작용할 것으로 보입니다. 또한, 실적이 컨센서스를 상회할 것이라는 기대와 목표 주가 상향 조정이 긍정적인 요소로 판단됩니다.",1.0
2021,Q3,7,3,9150,삼성전기,정보기술,,,,
2021,Q3,7,4,9150,삼성전기,정보기술,2021-07-27,긍정,"삼성전기의 2분기 실적 전망이 전년 동기 대비 매출 29% 증가, 영업이익 210.8% 증가할 것으로 예상되며, 전기차 카메라 모듈 매출 확대 및 이전 장 관련 매출 본격화로 실적 호조가 기대된다는 긍정적인 분석이 나왔습니다.",1.0
2021,Q3,8,1,9150,삼성전기,정보기술,2021-08-03,매우 긍정,"삼성전기의 실적에 대한 기대감이 높으며, 전기전자 대형주 중에서 실적 상향 기대감이 가장 높은 기업으로 평가받고 있다. 영업이익이 3년 만에 1조원을 초과할 것으로 예상되며, 2022년에는 더욱 성장할 환경이 제공될 것이라는 긍정적인 전망이 제시되었다.",2.0
2021,Q3,8,2,9150,삼성전기,정보기술,,,,
2021,Q3,8,3,9150,삼성전기,정보기술,,,,
2021,Q3,8,4,9150,삼성전기,정보기술,2021-08-27,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 삼성증권의 주식 거래 및 실적에 관한 정보만 포함되어 있습니다.",0.0
2021,Q3,9,1,9150,삼성전기,정보기술,2021-09-02,긍정,"삼성전기의 3분기 영업이익이 전 분기 대비 21.5% 증가할 것으로 예상되며, MLCC 가격 하락이 제한적이고 제품 믹스 개선 효과가 나타나고 있다는 긍정적인 분석이 제시됨. 이에 따라 목표 주가가 상향 조정됨.",1.0
2021,Q3,9,2,9150,삼성전기,정보기술,2021-09-10,중립,"뉴스 내용은 켐트로닉스와 관련된 정보로, 삼성전기와 직접적인 관련이 없으며, 삼성전기의 주가에 영향을 미칠 만한 정보가 포함되어 있지 않음.",0.0
2021,Q3,9,3,9150,삼성전기,정보기술,,,,
2021,Q3,9,4,9150,삼성전기,정보기술,2021-09-30,부정,"삼성전기를 포함한 삼성 계열사들이 공정거래위원회의 시정명령과 과징금 처분에 대해 행정소송을 제기한 상황으로, 이는 법적 리스크와 관련된 부정적인 소식으로 판단됨.",-1.0
2021,Q4,10,1,9150,삼성전기,정보기술,2021-10-06,중립,"뉴스에서 삼성전기의 목표가가 상향 조정되었다는 내용이 포함되어 있으나, 구체적인 이유나 배경이 언급되지 않아 주가에 미치는 영향이 불분명함.",0.0
2021,Q4,10,2,9150,삼성전기,정보기술,2021-10-12,중립,"뉴스 내용은 삼성전기의 주가와 관련된 일반적인 투자 조언과 시장 상황에 대한 설명으로, 기업의 실적이나 특정 사건에 대한 정보가 포함되어 있지 않음.",0.0
2021,Q4,10,3,9150,삼성전기,정보기술,,,,
2021,Q4,10,4,9150,삼성전기,정보기술,2021-10-22,긍정,"블랙록이 삼성전기에 대한 지분을 5% 이상 확보하며 투자 의지를 보였고, 삼성전기의 MLCC 제품이 전기차 시장에서의 수요 증가로 인해 긍정적인 전망을 보이고 있다는 내용이 포함되어 있어 긍정적인 논조로 판단됨.",1.0
2021,Q4,11,1,9150,삼성전기,정보기술,2021-11-02,긍정,"삼성전기의 3분기 호실적과 반도체 부품 수급 우려가 주가에 이미 반영되었으며, 반등 가능성이 있다는 점에서 긍정적인 논조로 판단됨.",1.0
2021,Q4,11,2,9150,삼성전기,정보기술,2021-11-11,중립,"뉴스는 삼성전자의 반도체 패키징 기술 혁신과 관련된 내용으로, 삼성전기와의 직접적인 관련성은 언급되지 않았습니다.",0.0
2021,Q4,11,3,9150,삼성전기,정보기술,2021-11-16,매우 긍정,"삼성전기가 전장용 MLCC 수요 증가에 힘입어 창사 이래 최고 매출과 영업이익을 기록했으며, 전기차 파워트레인 등 고신뢰성 사업을 추진하고 있다는 긍정적인 소식이 전해짐.",2.0
2021,Q4,11,4,9150,삼성전기,정보기술,2021-11-22,중립,"뉴스는 반도체 산업 전반에 대한 행사와 정부의 지원 계획을 다루고 있으며, 삼성전기(009150)와 직접적인 관련이 있는 정보는 포함되어 있지 않음.",0.0
2021,Q4,12,1,9150,삼성전기,정보기술,2021-12-07,중립,"뉴스는 삼성전자의 경영진 교체와 관련된 내용으로, 삼성전기와 직접적인 관련이 없습니다.",0.0
2021,Q4,12,2,9150,삼성전기,정보기술,2021-12-08,긍정,"삼성전기에 대한 긍정적인 신호들이 보인다는 내용이 있으며, 삼성전자 스마트폰 출하량의 불확실성이 완화될 전망과 MLCC의 단기 조정 의견이 우세하다는 점이 언급됨. 또한, 실적 대비 저평가 구간이라는 평가가 있어 긍정적인 논조로 판단됨.",1.0
2021,Q4,12,3,9150,삼성전기,정보기술,2021-12-16,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 주로 다른 기업들의 실적 및 전망에 대한 내용이 포함되어 있어 삼성전기의 주가에 미치는 영향이 없다고 판단됨.",0.0
2021,Q4,12,4,9150,삼성전기,정보기술,2021-12-29,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 주로 삼성SDI와 2차전지 시장에 대한 내용으로 구성되어 있습니다.",0.0
2022,Q1,1,1,9150,삼성전기,정보기술,2022-01-07,중립,"뉴스는 삼성전자의 실적에 관한 내용으로, 삼성전기와 직접적인 관련이 없습니다.",0.0
2022,Q1,1,2,9150,삼성전기,정보기술,2022-01-13,중립,"뉴스는 삼성전자의 반도체 부문 직원 보상과 관련된 내용으로, 삼성전기와는 직접적인 관련이 없어 주가에 미치는 영향이 없다고 판단됨.",0.0
2022,Q1,1,3,9150,삼성전기,정보기술,2022-01-21,중립,"뉴스 내용은 KPF라는 기업에 대한 분석과 전망에 관한 것으로, 삼성전기(009150)와는 직접적인 관련이 없다.",0.0
2022,Q1,1,4,9150,삼성전기,정보기술,2022-01-28,중립,"뉴스는 애플의 실적과 관련된 내용으로, 삼성전기와의 직접적인 관련성이나 구체적인 긍정 또는 부정적 영향을 미치는 정보가 부족함.",0.0
2022,Q1,2,1,9150,삼성전기,정보기술,,,,
2022,Q1,2,2,9150,삼성전기,정보기술,,,,
2022,Q1,2,3,9150,삼성전기,정보기술,2022-02-21,긍정,"삼성전기가 시장 점유율 20%를 차지하는 MLCC 시장에서 일본의 생산 차질로 인해 수혜가 예상되며, 지난해 역대 최대 실적을 기록한 점이 긍정적으로 작용할 것으로 판단됨.",1.0
2022,Q1,2,4,9150,삼성전기,정보기술,2022-02-23,긍정,"삼성전기가 베트남에 FCBGA 생산설비 및 인프라 구축에 1조 1000억원을 투자하고, 베트남 정부로부터 투자 승인을 받아 공장 건설에 돌입했다는 소식이 전해졌습니다. 이는 미래 매출 기여가 예상되어 긍정적인 논조로 판단됩니다.",1.0
2022,Q1,3,1,9150,삼성전기,정보기술,,,,
2022,Q1,3,2,9150,삼성전기,정보기술,,,,
2022,Q1,3,3,9150,삼성전기,정보기술,2022-03-17,긍정,"삼성전기의 1분기 영업이익이 전년 대비 16% 증가하며 시장 기대에 부합하는 실적을 기록했고, 하반기에는 MLCC 수급 상황 개선과 생산능력 증설 효과가 기대된다는 긍정적인 전망이 제시됨.",1.0
2022,Q1,3,4,9150,삼성전기,정보기술,2022-03-28,중립,"뉴스는 삼성그룹의 급식 부당지원 의혹과 관련된 검찰 수사에 대한 내용으로, 삼성전기와 직접적인 관련이 없으며, 주가에 미치는 영향이 없다고 판단됨.",0.0
2022,Q2,4,1,9150,삼성전기,정보기술,,,,
2022,Q2,4,2,9150,삼성전기,정보기술,,,,
2022,Q2,4,3,9150,삼성전기,정보기술,2022-04-21,긍정,"삼성전기가 애플의 차세대 제품에 반도체 기판을 공급하게 되어 시장 입지를 확장할 수 있을 것으로 전망되고 있으며, 반도체 기판 사업이 새로운 주력 사업이 될 가능성이 언급됨.",1.0
2022,Q2,4,4,9150,삼성전기,정보기술,2022-04-25,긍정,"삼성전기가 애플의 M2 칩에 들어가는 기판 패키징 사업에서 고부가 가치 상품성을 인정받고 있으며, FC-BGA 사업에서 매출 증가가 예상되고 있다. 또한, 전기차 파워트레인용 MLCC 개발로 인해 전장용 자동차 시장에서의 매출 증가 가능성이 언급되고 있다.",1.0
2022,Q2,5,1,9150,삼성전기,정보기술,2022-05-03,중립,"뉴스는 이정식 고용노동부 장관 후보자가 삼성 계열사 여러 곳에 자문을 제공하고 자문료를 받은 사실에 대한 내용으로, 삼성전기와의 직접적인 관련성이나 주가에 영향을 미칠 만한 정보는 포함되어 있지 않음.",0.0
2022,Q2,5,2,9150,삼성전기,정보기술,2022-05-11,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 주가에 영향을 미칠 만한 구체적인 정보가 포함되어 있지 않음.",0.0
2022,Q2,5,3,9150,삼성전기,정보기술,,,,
2022,Q2,5,4,9150,삼성전기,정보기술,2022-05-26,긍정,"삼성전기의 전장 사업 비중 확대 계획과 전장 시장의 급성장 전망이 긍정적으로 평가되고 있으며, 증권가에서도 주가 상승 여력을 긍정적으로 보고 있음.",1.0
2022,Q2,6,1,9150,삼성전기,정보기술,2022-06-02,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 삼성증권에 대한 분석과 전망에 관한 내용이다.",0.0
2022,Q2,6,2,9150,삼성전기,정보기술,2022-06-09,매우 긍정,"삼성전기가 테슬라에 카메라 모듈을 공급하는 대규모 계약을 체결하여 전장 사업에서의 존재감을 강화할 것으로 보이며, 이는 실적 개선에 긍정적인 영향을 미칠 것으로 예상됨.",2.0
2022,Q2,6,3,9150,삼성전기,정보기술,,,,
2022,Q2,6,4,9150,삼성전기,정보기술,2022-06-24,중립,"뉴스 내용은 삼성전자에 대한 투자 전략과 관련된 내용으로, 삼성전기와는 직접적인 관련이 없어 주가에 미치는 영향이 없다고 판단됨.",0.0
2022,Q3,7,1,9150,삼성전기,정보기술,2022-07-04,긍정,삼성전기가 삼성전자와 함께 첨단 패키징 기술 개발에 참여하고 있다는 소식은 기술력 강화와 관련된 긍정적인 요소로 판단됨.,1.0
2022,Q3,7,2,9150,삼성전기,정보기술,,,,
2022,Q3,7,3,9150,삼성전기,정보기술,2022-07-17,매우 긍정,"삼성전기가 반도체 패키지 기판 생산을 확대하고 있으며, 수요 급증에 따라 시설 가동률을 100% 가까이 끌어올렸다는 소식이 긍정적으로 작용할 것으로 보입니다. 또한, 하이엔드 제품을 중심으로 글로벌 3강에 올라서겠다는 계획과 서버용 제품의 양산 시작은 강력한 성장 모멘텀으로 작용할 것입니다.",2.0
2022,Q3,7,4,9150,삼성전기,정보기술,2022-07-28,긍정,뉴스에서 삼성전기가 좋은 실적을 나타냈기 때문에 매수세가 있을 것이라는 긍정적인 전망이 언급됨.,1.0
2022,Q3,8,1,9150,삼성전기,정보기술,,,,
2022,Q3,8,2,9150,삼성전기,정보기술,2022-08-14,중립,"뉴스는 삼성전기를 포함한 삼성 주요 계열사들의 신입사원 공채 계획에 대한 내용으로, 삼성전기의 실적이나 사업에 직접적인 영향을 미치는 정보는 포함되어 있지 않음.",0.0
2022,Q3,8,3,9150,삼성전기,정보기술,2022-08-17,중립,"뉴스는 삼성전기의 장덕현 사장이 필리핀에서 부산 엑스포 유치 활동을 벌였다는 내용으로, 이는 기업의 주가에 직접적인 영향을 미칠 만한 실적 개선이나 신규 수주와 관련된 정보가 아니다.",0.0
2022,Q3,8,4,9150,삼성전기,정보기술,2022-08-26,긍정,"삼성전기가 테슬라와 조 단위의 카메라 모듈 공급 계약을 맺은 것으로 알려져 있으며, 이는 전장용 카메라 모듈 시장의 성장성과 높은 마진으로 인해 긍정적인 영향을 미칠 것으로 판단됨.",1.0
2022,Q3,9,1,9150,삼성전기,정보기술,2022-09-06,중립,"삼성전기를 포함한 삼성 계열사들이 신입사원 채용을 진행한다는 내용이지만, 이는 기업의 직접적인 실적이나 주가에 영향을 미칠 만한 정보는 아님.",0.0
2022,Q3,9,2,9150,삼성전기,정보기술,2022-09-13,중립,"뉴스는 삼성전기와 관련된 직접적인 정보나 사건을 다루지 않고, 주로 대형주들의 주가 하락과 관련된 일반적인 시장 상황을 설명하고 있다. 삼성전기는 개인 순매수 상위 종목으로 언급되었으나, 이는 주가 등락에 대한 직접적인 긍정 또는 부정적 요인으로 작용하지 않는다.",0.0
2022,Q3,9,3,9150,삼성전기,정보기술,2022-09-15,중립,"뉴스 내용은 삼성전기의 환경 경영 활동과 관련된 내용으로, 온실가스 감축 및 자원 순환을 위한 노력에 대한 설명이 주를 이루고 있습니다. 그러나 이러한 내용은 주가에 직접적인 영향을 미칠 만한 실적 개선이나 신규 수주와 같은 구체적인 경제적 성과와 관련된 정보가 아니므로, 주가에 미치는 영향은 중립적이라고 판단됩니다.",0.0
2022,Q3,9,4,9150,삼성전기,정보기술,2022-09-22,중립,"뉴스는 삼성전자의 5G 통신장비 공급 계약에 관한 내용으로, 삼성전기와 직접적인 관련이 없습니다.",0.0
2022,Q4,10,1,9150,삼성전기,정보기술,,,,
2022,Q4,10,2,9150,삼성전기,정보기술,2022-10-12,부정,"삼성전기의 실적 전망치가 하향 조정되고 있으며, 주력 제품인 MLCC 수요 감소와 중국 스마트폰 시장 축소가 그 원인으로 분석됨. 이는 단기적으로 부정적인 영향을 미칠 것으로 판단됨.",-1.0
2022,Q4,10,3,9150,삼성전기,정보기술,,,,
2022,Q4,10,4,9150,삼성전기,정보기술,2022-10-26,매우 부정,"삼성전기의 3분기 실적이 매출 6% 감소, 영업이익 32% 감소로 최악의 성적을 기록했으며, 주력 제품인 MLCC 매출 급감과 중국 고객사 부진이 주요 원인으로 작용했습니다. 이러한 부진이 4분기까지 이어질 것으로 전망되어 부정적인 논조로 판단됩니다.",-2.0
2022,Q4,11,1,9150,삼성전기,정보기술,2022-11-01,중립,"뉴스 내용은 삼성전기의 주가에 대한 개인 투자자의 상담 내용으로, 기업의 실적이나 시장 상황에 대한 구체적인 정보가 포함되어 있지 않음.",0.0
2022,Q4,11,2,9150,삼성전기,정보기술,2022-11-08,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 삼성전자에 대한 주식 매매 전략에 관한 대화로, 삼성전기의 주가에 영향을 미칠 만한 정보가 포함되어 있지 않음.",0.0
2022,Q4,11,3,9150,삼성전기,정보기술,2022-11-17,중립,"뉴스 내용은 삼성전자 우선주에 대한 투자 전략과 관련된 상담 내용으로, 삼성전기(009150)와 직접적인 관련이 없습니다.",0.0
2022,Q4,11,4,9150,삼성전기,정보기술,2022-11-29,긍정,"중국의 리오프닝에 따른 MLCC 수요 반등이 예상되며, 이는 삼성전기의 주력 제품 수요 증가로 이어질 수 있다는 긍정적인 전망이 제시됨. 또한, 투자자들이 턴어라운드 프리미엄을 부여할 가능성이 언급됨.",1.0
2022,Q4,12,1,9150,삼성전기,정보기술,,,,
2022,Q4,12,2,9150,삼성전기,정보기술,,,,
2022,Q4,12,3,9150,삼성전기,정보기술,2022-12-19,긍정,"삼성전기가 포함된 삼성 그룹이 전장 사업을 미래 사업으로 육성하고 있으며, 전장 사업의 시장 규모가 크게 성장할 것으로 전망됨에 따라 긍정적인 논조로 판단됨.",1.0
2022,Q4,12,4,9150,삼성전기,정보기술,,,,
2023,Q1,1,1,9150,삼성전기,정보기술,2023-01-06,중립,"뉴스 내용은 삼성전기와 직접적인 관련이 없으며, 삼성전자와 하이닉스의 실적 추정치에 대한 언급이 주를 이루고 있어 삼성전기의 주가에 미치는 영향은 중립적이다.",0.0
2023,Q1,1,2,9150,삼성전기,정보기술,2023-01-11,긍정,"삼성전기의 4분기 실적이 바닥을 찍고 반등할 것이라는 기대감이 있으며, MLCC와 서버형 반도체 기판 관련 새로운 시장이 열릴 가능성이 언급됨.",1.0
2023,Q1,1,3,9150,삼성전기,정보기술,2023-01-18,긍정,"삼성전기의 주가가 최근 반등세를 보이고 있으며, 목표주가 상향 리포트가 나왔고, 중국에서의 수요 회복 전망이 긍정적으로 언급됨.",1.0
2023,Q1,1,4,9150,삼성전기,정보기술,2023-01-27,긍정,"삼성전기에 대해 여러 증권사에서 긍정적인 리포트를 발표했으며, 특히 삼성증권은 완제품 재고 감소와 중국 수요 부진의 반전을 언급하며 높은 목표가를 제시함.",1.0
2023,Q1,2,1,9150,삼성전기,정보기술,,,,
2023,Q1,2,2,9150,삼성전기,정보기술,,,,
