,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
30,유한양행,2017,Q4,헬스케어,0.07591723338095739,0.007771798884891767,0.094065934065934,-0.06498203723406704,-0.06796116504854366,1.142509719495957,0.013979990716814994,0.04101083704832133,000100
30,일동제약,2017,Q4,헬스케어,-0.011949169249325632,-0.08576297111437803,0.094065934065934,0.01952667064464375,-0.06796116504854366,-2.725932298949087,-0.017448165318753928,-0.0034007412722550645,000230
30,동아쏘시오홀딩스,2017,Q4,헬스케어,0.10538037268463625,-0.07008491686759954,0.094065934065934,-0.009726665265479828,-0.06796116504854366,-1.10447494905681,-0.0030348315058779107,-0.12669692296768342,000640
30,부광약품,2017,Q4,헬스케어,0.1229641875618592,0.013115605231595051,0.094065934065934,0.3875997258100181,-0.06796116504854366,0.21909489909137658,0.01740527735435471,0.08246028643239765,003000
30,영진약품,2017,Q4,헬스케어,-0.06871048937443675,-0.022824672690818892,0.094065934065934,0.05367054063682297,-0.06796116504854366,-2.9581299018041562,0.00410614337164783,0.025803151741293075,003520
30,녹십자,2017,Q4,헬스케어,-0.0315297265220321,-0.012337517837666345,0.094065934065934,0.04976439701413793,-0.06796116504854366,-1.0346080838759935,7.991012658825625e-05,0.08538803569428728,006280
30,일양약품,2017,Q4,헬스케어,0.16655456466570737,-0.011235546178435696,0.094065934065934,0.014706549765142629,-0.06796116504854366,-1.5621651066936648,-3.058591719875147,-0.04242779610034016,007570
30,서흥,2017,Q4,헬스케어,0.0537694187771132,-0.041754385614258926,0.094065934065934,0.07572165486864324,-0.06796116504854366,-1.2424941406855983,-0.0071611399133136855,0.04070103825548807,008490
30,광동제약,2017,Q4,헬스케어,0.07131105240122106,-0.0017051443994012816,0.094065934065934,-0.00958295665297848,-0.06796116504854366,-0.6844776325517647,0.009804765678488536,-0.0023404695099460754,009290
30,대웅제약,2017,Q4,헬스케어,0.5284702734779679,-0.02177216589113995,0.094065934065934,-0.3220301465516866,-0.06796116504854366,-0.28949256478764296,0.016421705422918986,-0.031720595904997845,069620
30,한미약품,2017,Q4,헬스케어,-0.05875854377187851,-0.03683557946379423,0.094065934065934,0.12129582597107835,-0.06796116504854366,-0.5491206904206934,0.018479837962752876,-0.09594763606609717,128940
30,동아에스티,2017,Q4,헬스케어,0.17387651507065016,-0.0448767146056267,0.094065934065934,-0.10402902045064522,-0.06796116504854366,-1.8730510749223006,-0.07277893487337461,-0.11209688354631328,170900
30,종근당,2017,Q4,헬스케어,0.05061626124657335,0.004030964125859127,0.094065934065934,0.05410303747325096,-0.06796116504854366,-0.13064617311643334,0.1679345319895158,-0.12446704544380001,185750
