,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
33,유한양행,2017,Q1,헬스케어,0.053132853216085366,0.04231094035476568,0.13548951048950886,0.08708357869109928,0.3229166666666665,-0.2312356906967019,0.0149943672897479,-0.10689151316438596,000100
33,일동제약,2017,Q1,헬스케어,-0.1860207285411935,-0.2942872834689215,0.13548951048950886,-0.6421105368995891,0.3229166666666665,0.06723401517220817,-0.9158308087431266,-0.15418642396429338,000230
33,동아쏘시오홀딩스,2017,Q1,헬스케어,0.040512299302263174,1.303314469943464,0.13548951048950886,-0.04780953204603211,0.3229166666666665,6.842316955756923,0.023771741867430585,-0.17085487655542375,000640
33,부광약품,2017,Q1,헬스케어,-0.06510486597706833,-0.0662766081074021,0.13548951048950886,0.02102040799138738,0.3229166666666665,2.7197276416505956,-0.07011384805489074,0.005712153196617517,003000
33,영진약품,2017,Q1,헬스케어,0.2028963174511858,0.01389776555676736,0.13548951048950886,-0.08471981211961555,0.3229166666666665,-6.010449864510993,0.10927912609574042,-0.03677144492291816,003520
33,녹십자,2017,Q1,헬스케어,0.021445520883512606,-0.01954859292426414,0.13548951048950886,-0.021129610867082427,0.3229166666666665,-0.7471388716249472,-0.01582451756007197,0.04024814387423257,006280
33,일양약품,2017,Q1,헬스케어,-0.007105004163827727,0.06303692602646183,0.13548951048950886,0.03650150987264267,0.3229166666666665,-7.179974251082398,0.7581086888414574,-0.0874509915392872,007570
33,서흥,2017,Q1,헬스케어,-0.13960875283807708,-0.029820582616535085,0.13548951048950886,-0.07001674710127026,0.3229166666666665,-0.13022277762219003,0.0036864690560081126,0.004091504281476052,008490
33,광동제약,2017,Q1,헬스케어,-0.06751655207537564,0.032647320104626454,0.13548951048950886,0.17123283066298178,0.3229166666666665,1.285143072703145,0.009541919027780343,-0.048646924720502326,009290
33,대웅제약,2017,Q1,헬스케어,0.006466701513141104,-0.04334594126548419,0.13548951048950886,0.023517533876371566,0.3229166666666665,-0.7098916200561972,-0.0026674336248619923,0.09648966016917285,069620
33,한미약품,2017,Q1,헬스케어,0.12843625347208898,-0.27123539118849094,0.13548951048950886,-0.24001786453278495,0.3229166666666665,-1.2644099186438829,0.0943110524395856,0.09556760080024315,128940
33,동아에스티,2017,Q1,헬스케어,-0.06767699811254166,-0.08184811152700877,0.13548951048950886,-0.07454329570468177,0.3229166666666665,-2.555429944758864,-0.15586885314265753,-0.1780275131504149,170900
33,종근당,2017,Q1,헬스케어,-0.004562555858476258,0.052891027600126206,0.13548951048950886,0.062170568666677584,0.3229166666666665,-0.1318933535030491,0.06952935373353708,-0.10481500368524722,185750
