,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
15,유한양행,2021,Q3,헬스케어,0.03409547304062605,-0.05217330259635733,-0.05306772908366497,-0.017211127280494565,-0.2796610169491527,-0.06310920204692816,0.014576634084355833,0.12934657966011293,000100
15,일동제약,2021,Q3,헬스케어,0.0830987898190405,4.296312482930514,-0.05306772908366497,0.21206594412500968,-0.2796610169491527,-1.081539265209038,0.0023226504842730478,1.2201448456136572,000230
15,동아쏘시오홀딩스,2021,Q3,헬스케어,-0.06506281265019764,-0.3290361607509785,-0.05306772908366497,0.10412271021462027,-0.2796610169491527,-3.259170011558201,0.03135385499801613,0.1720362630090294,000640
15,부광약품,2021,Q3,헬스케어,-0.2998344711970305,-0.08456480591927718,-0.05306772908366497,-0.39231205258818047,-0.2796610169491527,1.349929361367363,0.009852258197077024,0.022813902462154687,003000
15,영진약품,2021,Q3,헬스케어,-0.081472218687278,-0.05489458553642179,-0.05306772908366497,-0.06710781036972524,-0.2796610169491527,-0.1119331483001802,-0.5998799345800407,0.17069749708109655,003520
15,녹십자,2021,Q3,헬스케어,-0.17031195038415256,0.0603972977231082,-0.05306772908366497,-0.02910402173374671,-0.2796610169491527,15.400479313504782,0.07785239096571206,-0.10977643825258626,006280
15,일양약품,2021,Q3,헬스케어,-0.07424257320203745,0.22145521806180102,-0.05306772908366497,0.11538962525995866,-0.2796610169491527,3.317400877956935,0.9704007102748058,-0.060849505769279943,007570
15,서흥,2021,Q3,헬스케어,-0.12900667525262974,-0.0087395353492149,-0.05306772908366497,-0.2610962058620331,-0.2796610169491527,-0.4822251821485526,0.022866892165117836,-0.005122534065487044,008490
15,광동제약,2021,Q3,헬스케어,-0.03217929918736833,-0.005455889809797387,-0.05306772908366497,0.059300679971949544,-0.2796610169491527,1.1015446100520823,0.029800069206446844,0.06159824515529218,009290
15,대웅제약,2021,Q3,헬스케어,-0.14408817416037634,0.04913263861905515,-0.05306772908366497,-0.1822212024082155,-0.2796610169491527,0.0005415028347821593,0.03173332097241466,0.2736112321682792,069620
15,한미약품,2021,Q3,헬스케어,-0.08716205512470909,-0.0060591799564159166,-0.05306772908366497,0.039190108723772266,-0.2796610169491527,1.7834586931817444,0.061052678227450974,0.23051006467787694,128940
15,동아에스티,2021,Q3,헬스케어,-0.052288847207465745,0.24210404740467406,-0.05306772908366497,0.24820626942314905,-0.2796610169491527,0.9393275777075847,0.06855488177122737,0.07334439218772416,170900
15,종근당,2021,Q3,헬스케어,-0.05969573323686616,0.21862388987975145,-0.05306772908366497,0.08875765950991155,-0.2796610169491527,-0.9501381161832935,0.006731218055938459,-0.021701522352000985,185750
