,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
5,유한양행,2024,Q1,헬스케어,-0.07089212638862609,0.0015356074535868292,-0.12136131985833976,0.021421411239838317,0.28571428571428603,0.291708822835151,0.0020405948426291953,0.2848114793230269,000100
5,일동제약,2024,Q1,헬스케어,-0.07724557466448816,-0.3842170593714813,-0.12136131985833976,0.007956281417563327,0.28571428571428603,-0.8978524884746824,-0.043207941848579234,0.0687852876505525,000230
5,동아쏘시오홀딩스,2024,Q1,헬스케어,-0.07089485475465793,0.21210345604405867,-0.12136131985833976,0.049115340375418315,0.28571428571428603,-1.910348430152141,0.04929815907515778,0.15859709832860064,000640
5,부광약품,2024,Q1,헬스케어,0.016987592956512573,-0.013607529494710446,-0.12136131985833976,-0.07123805818331919,0.28571428571428603,-1.2408567735423555,-0.18427315193051652,-0.16081643134289944,003000
5,영진약품,2024,Q1,헬스케어,0.006677251601804535,0.058668615217467135,-0.12136131985833976,0.17301683214290797,0.28571428571428603,-4.511232086602584,-0.23082436211594637,0.21382556383006918,003520
5,녹십자,2024,Q1,헬스케어,-0.09016194224130823,0.06007068505198476,-0.12136131985833976,-0.12755960968830438,0.28571428571428603,0.2590968424408342,-0.03082545277408577,0.3450960910556526,006280
5,일양약품,2024,Q1,헬스케어,-0.02950277064632917,0.07297589078472977,-0.12136131985833976,0.07417090412099192,0.28571428571428603,-1.2303223831051624,-0.03187125218304143,0.12407645988741686,007570
5,서흥,2024,Q1,헬스케어,0.0015821465420226832,0.046218369786034774,-0.12136131985833976,0.026002342968617365,0.28571428571428603,-3.508505588530653,0.01964716239342512,-0.15330138494498652,008490
5,광동제약,2024,Q1,헬스케어,-0.09536240379945832,0.049950655132848576,-0.12136131985833976,0.05957270570979878,0.28571428571428603,6.0332155094972855,0.015857346584554843,-0.03642188886279837,009290
5,대웅제약,2024,Q1,헬스케어,-0.0798788813555135,0.003664304142891872,-0.12136131985833976,0.04523421721149812,0.28571428571428603,-0.7454635808133496,0.0060585491469085095,0.1620775602808234,069620
5,한미약품,2024,Q1,헬스케어,-0.039421806753922886,0.07223448063210558,-0.12136131985833976,0.0052045204294730585,0.28571428571428603,0.17041365956124443,0.08509146838859327,-0.06455449847522676,128940
5,동아에스티,2024,Q1,헬스케어,-0.11990440185849223,0.05705458899175708,-0.12136131985833976,-0.05194861168506437,0.28571428571428603,-1.2100331941643523,-0.023294388063333504,0.10768631637488779,170900
5,종근당,2024,Q1,헬스케어,-0.04339684487022931,0.010010713855007625,-0.12136131985833976,0.0019360067138356474,0.28571428571428603,-0.7168212816402135,0.02298158523306415,0.15354819751764934,185750
