,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
21,유한양행,2020,Q1,헬스케어,-0.1342389889908105,0.12882445917750007,-0.060040160642572116,0.10922911270308178,0.3052631578947367,25.4905745174538,0.06898464389946524,0.15699827786377002,000100
21,일동제약,2020,Q1,헬스케어,-0.16014673819953057,0.009518044372163637,-0.060040160642572116,0.0083577744855583,0.3052631578947367,-1.0200754267737449,-0.021696376553766328,-0.044788954241141626,000230
21,동아쏘시오홀딩스,2020,Q1,헬스케어,-0.03130469345700877,0.1033461837700711,-0.060040160642572116,-0.1486620364119473,0.3052631578947367,-3.059742908327323,0.03411688275349145,0.022961874192534912,000640
21,부광약품,2020,Q1,헬스케어,-0.04705730837889498,0.2987964699263834,-0.060040160642572116,2.274087259980215,0.3052631578947367,-1.0987956229958382,-0.11747222239378341,0.1347633429498375,003000
21,영진약품,2020,Q1,헬스케어,-0.07555012039608164,0.02868146144123962,-0.060040160642572116,0.009950468122981171,0.3052631578947367,-1.6098826531609407,0.1352139055236199,0.029830546295863333,003520
21,녹십자,2020,Q1,헬스케어,-0.1674846771335607,-0.021396687396151304,-0.060040160642572116,0.023175192385793242,0.3052631578947367,-1.0928237843011845,-0.013693249860017631,0.8028382822302645,006280
21,일양약품,2020,Q1,헬스케어,0.580141142933421,0.04026192098693371,-0.060040160642572116,0.08393549782284615,0.3052631578947367,0.06679333435745916,-0.25075118444533673,0.09913327977562521,007570
21,서흥,2020,Q1,헬스케어,-0.07008360983852986,0.02871460975907958,-0.060040160642572116,0.08575586236190436,0.3052631578947367,0.5875899763709007,0.029043548665669938,0.032977328693418476,008490
21,광동제약,2020,Q1,헬스케어,0.011391401080544206,-0.03175081045336803,-0.060040160642572116,-0.06398831194732058,0.3052631578947367,1.1114126815651857,0.013767819556752103,0.062175186941952995,009290
21,대웅제약,2020,Q1,헬스케어,0.19827988190933252,0.048050413367224154,-0.060040160642572116,-0.013611111700978507,0.3052631578947367,-1.366161094239583,-0.015474821305580866,-0.30952977599363535,069620
21,한미약품,2020,Q1,헬스케어,-0.09406682101911756,0.13402850638828512,-0.060040160642572116,0.12957688839600756,0.3052631578947367,-0.551658061872308,-0.016104194181200793,0.09074807091377819,128940
21,동아에스티,2020,Q1,헬스케어,-0.13925764114486958,0.08457325716930386,-0.060040160642572116,-0.005020312316182829,0.3052631578947367,2.4149529348780017,0.23166486433646383,-4.472621313234004e-05,170900
21,종근당,2020,Q1,헬스케어,-0.17658079066765162,0.07606030192151114,-0.060040160642572116,0.09132374570902924,0.3052631578947367,0.1286552684390434,0.0483847817111589,0.5640950318207136,185750
