,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
32,유한양행,2017,Q2,헬스케어,-0.10689151316438596,-0.0023288063673797543,0.01678214010777368,-0.010773604412750104,-0.08661417322834652,-0.4416764735419819,0.01663232815133986,-0.06297116444035253,000100
32,일동제약,2017,Q2,헬스케어,-0.15418642396429338,0.43211408513817373,0.01678214010777368,2.7256177272729163,-0.08661417322834652,-0.5347951257745664,0.007607184940968237,-0.040747396389275076,000230
32,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.17085487655542375,-0.21087520153020178,0.01678214010777368,-0.162219899765236,-0.08661417322834652,-1.2082250252252982,-0.00799254163365637,0.0,000640
32,부광약품,2017,Q2,헬스케어,0.005712153196617517,-0.012148832213733085,0.01678214010777368,-0.07308146089575185,-0.08661417322834652,-0.544225329023116,0.012882311376704925,0.1320950115969521,003000
32,영진약품,2017,Q2,헬스케어,-0.03677144492291816,0.016767989901013136,0.01678214010777368,0.04454962656101791,-0.08661417322834652,-0.4062530818182122,0.05836719078961017,-0.16585066871118773,003520
32,녹십자,2017,Q2,헬스케어,0.04024814387423257,0.1493252244484229,0.01678214010777368,-0.2659210696735247,-0.08661417322834652,4.504669863175902,0.038354403493861655,0.1597334559020631,006280
32,일양약품,2017,Q2,헬스케어,-0.0874509915392872,0.020113260510834063,0.01678214010777368,0.04714067466867178,-0.08661417322834652,-0.8767150767993703,0.09991193898281847,-0.09015425856330805,007570
32,서흥,2017,Q2,헬스케어,0.004091504281476052,0.0031246253905437005,0.01678214010777368,0.09866101115449699,-0.08661417322834652,0.2721811809451036,0.023849175954535173,-0.1699751897061641,008490
32,광동제약,2017,Q2,헬스케어,-0.048646924720502326,0.047335845031658774,0.01678214010777368,0.05888742075064801,-0.08661417322834652,-0.34959807486365446,0.01298483815850826,-0.06494279484603006,009290
32,대웅제약,2017,Q2,헬스케어,0.09648966016917285,0.0003028936928799464,0.01678214010777368,0.008867059751643813,-0.08661417322834652,1.7135268129236718,0.03168950358867351,0.25190109218734646,069620
32,한미약품,2017,Q2,헬스케어,0.09556760080024315,-0.02640010879704846,0.01678214010777368,0.10979809435740928,-0.08661417322834652,-0.46803122704259315,0.04584668566653072,0.3700239312530732,128940
32,동아에스티,2017,Q2,헬스케어,-0.1780275131504149,-0.024750096408025946,0.01678214010777368,-0.07265565488134429,-0.08661417322834652,-1.4107920826072455,0.060059517183373545,0.19060661742885468,170900
32,종근당,2017,Q2,헬스케어,-0.10481500368524722,-0.04660205980239307,0.01678214010777368,-0.08820168140012052,-0.08661417322834652,-0.018616375999569668,0.16804912195455102,0.16429846453944555,185750
