,name,year,quarter,sector,Relative Return,유동자산 변화율,금리 변화율,유동부채 변화율,실업률 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,Label,Code
13,유한양행,2022,Q1,헬스케어,0.01477691189327026,0.11261975622003417,0.14767324592997877,0.1917948969468839,0.1797752808988764,1.4477424837399187,0.03576857243677756,0.055315837352818226,000100
13,일동제약,2022,Q1,헬스케어,0.5753885300404536,-0.06154065350899496,0.14767324592997877,-0.017344899785416756,0.1797752808988764,-0.6127495138021265,-0.005505962846233059,-0.24931722124724742,000230
13,동아쏘시오홀딩스,2022,Q1,헬스케어,-0.06713066915248848,0.22094137073726028,0.14767324592997877,-0.11134001078311728,0.1797752808988764,-2.984031316576899,0.039783818097539836,0.09800961785699948,000640
13,부광약품,2022,Q1,헬스케어,-0.09019803843997923,-0.005388679265378338,0.14767324592997877,0.13203731387946882,0.1797752808988764,-0.343977372236691,-0.026398903594429646,-0.059055115211663546,003000
13,영진약품,2022,Q1,헬스케어,-0.054024693100042265,0.11038700979227634,0.14767324592997877,0.2246682385223322,0.1797752808988764,-0.14911001477036645,-0.5116442950193714,-0.16226462242994275,003520
13,녹십자,2022,Q1,헬스케어,-0.017129956257937003,-0.059156856698647675,0.14767324592997877,-0.007430681144713014,0.1797752808988764,-0.9317126480943833,-0.02054951217334855,-0.004640842324293175,006280
13,일양약품,2022,Q1,헬스케어,-0.07807812821454609,-0.15968481657155498,0.14767324592997877,-0.13021923968702143,0.1797752808988764,0.983425224420567,0.040232866726348515,0.06076938947630595,007570
13,서흥,2022,Q1,헬스케어,-0.0388002033041239,0.32774068478534746,0.14767324592997877,0.5068004957339454,0.1797752808988764,0.7333877083297546,0.018230033466900997,0.07625257932255312,008490
13,광동제약,2022,Q1,헬스케어,-0.07462628672554027,-0.05267140208324994,0.14767324592997877,-0.12785669295543545,0.1797752808988764,-0.3280264570926945,0.0017162375652717277,0.04427132528247556,009290
13,대웅제약,2022,Q1,헬스케어,0.049291416322450134,-0.00748745131864359,0.14767324592997877,0.013193634207733895,0.1797752808988764,-0.4192610920237533,0.0217043921492015,0.10015367822365204,069620
13,한미약품,2022,Q1,헬스케어,0.014944137383605885,0.024855725586231392,0.14767324592997877,0.052043491737512326,0.1797752808988764,2.202169603384641,-0.07416324727130374,0.10682624900382529,128940
13,동아에스티,2022,Q1,헬스케어,-0.03491226223595667,0.09387422327917005,0.14767324592997877,-0.0013667748045500527,0.1797752808988764,-1.2642069264481792,-0.03704782839820664,-0.045443421874404526,170900
13,종근당,2022,Q1,헬스케어,-0.01971382774069003,0.02415527998593925,0.14767324592997877,0.08174574934777223,0.1797752808988764,-19.86472643679801,0.023912478763971956,0.0404391585526802,185750
